Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,1662,1662,1662,1696,1696,1696,1896,2103,2196,2490,2694,2694,
Reserves,5561,5639,5208,4193,3661,3553,1842,715,1571,2045,5996,6250,
Borrowing,26767,28598,23919,20665,16394,12566,11041,7095,6020,5367,3714,3523,
Other Liabilities,2980,3247,3493,4244,4291,4623,5585,5574,7152,9016,13319,14103,
  └─ Non controlling int,297,320,367,1100,1111,1078,1287,2236,2902,3145,6388,6560,
  └─ Trade Payables,296,250,204,196,253,248,410,391,275,463,428,401,
  └─ Other liability items,2387,2676,2921,2948,2927,3298,3888,2947,3975,5408,6503,7142,
Total Liabilities,36970,39146,34282,30798,26042,22439,20364,15487,16939,18918,25724,26570,
Fixed Assets,1935,1860,1823,1721,1701,1720,1762,1741,1764,1734,1700,1486,
  └─ Land,448,446,445,384,379,379,426,159,148,148,147,,
  └─ Building,1086,1014,1004,579,605,600,637,509,536,539,496,,
  └─ Plant Machinery,294,301,312,73,85,95,105,111,125,130,136,,
  └─ Equipments,109,112,122,29,38,48,52,62,74,79,93,,
  └─ Furniture n fittings,87,87,88,35,36,38,38,39,40,41,41,,
  └─ Vehicles,6,7,6,2,2,3,3,5,4,3,3,,
  └─ Intangible Assets,447,447,447,447,447,448,447,447,447,447,439,445,
  └─ Other fixed assets,35,41,45,232,231,307,323,736,785,781,846,,
  └─ Gross Block,2511,2454,2468,1781,1822,1920,2031,2068,2158,2168,2200,,
  └─ Accumulated Depreciation,575,594,646,61,121,199,269,327,395,434,501,,
CWIP,4,6,3,2,1,4,9,16,11,13,23,0,
Investments,6330,6860,5150,7363,5580,3963,5504,6541,7700,8678,15323,15081,
Other Assets,28700,30420,27306,21712,18760,16752,13089,7190,7464,8493,8678,10004,
  └─ Inventories,259,226,211,198,155,119,89,74,71,70,68,68,
  └─ Trade receivables,821,743,577,138,175,193,194,243,239,306,211,196,
    └─ Receivables over 6m,288,317,366,0,0,0,0,82,9,106,88,,245
    └─ Receivables under 6m,726,650,471,167,196,231,238,197,271,262,180,,822
    └─ Prov for Doubtful,-193,-224,-259,-30,-21,-39,-45,-37,-41,-61,-57,,-82
  └─ Cash Equivalents,1242,1226,2213,1622,1668,2581,2520,2294,3757,5046,5515,7102,
  └─ Loans n Advances,3499,4261,3957,117,169,262,91,37,70,54,57,1194,
  └─ Other asset items,22879,23964,20347,19637,16593,13598,10195,4542,3326,3017,2827,1444,
Total Assets,36970,39146,34282,30798,26042,22439,20364,15487,16939,18918,25724,26570,
