Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,3.57,7.52,7.52,7.89,7.89,7.89,7.89,7.89,8.31,9.00
Reserves,2.41,1.61,1.62,1.34,1.69,2.12,3.14,4.29,7.98,10.98
Borrowings,14.60,11.91,13.30,14.90,16.68,18.78,13.58,15.93,15.19,14.80
  └─ Long term Borrowings,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Short term Borrowings,13.35,11.91,13.30,14.90,16.68,18.78,13.58,15.93,15.19,14.80
Other Liabilities,1.27,0.60,1.03,0.37,0.42,0.37,7.29,6.79,6.83,6.76
  └─ Trade Payables,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Advance from Customers,0.73,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other liability items,0.50,0.35,1.03,0.37,0.42,0.37,7.29,6.79,6.83,6.76
Total Liabilities,21.85,21.64,23.47,24.50,26.68,29.16,31.90,34.90,38.31,41.54
Fixed Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,0.10,0.38,0.57,0.83,0.84,0.88,0.91,0.93,0.94,0.94
Other Assets,21.75,21.26,22.90,23.67,25.84,28.28,30.99,33.97,37.37,40.60
  └─ Inventories,3.24,2.74,2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70
  └─ Trade receivables,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Cash Equivalents,0.01,0.06,0.04,0.09,0.06,0.06,0.14,0.06,0.07,0.08
  └─ Loans n Advances,15.38,16.41,18.02,18.74,20.98,23.50,26.35,29.52,33.15,36.15
  └─ Other asset items,2.99,2.05,2.14,2.14,2.10,2.02,1.80,1.69,1.45,1.67
Total Assets,21.85,21.64,23.47,24.50,26.68,29.16,31.90,34.90,38.31,41.54
