Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,38.75,38.75,38.75,38.75,38.75,56.25,56.25,80.25,80.25,80.25,128.40,153.40,
Reserves,50.64,50.94,50.99,47.25,57.78,41.24,49.62,37.71,32.80,28.85,24.94,54.90,
Borrowings,15.10,19.19,19.48,43.40,22.85,17.23,24.30,20.22,35.86,40.74,11.72,13.28,
  └─ Long term Borrowings,10.79,15.01,15.41,21.45,8.68,13.32,7.57,13.40,16.54,16.99,7.02,6.02,
  └─ Short term Borrowings,4.27,4.13,4.07,21.96,14.17,3.91,16.73,6.82,19.32,23.75,4.70,7.26,
  └─ Other Borrowings,0.04,0.05,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,46.01,35.54,35.20,26.00,24.27,24.41,19.21,17.65,13.94,9.67,8.41,22.58,
  └─ Trade Payables,9.84,10.15,12.04,9.80,9.63,10.47,10.27,10.52,8.12,3.33,3.70,13.08,
  └─ Other liability items,36.17,25.39,23.16,16.20,14.64,13.94,8.94,7.13,5.82,6.34,4.71,9.50,
Total Liabilities,150.50,144.42,144.42,155.40,143.65,139.13,149.38,155.83,162.85,159.51,173.47,244.16,
Fixed Assets,35.32,34.54,49.70,45.45,41.54,42.32,41.27,38.43,45.91,55.94,51.33,57.33,
  └─ Building,1.50,1.50,1.54,0.12,0.12,0.35,0.36,0.36,0.36,0.36,0.36,,
  └─ Plant Machinery,1.42,1.42,1.61,1.61,1.61,1.63,1.69,1.69,1.85,1.94,1.94,,
  └─ Equipments,0.19,0.19,0.14,0.14,0.14,0.17,0.17,0.17,0.17,0.17,0.17,,
  └─ Computers,0.19,0.19,0.20,0.20,0.20,0.17,0.18,0.19,0.20,0.20,0.22,,
  └─ Furniture n fittings,0.21,0.21,0.21,0.21,0.21,0.30,0.30,0.30,0.30,0.32,0.32,,
  └─ Vehicles,0.72,0.72,0.70,0.70,0.70,0.77,0.77,0.77,0.77,0.77,0.69,,
  └─ Intangible Assets,13.90,14.08,13.98,13.97,13.87,13.59,13.71,13.66,11.47,11.51,11.45,0.54,
  └─ Other fixed assets,19.08,18.42,33.71,30.83,27.14,27.66,26.64,24.01,33.63,43.63,39.16,,
  └─ Gross Block,37.21,36.73,52.09,47.78,43.99,44.64,43.82,41.15,48.75,58.90,54.31,,
  └─ Accumulated Depreciation,1.90,2.19,2.39,2.32,2.44,2.32,2.55,2.72,2.84,2.96,2.98,,
CWIP,55.87,58.54,42.88,42.33,42.37,38.05,38.16,38.66,39.21,20.98,22.42,67.55,
Investments,0.00,5.67,15.10,18.75,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Other Assets,59.31,45.67,36.74,48.87,40.99,58.76,69.95,78.74,77.73,82.59,99.72,119.28,
  └─ Inventories,3,3,3,3,3,3,3,3,4,4,18,11,
  └─ Trade receivables,9,10,10,10,10,4,3,6,2,3,2,4,
    └─ Receivables over 6m,7.44,7.44,10.04,7.44,7.44,2.44,0.05,0.05,0.00,0.39,0.44,,7.44
    └─ Receivables under 6m,1.85,2.08,0.00,2.10,2.20,1.14,2.84,6.41,1.83,2.21,1.55,,2.34
  └─ Cash Equivalents,11,2,2,3,2,6,6,5,6,5,7,2,
  └─ Loans n Advances,10,0,13,8,15,37,48,53,54,62,59,85,
  └─ Other asset items,26,31,9,25,11,9,9,12,12,9,14,17,
Total Assets,150.50,144.42,144.42,155.40,143.65,139.13,149.38,155.83,162.85,159.51,173.47,244.16,
