Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,285,285,285,285,285,285,285,285,285,285,285,285,
Reserves,36,-648,1307,214,-467,-1563,-170,643,1233,1501,2736,3162,
Borrowings,13076,14231,9214,8927,9935,12413,11394,9122,8577,11263,12357,12249,
  └─ Long term Borrowings,7607,9926,6811,5898,6794,6798,8886,5991,5009,4746,6997,6170,
  └─ Short term Borrowings,1725,2273,1565,1779,2371,2288,1072,1906,2525,5372,3883,4412,
  └─ Lease Liabilities,0,0,0,0,0,1693,1435,1225,1043,1145,1477,1667,
  └─ Other Borrowings,3744,2032,837,1250,770,1635,0,0,0,0,0,,
Other Liabilities,10798,11230,10228,10131,10198,10996,9797,9588,10424,11316,11065,12708,
  └─ Non controlling int,6,7,18,4,6,5,28,28,30,4,3,204,
  └─ Trade Payables,3670,3576,3581,3472,3689,3845,3239,3006,3277,3656,3569,4317,
  └─ Other liability items,7122,7647,6628,6655,6504,7146,6529,6553,7117,7656,7493,8187,
Total Liabilities,24195,25098,21033,19557,19951,22131,21306,19638,20519,24365,26444,28404,
Fixed Assets,14704,14444,10929,10797,11289,12768,11520,10936,10500,13467,13919,15570,
  └─ Land,326,115,100,98,101,107,104,107,269,276,276,,
  └─ Building,1506,1583,872,933,946,889,768,1329,1295,1308,1536,,
  └─ Plant Machinery,24370,23859,20901,21932,23578,25539,25821,26433,27037,27097,27172,,
  └─ Equipments,187,222,119,122,133,141,138,146,128,120,117,,
  └─ Computers,900,851,749,785,785,832,1019,959,819,827,790,,
  └─ Furniture n fittings,242,247,202,217,234,243,184,189,170,167,171,,
  └─ Vehicles,2,1,1,1,2,2,2,2,2,3,3,,
  └─ Intangible Assets,1267,711,5,175,165,176,205,382,397,2197,2346,5644,
  └─ Other fixed assets,1547,3948,4143,4556,5208,7510,7155,5964,5984,6992,6645,,
  └─ Gross Block,30346,31537,27092,28819,31152,35439,35395,35510,36101,38988,39055,,
  └─ Accumulated Depreciation,15642,17093,16164,18022,19863,22670,23876,24574,25602,25520,25136,,
CWIP,638,800,751,520,361,349,493,852,1148,1327,1100,762,
Investments,1768,1837,2434,1250,1491,1563,2233,1565,1951,1608,2714,2297,
Other Assets,7086,8017,6920,6990,6809,7451,7060,6284,6921,7963,8711,9775,
  └─ Inventories,26,25,19,27,77,73,34,38,160,84,158,100,
  └─ Trade receivables,2487,3019,2590,2953,2968,3229,2608,2582,2735,3758,4006,4171,
    └─ Receivables over 6m,775,0,0,0,0,0,0,0,0,0,1139,,702
    └─ Receivables under 6m,2364,3377,2936,3353,3461,3801,3197,3167,3296,4423,3666,,2634
    └─ Prov for Doubtful,-652,-358,-345,-400,-492,-572,-589,-585,-561,-665,-799,,-601
  └─ Cash Equivalents,1621,1976,1079,1296,852,909,927,743,1063,842,587,695,
  └─ Loans n Advances,307,321,345,350,490,539,457,528,476,589,903,145,
  └─ Other asset items,2644,2675,2886,2364,2422,2701,3033,2393,2488,2689,3057,4663,
Total Assets,24195,25098,21033,19557,19951,22131,21306,19638,20519,24365,26444,28404,
