Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50
Reserves,-3.17,-16.84,-31.47,1.17,18.50,13.51,9.08,10.23,9.29,10.56
Borrowings,54.89,66.94,90.12,99.60,74.74,79.85,126.63,152.55,212.74,311.91
  └─ Long term Borrowings,28,37,63,79,54,54,107,133,194,287
  └─ Short term Borrowings,27,29,26,20,20,25,20,20,19,25
  └─ Other Borrowings,0,0,1,1,1,0,0,0,0,
Other Liabilities,14.16,18.85,24.29,51.33,19.08,18.92,20.57,17.69,17.20,38.19
  └─ Trade Payables,6.80,8.75,7.52,10.51,7.20,8.51,11.55,6.88,6.71,12.05
  └─ Advance from Customers,3.11,4.49,6.00,30.13,1.30,0.80,0.00,0.00,0.00,
  └─ Other liability items,4.25,5.61,10.77,10.69,10.58,9.61,9.02,10.81,10.49,26.14
Total Liabilities,68.38,71.45,85.44,154.60,114.82,114.78,158.78,182.97,241.73,363.16
Fixed Assets,27.15,29.10,39.45,46.74,45.68,45.17,48.58,92.37,91.68,104.90
  └─ Land,24.90,26.93,26.93,25.86,25.86,25.86,25.86,25.86,25.86,
  └─ Building,0.37,0.44,8.51,15.67,15.59,15.31,19.00,62.78,63.34,
  └─ Plant Machinery,3.33,3.33,4.45,4.97,4.90,5.45,5.81,6.94,4.60,
  └─ Equipments,0.05,0.05,0.30,1.27,1.30,1.33,1.35,1.48,1.48,
  └─ Computers,0.06,0.07,0.07,0.08,0.09,0.10,0.11,0.14,0.18,
  └─ Furniture n fittings,0.03,0.03,0.18,0.36,0.38,0.38,0.39,0.74,0.75,
  └─ Vehicles,0.84,1.17,2.63,2.55,2.10,2.10,2.55,2.55,3.05,
  └─ Other fixed assets,-0.01,-0.01,0.01,0.00,-0.01,0.27,0.00,0.00,-0.01,
  └─ Gross Block,29.57,32.01,43.08,50.76,50.21,50.80,55.07,100.49,99.25,
  └─ Accumulated Depreciation,2.42,2.92,3.64,4.02,4.53,5.63,6.50,8.11,7.57,
CWIP,0.06,1.58,0.49,0.11,5.88,19.35,51.86,34.68,87.56,185.08
Investments,0.06,0.00,1.03,2.13,8.18,4.63,3.26,6.57,3.78,0.01
Other Assets,41.11,40.77,44.47,105.62,55.08,45.63,55.08,49.35,58.71,73.17
  └─ Inventories,35.35,36.64,39.05,94.40,25.26,5.06,0.53,0.06,0.06,0.06
  └─ Trade receivables,0.00,0.00,0.30,0.73,4.51,12.56,6.56,9.90,9.49,13.48
    └─ Receivables over 6m,0.00,0.00,0.00,0.00,3.83,1.06,2.52,3.09,3.29,
    └─ Receivables under 6m,0.00,0.00,0.30,0.73,0.68,11.50,4.04,6.82,6.20,
  └─ Cash Equivalents,1.07,0.94,0.58,2.57,1.97,1.23,12.92,3.57,10.76,26.18
  └─ Loans n Advances,3.31,0.03,0.08,0.68,0.43,6.18,4.80,4.06,3.79,0.16
  └─ Other asset items,1.38,3.16,4.46,7.24,22.91,20.60,30.27,31.76,34.61,33.29
Total Assets,68.38,71.45,85.44,154.60,114.82,114.78,158.78,182.97,241.73,363.16
