Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,3,3,3,3,3,10,10,10,10
Reserves,0,1,3,6,9,31,35,39,37
Borrowings,0,0,14,9,9,5,5,17,67
  └─ Long term Borrowings,0.02,0.11,13.08,6.54,6.25,2.22,1.87,13.47,46.09
  └─ Short term Borrowings,0.00,0.00,0.05,2.42,2.39,2.50,2.98,3.45,21.04
  └─ Other Borrowings,0.00,0.00,0.53,0.35,0.09,0.00,0.01,0.00,
Other Liabilities,1,5,16,12,11,13,6,10,3
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.62
  └─ Trade Payables,0.61,4.91,13.97,10.55,8.37,11.39,4.50,7.47,14.11
  └─ Advance from Customers,0.00,0.00,0.09,0.03,0.05,0.04,0.05,0.16,
  └─ Other liability items,0.01,0.11,1.96,1.22,2.13,1.54,1.61,2.57,3.75
Total Liabilities,4,9,36,31,32,59,56,76,117
Fixed Assets,0,0,2,2,2,3,4,9,51
  └─ Building,0.00,0.00,0.76,0.76,0.76,0.76,0.76,0.76,
  └─ Plant Machinery,0.00,0.00,0.13,0.14,0.18,0.19,0.19,0.20,
  └─ Equipments,0.00,0.00,0.04,0.06,0.10,0.11,0.12,0.12,
  └─ Computers,0.01,0.01,0.10,0.21,0.30,0.45,0.48,0.53,
  └─ Furniture n fittings,0.00,0.00,0.19,0.19,0.22,0.47,0.47,0.57,
  └─ Vehicles,0.00,0.00,0.66,0.73,0.75,0.75,1.94,3.76,
  └─ Intangible Assets,0.00,0.00,0.73,1.33,1.33,1.33,1.33,1.33,14.20
  └─ Other fixed assets,0.00,0.00,0.00,-0.01,-0.02,-0.02,-0.01,3.98,
  └─ Gross Block,0.01,0.01,2.61,3.41,3.62,4.04,5.28,11.25,
  └─ Accumulated Depreciation,0.00,0.01,0.92,1.06,1.27,1.47,1.76,2.57,
CWIP,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,2
Other Assets,4,9,34,28,30,56,53,67,64
  └─ Inventories,0.00,0.63,8.68,9.11,7.88,8.88,10.44,9.24,14.93
  └─ Trade receivables,1.33,6.47,22.77,17.98,17.14,32.85,23.21,32.85,27.42
    └─ Receivables over 6m,1.33,0.00,0.00,1.25,1.42,1.63,1.34,1.39,
    └─ Receivables under 6m,0.00,6.47,22.77,16.73,15.72,31.22,21.87,31.46,
  └─ Cash Equivalents,0.16,1.18,0.78,0.51,1.87,6.79,3.37,2.69,5.96
  └─ Loans n Advances,0.00,0.00,1.57,0.41,0.55,0.40,0.29,0.46,1.49
  └─ Other asset items,2.41,0.85,0.56,0.13,2.11,7.37,15.20,21.82,14.13
Total Assets,4,9,36,31,32,59,56,76,117
