Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,568,740,740,751,751,751,751,751,751,981,1173,1173,
Reserves,258,1,-145,-219,-255,-239,-295,-261,-227,-193,-98,-21,
Borrowings,2158,2059,1960,1589,1508,1353,1327,1216,1091,754,552,524,
  └─ Long term Borrowings,1869,1686,1313,1481,1367,1233,1156,1091,949,630,433,412,
  └─ Short term Borrowings,54,81,73,18,26,25,22,125,123,108,102,92,
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,20,15,17,21,
  └─ Other Borrowings,235,292,574,90,116,95,149,0,0,0,0,,
Other Liabilities,281,233,284,252,232,222,111,127,78,76,34,55,
  └─ Non controlling int,8.11,4.47,2.28,6.45,-7.33,-10.53,-9.99,-9.41,-8.67,-6.80,-3.60,2.36,
  └─ Trade Payables,81.94,79.41,73.00,22.69,29.89,27.58,21.03,18.72,12.31,8.32,7.81,10.06,
  └─ Advance from Customers,2.11,1.41,3.35,3.86,4.26,0.52,0.99,0.79,0.77,0.66,0.12,,
  └─ Other liability items,188.57,147.73,205.45,219.02,205.38,203.99,98.98,116.91,73.13,73.78,29.83,43.02,
Total Liabilities,3265,3033,2839,2373,2236,2087,1895,1832,1692,1618,1662,1732,
Fixed Assets,2853,2549,2345,1881,1762,1731,1639,1543,1463,1393,1331,1365,
  └─ Land,206.41,184.34,182.27,174.95,174.95,231.68,225.21,219.37,217.70,216.69,230.06,,
  └─ Building,98.57,85.92,76.95,0.44,0.44,1.74,3.51,3.51,3.15,3.83,5.12,,
  └─ Plant Machinery,3065.62,2508.65,2480.12,2076.85,2066.61,2067.29,2072.35,2048.17,2054.92,2061.09,2069.47,,
  └─ Equipments,0.57,0.23,0.06,0.21,0.24,0.24,0.26,0.36,0.49,0.36,0.36,,
  └─ Computers,1.62,0.36,0.33,0.32,0.44,0.54,0.51,0.55,0.53,0.62,0.65,,
  └─ Furniture n fittings,6.13,1.02,1.00,0.59,0.59,0.59,0.23,0.30,0.30,0.30,0.32,,
  └─ Vehicles,2.58,1.07,0.00,0.13,0.25,0.25,0.26,0.27,0.33,0.72,0.94,,
  └─ Intangible Assets,52.94,23.17,21.42,22.38,22.20,22.42,22.92,23.01,23.01,23.01,23.01,12.88,
  └─ Other fixed assets,0.54,0.05,0.05,0.05,0.05,0.15,0.15,0.15,0.17,0.18,0.34,,
  └─ Gross Block,3434.98,2804.81,2762.20,2275.92,2265.77,2324.90,2325.40,2295.69,2300.60,2306.80,2330.27,,
  └─ Accumulated Depreciation,582.14,256.18,417.07,394.72,503.47,594.03,686.69,753.16,837.50,913.84,998.87,,
CWIP,8,3,5,6,6,0,0,0,5,11,10,79,
Investments,0,1,0,0,0,0,2,0,0,0,14,2,
Other Assets,404,481,488,485,468,356,254,290,224,214,307,285,
  └─ Inventories,18,13,15,3,3,2,2,2,5,4,6,7,
  └─ Trade receivables,91,104,117,96,97,107,103,161,113,81,81,81,
    └─ Receivables over 6m,55.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.43,,20.52
    └─ Receivables under 6m,36.58,114.25,125.04,102.62,103.10,117.28,122.25,170.91,123.57,93.12,47.29,,83.18
    └─ Prov for Doubtful,-0.82,-10.55,-8.38,-6.16,-5.88,-10.33,-18.91,-9.94,-10.80,-11.78,-12.15,,-2.27
  └─ Cash Equivalents,10,21,14,16,10,8,16,13,12,73,171,126,
  └─ Loans n Advances,24,2,2,2,4,5,3,-1,-2,-3,-4,7,
  └─ Other asset items,260,340,340,368,354,234,130,115,96,59,53,64,
Total Assets,3265,3033,2839,2373,2236,2087,1895,1832,1692,1618,1662,1732,
