Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,11,12,12,12,12,12,13,15,15,15,15,16,
Reserves,585,308,457,537,704,778,846,1056,1668,2072,2447,2976,
Borrowings,29,0,66,70,70,335,273,203,404,519,583,438,
  └─ Long term Borrowings,20,0,65,50,69,241,190,121,269,313,379,225,
  └─ Short term Borrowings,9,0,0,4,0,75,70,69,103,173,176,196,
  └─ Lease Liabilities,0,0,0,0,0,0,13,13,33,32,28,17,
  └─ Other Borrowings,0,0,0,16,1,19,0,0,0,0,0,,
Other Liabilities,207,108,170,202,179,763,1146,1193,1024,1045,803,879,
  └─ Non controlling int,0,0,0,0,0,137,182,150,91,0,0,0,
  └─ Trade Payables,13,9,20,19,9,105,31,187,183,220,256,206,
  └─ Advance from Customers,0,0,0,0,0,0,1,0,1,2,2,,
  └─ Other liability items,194,99,150,183,170,520,932,855,749,822,545,672,
Total Liabilities,832,428,705,821,966,1888,2277,2467,3111,3652,3848,4309,
Fixed Assets,279,66,180,179,167,857,807,841,1740,1950,1818,1939,
  └─ Land,6,4,4,4,4,4,4,4,4,4,4,,
  └─ Building,63,51,51,51,51,83,82,88,124,134,142,,
  └─ Plant Machinery,47,27,29,25,24,23,22,22,25,19,20,,
  └─ Equipments,20,16,17,18,19,22,22,22,22,16,17,,
  └─ Computers,116,63,72,59,63,80,52,78,88,102,113,,
  └─ Furniture n fittings,63,45,47,49,49,50,49,49,50,42,43,,
  └─ Vehicles,6,3,3,4,5,6,7,9,10,10,9,,
  └─ Intangible Assets,215,19,105,108,98,677,660,698,1498,1707,1625,1867,
  └─ Other fixed assets,0,0,30,30,32,128,126,128,236,279,284,,
  └─ Gross Block,535,228,358,347,344,1072,1023,1097,2056,2313,2258,,
  └─ Accumulated Depreciation,256,162,178,168,177,215,217,256,316,363,440,,
CWIP,1,0,0,2,1,2,2,4,7,1,2,2,
Investments,54,50,274,284,396,276,234,26,69,94,178,234,
Other Assets,498,312,251,356,401,754,1235,1596,1296,1607,1851,2135,
  └─ Trade receivables,133,97,85,174,208,316,375,436,507,561,738,580,
    └─ Receivables over 6m,11,1,0,0,0,0,0,166,64,72,66,,4
    └─ Receivables under 6m,131,97,89,179,212,361,405,310,508,541,743,,117
    └─ Prov for Doubtful,-8,-1,-4,-5,-4,-45,-30,-40,-66,-52,-72,,-4
  └─ Cash Equivalents,163,89,48,88,93,221,608,767,208,383,461,705,
  └─ Loans n Advances,17,5,5,6,7,8,14,25,38,49,74,12,
  └─ Other asset items,185,121,113,88,92,209,238,369,542,614,578,837,
Total Assets,832,428,705,821,966,1888,2277,2467,3111,3652,3848,4309,
