Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.91,15.07,16.78,
Reserves,19.81,20.44,19.67,14.19,11.29,9.95,8.14,6.17,3.93,-1.94,6.46,14.44,
Borrowings,0.00,0.00,0.00,0.00,0.86,2.33,5.77,7.04,10.46,9.73,17.26,39.73,
  └─ Long term Borrowings,0.00,0.00,0.00,0.00,0.86,2.33,4.29,6.71,9.01,8.60,16.47,39.17,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,1.48,0.33,1.45,1.13,0.79,0.56,
Other Liabilities,2.24,1.75,2.54,2.77,2.93,4.18,2.05,1.59,1.85,2.58,69.18,38.06,
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,
  └─ Trade Payables,0.22,0.02,0.17,0.31,0.46,0.63,0.63,0.49,0.38,0.64,3.13,0.63,
  └─ Advance from Customers,1.64,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Other liability items,0.38,0.47,2.37,2.46,2.47,3.55,1.41,1.10,1.46,1.94,66.05,37.43,
Total Liabilities,29.96,30.10,30.12,24.87,22.99,24.37,23.87,22.71,24.15,18.28,107.97,109.01,
Fixed Assets,17.65,17.54,17.45,17.35,17.34,19.28,18.78,17.61,18.85,12.89,8.51,8.34,
  └─ Equipments,0.64,0.64,0.69,0.70,0.48,0.72,0.72,0.49,0.56,0.56,0.73,,
  └─ Computers,0.37,0.37,0.26,0.27,0.27,0.28,0.29,0.29,0.32,0.32,0.35,,
  └─ Furniture n fittings,0.16,0.17,0.21,0.20,0.20,0.46,0.46,0.21,0.35,0.35,0.36,,
  └─ Vehicles,0.05,0.05,0.09,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.16,,
  └─ Intangible Assets,18.20,18.22,18.27,18.27,18.27,18.27,18.28,18.28,18.28,12.74,8.56,7.52,
  └─ Other fixed assets,0.06,0.06,0.05,0.06,0.06,2.18,2.20,2.60,4.05,4.06,4.06,,
  └─ Gross Block,19.48,19.51,19.57,19.53,19.31,21.95,21.99,21.91,23.60,18.07,14.22,,
  └─ Accumulated Depreciation,1.82,1.98,2.11,2.18,1.98,2.67,3.20,4.30,4.75,5.18,5.71,,
CWIP,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.01,0.00,0.00,0.00,0.00,
Investments,5.30,5.30,6.93,1.39,2.09,2.00,3.60,3.76,3.76,3.50,2.00,2.00,
Other Assets,7.01,7.26,5.74,6.13,3.56,3.07,1.49,1.33,1.54,1.89,97.46,98.67,
  └─ Inventories,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.53,44.48,
  └─ Trade receivables,0.24,0.36,0.52,0.58,0.50,0.55,0.67,0.45,0.49,1.12,32.65,33.71,
    └─ Receivables over 6m,0.48,0.51,0.00,0.00,0.00,0.00,0.00,0.31,0.00,1.03,27.86,,0.24
    └─ Receivables under 6m,0.03,0.05,0.84,0.83,0.50,0.55,0.67,0.15,0.49,0.09,4.79,,0.32
    └─ Prov for Doubtful,-0.27,-0.20,-0.32,-0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-0.22
  └─ Cash Equivalents,2.43,2.89,0.94,1.01,0.36,0.28,0.20,0.21,0.33,0.05,2.45,2.39,
  └─ Loans n Advances,0.29,0.31,0.51,0.35,0.56,0.38,0.14,0.15,0.13,0.14,13.04,6.74,
  └─ Other asset items,4.05,3.70,3.77,4.19,2.14,1.86,0.48,0.52,0.59,0.58,0.79,11.35,
Total Assets,29.96,30.10,30.12,24.87,22.99,24.37,23.87,22.71,24.15,18.28,107.97,109.01,
