Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,0.76,0.76,0.85,10.24,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.71
Reserves,10.69,11.50,14.23,15.47,22.42,24.67,27.78,31.47,34.68,42.28,46.35,49.39
Borrowings,8.92,5.28,5.02,0.82,0.18,0.30,0.99,1.24,0.98,-0.00,0.77,10.80
  └─ Long term Borrowings,,,0.02,0.04,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Short term Borrowings,,,4.97,0.76,0.14,0.30,0.99,1.24,0.98,0.00,0.77,10.80
  └─ Other Borrowings,8.92,5.28,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,
Other Liabilities,4.43,6.30,5.94,6.60,5.95,6.73,6.78,12.23,10.31,9.62,8.79,8.59
  └─ Non controlling int,0.10,0.15,0.17,0.00,0.22,0.24,-0.02,0.46,0.49,0.59,0.64,0.99
  └─ Trade Payables,3.02,3.87,3.27,3.64,3.66,4.99,4.72,7.90,7.42,5.41,5.37,4.84
  └─ Advance from Customers,0.09,0.02,0.06,0.00,0.00,0.05,0.00,0.02,0.06,0.62,0.43,
  └─ Other liability items,1.22,2.26,2.44,2.96,2.07,1.45,2.08,3.85,2.34,3.00,2.35,2.76
Total Liabilities,24.80,23.84,26.04,33.13,36.22,39.37,43.22,52.61,53.64,59.57,63.58,76.49
Fixed Assets,0.93,0.92,1.11,1.08,1.00,1.13,1.41,1.72,2.57,6.25,7.11,8.73
  └─ Land,0.13,0.13,0.45,0.45,0.00,0.45,0.45,0.45,1.33,1.34,1.34,
  └─ Building,0.40,0.18,0.09,0.09,0.00,0.09,0.10,0.14,0.17,0.61,0.88,
  └─ Plant Machinery,0.64,0.30,0.75,0.57,0.00,0.66,0.78,1.05,1.22,2.08,3.00,
  └─ Equipments,0.19,0.06,0.56,0.47,0.14,0.50,0.77,0.77,0.79,3.17,3.44,
  └─ Computers,0.11,0.01,0.12,0.03,0.00,0.03,0.05,0.07,0.10,0.15,0.15,
  └─ Furniture n fittings,0.08,0.03,0.08,0.08,0.06,0.08,0.13,0.13,0.14,0.22,0.22,
  └─ Vehicles,0.46,0.20,0.48,0.57,0.00,0.44,0.44,0.56,0.56,0.77,0.89,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
  └─ Other fixed assets,0.02,0.01,0.00,-0.01,0.80,0.00,-0.01,0.00,-0.01,0.00,0.01,
  └─ Gross Block,2.03,0.92,2.53,2.25,1.00,2.25,2.71,3.17,4.30,8.34,9.93,
  └─ Accumulated Depreciation,1.10,0.00,1.42,1.17,0.00,1.11,1.30,1.45,1.73,2.09,2.82,
CWIP,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.39,-0.00,-0.00,-0.00
Investments,0.28,0.66,0.81,3.24,4.32,4.47,2.79,3.21,2.19,4.66,4.76,3.64
Other Assets,23.59,22.26,24.12,28.81,30.90,33.77,39.02,47.68,48.49,48.66,51.71,64.12
  └─ Inventories,1.31,1.17,0.84,2.86,2.71,2.11,2.03,3.57,3.32,1.53,1.99,6.75
  └─ Trade receivables,17.98,18.12,18.48,18.31,19.41,19.83,19.21,26.36,26.18,22.24,21.61,22.59
    └─ Receivables over 6m,7.54,7.50,18.48,8.06,7.58,7.11,5.91,9.58,5.54,4.86,4.01,
    └─ Receivables under 6m,10.44,10.63,0.00,10.26,11.83,12.72,13.79,17.87,22.40,17.38,17.60,
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,0.00,0.00,-0.49,-1.09,-1.76,0.00,0.00,
  └─ Cash Equivalents,1.70,0.65,0.96,4.28,1.31,3.14,10.32,5.44,10.36,11.79,13.97,18.95
  └─ Loans n Advances,0.86,0.69,1.42,1.53,1.59,1.87,5.13,9.72,6.45,7.14,6.98,9.12
  └─ Other asset items,1.74,1.63,2.42,1.83,5.88,6.82,2.33,2.59,2.18,5.96,7.16,6.71
Total Assets,24.80,23.84,26.04,33.13,36.22,39.37,43.22,52.61,53.64,59.57,63.58,76.49
