Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,5,5,6,6,6,6
Reserves,49,55,63,57,65,67
Borrowings,21,23,17,22,8,6
  └─ Long term Borrowings,5.53,2.69,4.32,9.08,2.06,1.03
  └─ Short term Borrowings,8.78,14.51,7.14,8.61,1.33,3.73
  └─ Lease Liabilities,2.29,2.20,1.95,1.80,1.68,1.36
  └─ Other Borrowings,3.91,3.60,3.29,2.64,2.71,
Other Liabilities,62,62,66,76,70,88
  └─ Non controlling int,32.44,38.51,40.47,41.29,44.69,49.55
  └─ Trade Payables,14.53,5.46,10.14,16.70,11.70,19.67
  └─ Advance from Customers,0.67,3.47,2.41,1.83,1.91,
  └─ Other liability items,13.91,14.31,13.37,16.25,11.36,18.36
Total Liabilities,136,144,152,161,148,167
Fixed Assets,71,68,85,87,74,71
  └─ Land,32.84,32.84,32.84,32.84,28.47,
  └─ Building,14.65,16.65,18.85,19.21,13.79,
  └─ Plant Machinery,31.06,54.83,71.64,76.89,70.57,
  └─ Equipments,1.80,2.81,2.95,2.88,2.37,
  └─ Furniture n fittings,0.81,0.81,1.06,1.13,1.15,
  └─ Vehicles,0.38,0.48,0.35,0.37,0.37,
  └─ Intangible Assets,0.26,1.39,1.89,2.39,2.41,0.99
  └─ Other fixed assets,0.14,0.16,0.19,0.23,0.22,
  └─ Gross Block,81.94,109.97,129.77,135.94,119.35,
  └─ Accumulated Depreciation,10.55,41.67,45.24,49.38,45.20,
CWIP,0,9,0,0,1,4
Investments,2,0,0,3,0,12
Other Assets,63,66,67,71,73,81
  └─ Inventories,27.47,23.84,31.32,33.80,34.04,44.94
  └─ Trade receivables,16.61,13.55,19.87,19.89,27.63,19.86
  └─ Cash Equivalents,6.22,8.67,4.37,2.23,0.65,0.63
  └─ Loans n Advances,0.51,3.31,1.04,4.98,1.50,1.58
  └─ Other asset items,11.86,17.06,10.60,10.53,9.25,13.62
Total Assets,136,144,152,161,148,167
