Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,137,149,156,176,178,178,169,169,169,169,169,181
Reserves,639,954,1165,1468,1860,2187,2347,2827,3865,4900,5238,5339
Borrowings,2104,1892,1698,1310,1563,1782,2790,3137,2803,2204,1885,2578
  └─ Long term Borrowings,1613,1415,1299,971,1287,1425,2345,2609,2083,1630,1274,1432
  └─ Short term Borrowings,245,128,128,76,18,120,424,459,656,495,475,1004
  └─ Lease Liabilities,0,0,0,0,0,0,21,69,64,79,135,141
  └─ Preference Capital,0,0,0,0,48,51,54,58,62,38,21,0
  └─ Other Borrowings,246,348,271,262,209,186,-54,-58,-62,-38,-21,
Other Liabilities,448,485,577,656,921,1143,1249,1492,2083,2053,2249,2440
  └─ Non controlling int,0,0,0,0,51,8,5,6,131,142,248,266
  └─ Trade Payables,238,188,231,255,274,382,397,526,658,678,754,855
  └─ Advance from Customers,10,7,5,7,8,15,10,23,29,25,20,
  └─ Other liability items,200,289,340,393,588,737,837,937,1266,1207,1227,1319
Total Liabilities,3328,3478,3596,3608,4522,5290,6555,7625,8920,9326,9542,10538
Fixed Assets,2370,2752,2688,2654,2706,3142,3031,5280,5756,5846,6257,6512
  └─ Land,29,358,358,358,426,343,420,735,799,867,899,
  └─ Building,372,273,284,287,303,335,333,568,664,729,796,
  └─ Plant Machinery,2595,2209,2140,2217,2286,2794,2796,4591,4823,5052,5161,
  └─ Equipments,18,6,8,9,10,12,14,18,31,33,49,
  └─ Furniture n fittings,6,2,2,3,5,6,6,7,9,12,16,
  └─ Railway sidings,6,2,3,3,3,3,3,3,3,3,3,
  └─ Vehicles,14,13,15,19,21,27,26,29,37,44,63,
  └─ Intangible Assets,0,0,0,0,10,10,10,10,149,151,363,899
  └─ Other fixed assets,36,4,62,62,67,170,143,228,436,435,712,
  └─ Gross Block,3078,2867,2871,2957,3130,3699,3750,6189,6951,7325,8063,
  └─ Accumulated Depreciation,708,116,183,303,424,558,719,908,1195,1479,1807,
CWIP,27,20,16,37,329,400,1704,46,124,66,99,420
Investments,4,70,259,152,675,491,641,724,931,1158,610,537
Other Assets,927,636,633,766,812,1258,1180,1574,2110,2256,2576,3069
  └─ Inventories,374,335,383,394,346,498,383,519,819,942,1249,1348
  └─ Trade receivables,146,139,111,109,73,74,79,217,350,361,432,546
  └─ Cash Equivalents,18,16,30,123,27,42,20,22,52,73,41,179
  └─ Loans n Advances,20,23,30,81,148,219,336,435,414,384,423,250
  └─ Other asset items,369,124,79,58,217,425,362,380,475,496,430,746
Total Assets,3328,3478,3596,3608,4522,5290,6555,7625,8920,9326,9542,10538
