Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,12.51,12.53,12.53,12.54,12.59,12.59,12.59,12.60,12.60,12.60,12.60,12.60,
Reserves,565.62,324.92,21.50,703.76,431.03,21.15,83.35,17.36,9.99,10.25,11.46,24.71,
Borrowings,12.59,13.37,12.87,5.22,4.29,3.64,2.98,3.06,1.42,1.05,1.41,8.22,
  └─ Long term Borrowings,6.81,6.06,5.23,4.28,3.24,2.05,0.69,0.00,0.00,0.00,0.00,0.00,
  └─ Short term Borrowings,5.18,6.58,6.81,0.00,0.00,0.00,1.35,0.69,0.00,0.00,0.00,0.00,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.94,2.37,1.42,1.05,1.40,8.22,
  └─ Other Borrowings,0.60,0.73,0.83,0.94,1.05,1.59,0.00,0.00,0.00,0.00,0.01,,
Other Liabilities,7.43,6.91,5.55,287.86,159.89,14.28,16.74,12.25,13.66,11.79,14.06,6.64,
  └─ Trade Payables,1.27,1.14,1.03,1.10,0.94,1.03,0.72,0.68,0.94,0.85,2.34,2.77,
  └─ Advance from Customers,1.24,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Other liability items,4.92,5.22,4.52,286.76,158.95,13.25,16.02,11.57,12.72,10.94,11.72,3.87,
Total Liabilities,598.15,357.73,52.45,1009.38,607.80,51.66,115.66,45.27,37.67,35.69,39.53,52.17,
Fixed Assets,3.79,3.10,11.83,10.74,10.19,10.31,9.82,10.99,10.39,9.57,9.49,16.87,
  └─ Plant Machinery,3.08,3.10,1.83,1.83,2.01,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Equipments,0.28,0.29,0.03,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.03,,
  └─ Computers,2.94,3.10,0.28,0.28,0.28,0.46,0.42,0.41,0.94,0.95,0.96,,
  └─ Furniture n fittings,0.02,0.02,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Vehicles,0.25,0.25,0.17,0.31,0.26,0.25,0.25,0.25,0.25,0.25,0.25,,
  └─ Intangible Assets,1.48,1.56,0.77,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other fixed assets,-0.01,0.00,10.33,10.34,10.34,11.85,12.17,14.14,13.67,13.68,14.77,,
  └─ Gross Block,8.04,8.32,13.43,13.58,12.95,12.60,12.88,14.83,14.89,14.90,16.01,,
  └─ Accumulated Depreciation,4.25,5.22,1.60,2.84,2.76,2.29,3.06,3.85,4.51,5.33,6.52,,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,572.78,332.51,20.32,987.24,586.23,26.59,91.89,18.09,7.00,4.81,2.17,0.01,
Other Assets,21.58,22.12,20.30,11.40,11.38,14.76,13.95,16.19,20.28,21.31,27.87,35.29,
  └─ Trade receivables,4.28,5.24,4.34,4.31,2.81,5.82,4.95,5.20,6.10,8.28,15.33,30.18,
    └─ Receivables over 6m,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.98,,0.00
    └─ Receivables under 6m,4.28,5.24,4.68,5.21,2.81,5.82,4.95,5.20,6.10,8.28,13.36,,2.88
    └─ Prov for Doubtful,-0.15,-0.15,-0.34,-0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
  └─ Cash Equivalents,9.36,9.94,11.02,5.84,7.13,3.68,7.01,4.74,8.91,11.01,7.56,2.98,
  └─ Loans n Advances,0.10,0.76,0.06,0.08,0.09,0.11,0.16,0.11,0.10,0.08,0.28,0.54,
  └─ Other asset items,7.84,6.18,4.88,1.17,1.35,5.15,1.83,6.14,5.17,1.94,4.70,1.59,
Total Assets,598.15,357.73,52.45,1009.38,607.80,51.66,115.66,45.27,37.67,35.69,39.53,52.17,
