Metric,Mar 2010,Mar 2011,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2009
Equity Capital,7.04,7.04,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,
Reserves,1.16,1.20,6.87,10.28,8.46,8.81,10.90,10.94,10.01,6.27,8.07,5.74,
Borrowings,0.33,0.53,11.02,5.62,8.28,10.59,11.87,7.64,6.32,2.02,0.94,2.34,
  └─ Long term Borrowings,,,0.72,1.75,0.38,0.04,0.00,2.06,1.44,0.17,0.10,0.23,
  └─ Short term Borrowings,,,10.30,3.87,7.91,10.55,11.87,5.58,4.87,1.85,0.85,2.11,
  └─ Other Borrowings,0.33,0.53,0.00,0.00,-0.01,0.00,0.00,0.00,0.01,0.00,-0.01,,
Other Liabilities,1.69,2.62,53.72,25.39,23.98,14.93,16.31,17.75,3.44,6.42,16.63,3.00,
  └─ Trade Payables,0.99,2.02,50.07,20.53,17.80,10.46,12.33,15.44,1.53,1.09,12.07,0.59,
  └─ Advance from Customers,0.00,0.00,0.00,0.00,0.03,0.30,0.00,0.00,0.10,1.72,0.26,,
  └─ Other liability items,0.70,0.60,3.65,4.86,6.15,4.17,3.98,2.31,1.81,3.61,4.30,2.41,
Total Liabilities,10.22,11.39,82.12,51.80,51.23,44.84,49.59,46.84,30.28,25.22,36.15,21.59,
Fixed Assets,4.21,3.38,4.32,4.16,3.85,4.41,4.03,3.74,3.49,1.72,1.33,1.41,
  └─ Land,-0.00,-0.00,2.09,2.09,2.09,2.09,2.09,2.09,2.09,-0.00,-0.00,,
  └─ Equipments,0.15,0.17,0.01,0.01,0.01,0.01,0.01,0.01,0.13,0.13,0.13,,
  └─ Computers,6.11,6.13,0.11,0.25,0.26,0.26,0.26,0.26,1.62,2.20,2.20,,
  └─ Furniture n fittings,0.31,0.31,0.13,0.13,0.15,0.15,0.15,0.15,0.46,0.46,0.46,,
  └─ Vehicles,0.45,0.57,0.39,0.39,0.39,0.39,0.30,0.30,0.34,0.13,0.13,,
  └─ Intangible Assets,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.65,
  └─ Other fixed assets,-0.00,-0.00,3.22,3.24,3.24,4.13,4.14,4.14,4.13,4.12,4.12,,
  └─ Gross Block,7.02,7.18,5.95,6.11,6.14,7.03,6.95,6.95,8.77,7.04,7.04,,
  └─ Accumulated Depreciation,2.81,3.80,1.63,1.95,2.29,2.62,2.92,3.21,5.27,5.33,5.72,,
CWIP,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,0.54,0.54,0.00,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Other Assets,5.47,7.03,77.80,46.41,47.38,40.43,45.56,43.10,26.79,23.50,34.82,20.18,
  └─ Inventories,0.70,0.87,33.16,8.00,13.34,13.13,14.06,14.35,14.32,13.21,0.11,1.15,
  └─ Trade receivables,2.76,4.24,32.54,26.48,17.35,11.17,13.62,17.20,6.46,4.54,16.81,3.99,
    └─ Receivables over 6m,0.49,0.50,19.83,5.27,8.28,6.72,4.53,4.00,3.83,1.30,0.50,,0.40
    └─ Receivables under 6m,2.27,3.74,13.67,22.26,10.03,5.28,9.95,14.21,3.66,4.26,17.32,,1.54
    └─ Prov for Doubtful,0.00,0.00,-0.95,-1.04,-0.96,-0.82,-0.85,-1.02,-1.02,-1.02,-1.02,,0.00
  └─ Cash Equivalents,0.79,0.62,6.74,5.08,8.85,7.19,0.39,2.95,1.01,0.47,0.61,1.82,
  └─ Loans n Advances,1.04,0.95,2.00,3.13,4.83,3.56,4.60,4.17,1.98,2.44,3.17,3.94,
  └─ Other asset items,0.18,0.35,3.36,3.72,3.01,5.38,12.89,4.43,3.02,2.84,14.12,9.28,
Total Assets,10.22,11.39,82.12,51.80,51.23,44.84,49.59,46.84,30.28,25.22,36.15,21.59,
