Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41
Reserves,49.97,51.32,51.79,49.78,47.88,46.85,80.40,108.00,94.71,90.76,82.95
Borrowings,16.89,1.00,7.50,9.98,13.29,22.88,70.73,66.39,41.47,51.88,61.28
  └─ Long term Borrowings,0,0,0,0,0,0,1,8,0,0,0
  └─ Short term Borrowings,1688556,2125725,8,10,13,23,69,55,41,52,61
  └─ Lease Liabilities,0,0,0,0,0,0,0,3,0,0,0
  └─ Preference Capital,0,0,0,0,0,0,0,7,0,0,0
  └─ Other Borrowings,-1688540,-2125724,0,0,0,0,0,-7,0,0,
Other Liabilities,44.41,36.65,2.65,2.64,4.19,3.45,4.26,17.91,11.10,13.09,11.75
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.74,0.00,0.00,0.00
  └─ Trade Payables,1.04,35.69,0.79,1.07,0.75,1.50,0.46,2.31,2.87,2.91,4.14
  └─ Advance from Customers,4.38,0.61,0.83,0.88,2.65,1.18,1.33,1.32,2.22,2.22,
  └─ Other liability items,38.99,0.35,1.03,0.69,0.79,0.77,1.83,13.54,6.01,7.96,7.61
Total Liabilities,118.68,96.38,69.35,69.81,72.77,80.59,162.80,199.71,154.69,163.14,163.39
Fixed Assets,0.09,0.05,0.04,0.04,0.05,0.07,64.70,67.16,0.06,0.04,0.03
  └─ Land,0.02,0.02,0.02,0.02,0.02,0.02,25.04,25.04,0.00,0.00,
  └─ Building,0.00,0.00,0.00,0.00,0.00,0.00,22.51,22.51,0.00,0.00,
  └─ Plant Machinery,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,
  └─ Equipments,0.44,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.03,0.03,
  └─ Computers,0.20,0.00,0.00,0.00,0.01,0.02,0.06,0.13,0.04,0.04,
  └─ Furniture n fittings,0.08,0.08,0.08,0.08,0.08,0.10,0.85,0.83,0.07,0.07,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,20.65,20.66,0.00,0.00,0.00
  └─ Other fixed assets,0.03,0.00,0.00,0.00,0.00,-0.01,0.01,3.72,-0.01,-0.01,
  └─ Gross Block,0.77,0.10,0.10,0.10,0.11,0.14,70.19,73.97,0.13,0.13,
  └─ Accumulated Depreciation,0.69,0.05,0.05,0.06,0.06,0.07,5.49,6.81,0.07,0.09,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,1.03,0.20,0.00,0.00,0.00
Investments,20.21,22.56,22.87,23.05,23.45,22.18,16.97,15.64,34.32,33.32,32.00
Other Assets,98.38,73.77,46.44,46.72,49.27,58.34,80.10,116.71,120.31,129.78,131.36
  └─ Inventories,67,33,38,40,39,42,45,62,70,73,64
  └─ Trade receivables,0,0,0,0,0,1,4,4,7,10,19
    └─ Receivables over 6m,0.00,0.00,0.00,0.00,0.00,0.00,0.10,2.56,2.25,2.12,
    └─ Receivables under 6m,0.00,0.00,0.00,0.00,0.00,1.23,3.92,1.59,4.36,7.78,
  └─ Cash Equivalents,4,0,0,0,4,3,2,2,0,0,1
  └─ Loans n Advances,17,37,4,1,1,1,10,7,1,7,14
  └─ Other asset items,12,3,5,5,5,11,19,42,43,40,33
Total Assets,118.68,96.38,69.35,69.81,72.77,80.59,162.80,199.71,154.69,163.14,163.39
