Metric,Mar 2010,Mar 2011,Mar 2012,Mar 2015,Mar 2016,Mar 2017,Mar 2018
Equity Capital,5.22,5.22,5.22,9.62,9.62,9.62,9.62
Reserves,-0.12,0.61,1.35,5.04,5.10,5.50,5.59
Borrowings,17.17,15.30,19.61,0.00,0.00,0.00,0.00
  └─ Long term Borrowings,,6.71,7.40,0.00,0.00,0.00,0.00
  └─ Short term Borrowings,,8.08,11.65,0.00,0.00,0.00,0.00
  └─ Other Borrowings,17.17,0.51,0.56,0.00,0.00,0.00,0.00
Other Liabilities,3.47,3.22,3.44,0.02,0.22,0.03,0.03
  └─ Trade Payables,1.69,1.94,2.15,0.00,0.20,0.00,0.00
  └─ Advance from Customers,1.60,1.05,1.08,0.01,0.01,0.00,0.00
  └─ Other liability items,0.18,0.23,0.21,0.01,0.01,0.03,0.03
Total Liabilities,25.74,24.35,29.62,14.68,14.94,15.15,15.24
Fixed Assets,0.97,1.00,1.17,0.01,0.01,0.00,0.00
  └─ Equipments,0.07,0.08,0.10,0.00,0.00,0.00,0.00
  └─ Computers,0.01,0.03,0.04,0.00,0.00,0.00,0.00
  └─ Furniture n fittings,0.04,0.08,0.10,0.00,0.00,0.00,0.00
  └─ Vehicles,0.89,0.96,1.20,0.02,0.02,0.02,0.02
  └─ Gross Block,1.01,1.15,1.44,0.02,0.02,0.02,0.02
  └─ Accumulated Depreciation,0.04,0.15,0.27,0.01,0.01,0.01,0.01
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,1.39,0.15,0.00,5.13,5.19,5.57,5.65
Other Assets,23.38,23.20,28.45,9.54,9.74,9.58,9.59
  └─ Inventories,21.95,22.35,26.70,6.33,5.22,6.03,7.40
  └─ Trade receivables,0.14,0.18,0.20,2.49,4.31,3.15,1.92
  └─ Cash Equivalents,0.67,0.18,0.31,0.55,0.06,0.25,0.06
  └─ Loans n Advances,0.03,0.18,0.55,0.00,0.00,0.00,0.00
  └─ Other asset items,0.59,0.31,0.69,0.17,0.15,0.15,0.21
Total Assets,25.74,24.35,29.62,14.68,14.94,15.15,15.24
