Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,186,186,186,186,186,186,186,186,186,186,186,186,
Reserves,314,322,290,232,197,166,126,85,50,18,-226,-199,
Borrowings,0,42,55,62,68,67,67,67,67,67,43,43,
  └─ Long term Borrowings,0.00,38.87,44.58,34.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Short term Borrowings,0.00,0.00,0.83,17.12,17.80,19.30,66.71,66.71,66.71,66.71,42.91,42.91,
  └─ Other Borrowings,0.00,3.58,10.00,10.25,49.99,47.41,0.00,0.00,0.00,0.00,-0.01,,
Other Liabilities,157,84,61,76,64,62,65,66,80,77,80,76,
  └─ Non controlling int,0,0,0,-0,-0,-0,-0,-0,-0,0,0,0,
  └─ Trade Payables,1,1,3,4,8,7,5,2,2,2,2,2,
  └─ Advance from Customers,0,1,0,0,0,0,0,0,0,0,0,,
  └─ Other liability items,156,82,58,72,56,55,60,63,79,76,78,74,
Total Liabilities,658,634,593,557,515,481,444,404,383,348,83,107,
Fixed Assets,572,553,518,497,466,424,382,341,300,262,2,3,
  └─ Building,4.82,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.98,,
  └─ Equipments,2.31,2.76,3.13,3.07,2.96,2.95,2.95,2.95,2.99,3.01,3.05,,
  └─ Computers,1.17,12.91,12.92,11.70,11.65,11.61,11.61,11.63,11.70,11.78,11.83,,
  └─ Furniture n fittings,1.20,1.21,1.23,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.23,,
  └─ Vehicles,1.27,1.69,1.54,1.15,1.15,1.15,1.15,0.00,1.15,1.34,1.34,,
  └─ Intangible Assets,601.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other fixed assets,4.61,604.54,606.55,628.74,640.45,640.45,640.31,641.45,641.45,641.45,641.46,,
  └─ Gross Block,616.72,628.09,630.35,650.84,662.39,662.34,662.20,662.21,663.47,663.76,663.89,,
  └─ Accumulated Depreciation,44.37,75.05,112.53,153.41,196.54,238.46,280.18,320.93,363.29,401.83,661.72,,
CWIP,0,0,21,9,0,0,0,0,0,0,0,0,
Investments,0,22,0,0,0,0,0,0,0,0,0,0,
Other Assets,85,59,54,50,49,57,62,62,83,86,80,104,
  └─ Inventories,0,0,1,1,1,1,1,1,1,1,1,0,
  └─ Trade receivables,1,4,5,7,7,6,11,8,1,2,1,3,
    └─ Receivables over 6m,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.39,,0.01
    └─ Receivables under 6m,1.36,3.73,5.15,7.23,7.12,6.13,10.92,8.18,0.89,2.01,0.77,,1.28
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,0.00,-0.16,-0.16,0.00,0.00,0.00,-0.08,,0.00
  └─ Cash Equivalents,7,32,2,2,3,13,13,15,41,41,34,85,
  └─ Loans n Advances,5,0,12,11,12,12,12,14,14,15,16,3,
  └─ Other asset items,71,23,34,29,26,25,25,25,26,28,28,12,
Total Assets,658,634,593,557,515,481,444,404,383,348,83,107,
