Metric,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017
Equity Capital,5.87,5.87,5.87,5.87,5.87,5.87
Reserves,4.97,23.01,33.60,23.77,23.93,23.81
Borrowings,11.17,15.50,16.29,15.65,17.74,17.93
  └─ Long term Borrowings,10.09,12.69,13.64,13.87,15.72,15.92
  └─ Short term Borrowings,1.00,1.77,1.77,1.78,1.81,1.75
  └─ Other Borrowings,0.08,1.04,0.88,0.00,0.21,0.26
Other Liabilities,11.14,12.20,15.39,27.91,70.98,61.10
  └─ Non controlling int,0.00,0.00,0.00,9.71,9.70,9.69
  └─ Trade Payables,4.66,0.12,0.35,0.73,2.24,2.30
  └─ Advance from Customers,0.00,0.00,0.00,0.00,0.65,0.65
  └─ Other liability items,6.48,12.08,15.04,17.47,58.39,48.46
Total Liabilities,33.15,56.58,71.15,73.20,118.52,108.71
Fixed Assets,11.05,28.08,28.43,63.51,33.50,33.19
  └─ Land,8.24,25.44,25.44,0.00,25.44,25.44
  └─ Building,0.77,0.77,0.77,0.00,0.77,0.77
  └─ Plant Machinery,0.91,0.91,0.91,0.00,0.91,0.71
  └─ Equipments,0.08,0.08,0.08,0.00,0.08,0.08
  └─ Computers,0.03,0.03,0.03,0.00,0.03,0.03
  └─ Furniture n fittings,0.10,0.10,0.10,0.00,0.10,0.10
  └─ Vehicles,1.98,2.11,2.65,0.00,1.51,1.51
  └─ Other fixed assets,-0.01,0.00,0.01,63.51,6.31,6.42
  └─ Gross Block,12.10,29.44,29.99,63.51,35.15,35.06
  └─ Accumulated Depreciation,1.05,1.35,1.56,0.00,1.64,1.87
CWIP,9.52,24.63,37.78,0.00,44.89,46.26
Investments,0.00,0.00,0.00,0.00,0.00,0.00
Other Assets,12.58,3.87,4.94,9.69,40.13,29.26
  └─ Trade receivables,7.56,1.50,1.51,1.51,12.02,1.39
    └─ Receivables over 6m,0.11,0.00,0.74,0.00,3.57,1.39
    └─ Receivables under 6m,7.45,1.50,0.77,1.51,8.46,0.00
  └─ Cash Equivalents,1.56,0.08,0.16,0.18,0.20,0.09
  └─ Loans n Advances,2.00,1.18,2.03,0.00,0.01,0.01
  └─ Other asset items,1.46,1.11,1.24,8.00,27.90,27.77
Total Assets,33.15,56.58,71.15,73.20,118.52,108.71
