Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,22,22,22,22,22,22,22,22,22,22,22,22
Reserves,173,217,311,400,422,348,400,607,797,745,778,652
Borrowings,122,205,176,262,299,266,202,235,498,405,332,302
  └─ Long term Borrowings,80,119,114,173,173,110,86,177,392,309,253,221
  └─ Short term Borrowings,27,63,34,46,75,82,117,58,107,96,76,69
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,0,0,2,12
  └─ Other Borrowings,16,23,28,43,51,75,0,0,0,0,0,
Other Liabilities,66,94,92,96,110,88,76,49,40,75,66,166
  └─ Non controlling int,11,12,0,0,0,0,0,0,0,0,0,0
  └─ Trade Payables,20,32,39,52,62,61,48,36,23,50,41,106
  └─ Advance from Customers,1,0,0,0,0,0,0,0,0,0,0,
  └─ Other liability items,34,50,53,44,48,28,28,13,17,25,26,60
Total Liabilities,383,537,602,781,853,725,700,914,1357,1247,1198,1141
Fixed Assets,196,288,263,384,409,400,374,640,1043,944,904,805
  └─ Building,0.00,0.00,0.00,0.00,0.00,22.33,22.33,22.83,22.83,22.83,25.56,
  └─ Ships Vessels,224.44,317.90,256.21,371.12,399.59,383.65,361.72,574.67,852.56,813.85,849.09,
  └─ Equipments,1.06,1.14,0.13,0.14,0.14,0.82,0.83,0.79,0.85,0.08,0.08,
  └─ Computers,1.17,1.27,0.11,0.17,0.20,0.20,0.20,0.16,0.19,0.13,0.21,
  └─ Furniture n fittings,2.07,2.23,0.62,0.62,0.63,1.50,1.50,1.50,1.50,0.88,0.88,
  └─ Vehicles,15.31,16.78,0.23,0.97,1.14,1.14,1.14,1.14,2.09,2.26,2.26,
  └─ Intangible Assets,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26
  └─ Other fixed assets,16.74,29.92,16.68,35.12,50.07,46.38,54.64,124.28,279.07,298.77,305.02,
  └─ Gross Block,260.79,369.83,273.98,408.14,451.77,456.02,442.36,725.37,1159.09,1138.80,1183.10,
  └─ Accumulated Depreciation,64.87,81.70,10.71,23.76,42.31,56.37,67.92,85.08,116.09,195.28,278.87,
CWIP,0,0,0,0,3,1,0,0,0,0,0,0
Investments,33,66,181,177,162,57,64,2,67,34,16,12
Other Assets,154,184,158,219,278,268,262,271,247,269,278,324
  └─ Inventories,8,10,13,23,23,14,26,8,19,10,10,12
  └─ Trade receivables,83,115,91,141,149,155,129,11,6,8,8,46
  └─ Cash Equivalents,27,7,10,8,10,16,9,65,27,17,66,35
  └─ Loans n Advances,4,3,2,2,5,12,9,1,-0,-0,-0,36
  └─ Other asset items,32,48,41,46,92,70,89,186,195,234,194,195
Total Assets,383,537,602,781,853,725,700,914,1357,1247,1198,1141
