Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2026,Mar 2025
Equity Capital,6.58,6.58,6.58,6.58,6.58,6.58,10.52,10.52,10.52,
Reserves,6.40,6.41,6.47,6.12,-0.90,-1.50,-5.44,-5.52,-4.46,
Borrowings,6.42,8.71,9.69,5.31,4.78,2.45,2.71,5.00,0.00,
  └─ Long term Borrowings,1.04,2.17,2.08,0.43,0.35,0.23,0.16,0.11,0.00,0.20
  └─ Short term Borrowings,5.27,6.29,7.61,4.88,4.43,2.22,2.55,4.89,0.00,0.00
  └─ Other Borrowings,0.11,0.25,0.00,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,5.93,6.54,8.30,16.08,6.62,6.12,4.13,0.87,0.17,
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00
  └─ Trade Payables,5.21,5.78,7.49,13.77,6.01,5.74,2.57,0.74,0.04,0.06
  └─ Advance from Customers,0.57,0.53,0.26,1.67,0.40,0.26,0.00,0.00,,
  └─ Other liability items,0.15,0.23,0.55,0.64,0.21,0.12,1.56,0.13,0.10,0.03
Total Liabilities,25.33,28.24,31.04,34.09,17.08,13.65,11.92,10.87,6.23,
Fixed Assets,5.72,5.54,5.81,5.56,5.37,5.23,5.13,0.45,0.03,
  └─ Land,4.60,4.60,4.60,4.60,4.60,0.00,4.60,0.00,,
  └─ Plant Machinery,0.29,0.29,0.34,0.34,0.34,0.00,0.34,0.34,,
  └─ Equipments,0.84,0.84,0.84,0.84,0.84,0.00,0.84,0.84,,
  └─ Computers,0.06,0.06,0.06,0.06,0.06,0.00,0.06,0.06,,
  └─ Furniture n fittings,0.10,0.12,0.12,0.12,0.12,0.00,0.12,0.12,,
  └─ Vehicles,0.48,0.48,0.91,0.91,0.91,0.00,0.91,0.91,,
  └─ Other fixed assets,0.00,0.00,0.00,0.01,0.01,5.23,0.01,0.01,,
  └─ Gross Block,6.37,6.39,6.87,6.88,6.88,5.23,6.88,2.28,,
  └─ Accumulated Depreciation,0.65,0.86,1.07,1.31,1.50,0.00,1.75,1.83,,
CWIP,0.38,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.00,
Investments,0.98,1.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Other Assets,18.25,20.65,24.83,28.13,11.31,8.02,6.39,10.02,6.20,
  └─ Inventories,10.12,11.06,11.44,11.28,0.90,0.00,0.00,0.00,0.00,0.11
  └─ Trade receivables,6.26,8.13,10.84,11.63,4.77,3.61,2.01,2.01,0.00,0.07
  └─ Cash Equivalents,0.14,0.10,0.42,0.14,0.17,0.25,0.28,0.06,1.70,1.14
  └─ Loans n Advances,0.00,0.00,0.11,3.42,2.55,0.60,0.00,0.00,0.00,0.10
  └─ Other asset items,1.73,1.36,2.02,1.66,2.92,3.56,4.10,7.95,4.50,4.58
Total Assets,25.33,28.24,31.04,34.09,17.08,13.65,11.92,10.87,6.23,
