Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,120,120,180,180,180,180,180,180,180,180,270,270,
Reserves,1218,1421,1514,1886,1328,1270,1463,1588,1764,2046,2209,2747,
Borrowings,0,12,6,0,0,0,1,0,0,1,0,0,
  └─ Long term Borrowings,0.00,5.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.46,0.45,0.64,0.40,0.26,
  └─ Other Borrowings,0.00,6.36,5.93,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,,
Other Liabilities,3426,3906,6366,10202,11592,11080,11778,11715,10968,10513,11208,13256,
  └─ Non controlling int,0,1,238,154,148,156,160,170,180,187,192,198,
  └─ Trade Payables,1515,1789,3087,3920,4234,3552,3265,3269,3497,4121,4756,6355,
  └─ Advance from Customers,1157,1291,1525,3734,4180,4528,5385,5294,4245,3044,3121,,
  └─ Other liability items,753,825,1516,2394,3030,2845,2968,2982,3046,3162,3138,6703,
Total Liabilities,4764,5459,8066,12269,13101,12531,13422,13483,12913,12739,13688,16274,
Fixed Assets,26,62,123,129,182,165,159,175,182,185,531,614,
  └─ Land,6.73,23.22,29.24,33.71,32.42,32.51,32.51,32.71,32.71,32.71,17.60,,
  └─ Building,14.56,32.34,73.81,77.31,133.58,122.63,122.46,120.23,129.44,133.73,149.50,,
  └─ Plant Machinery,7.85,3.70,14.88,16.77,15.06,15.01,13.39,13.59,13.55,13.55,12.93,,
  └─ Equipments,7.34,3.54,5.28,10.80,11.37,11.67,12.11,12.86,13.55,15.87,19.46,,
  └─ Furniture n fittings,3.54,0.97,5.23,7.60,8.34,8.37,8.44,12.86,14.39,14.81,15.18,,
  └─ Vehicles,1.52,0.48,0.86,1.38,1.33,1.33,1.04,1.11,1.23,1.66,1.84,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,
  └─ Other fixed assets,0.00,0.00,1.78,1.88,1.89,1.88,1.84,18.45,18.47,18.78,364.94,,
  └─ Gross Block,41.54,64.25,131.08,149.45,203.99,193.40,191.79,211.81,223.34,231.11,581.45,,
  └─ Accumulated Depreciation,15.32,2.45,7.59,20.01,22.46,28.31,32.39,36.69,41.29,45.83,50.45,,
CWIP,0,0,0,0,0,0,16,2,4,12,4,38,
Investments,146,236,74,28,42,28,20,18,21,276,265,19,
Other Assets,4592,5161,7868,12111,12876,12337,13227,13287,12705,12266,12887,15603,
  └─ Inventories,1172,1424,1571,1658,1838,1791,1742,1558,1442,1236,1021,1194,
  └─ Trade receivables,1706,1836,2567,2653,2449,1856,2071,2021,1994,2902,3062,5092,
    └─ Receivables over 6m,609,0,0,0,0,0,0,1453,1228,1228,1073,,525
    └─ Receivables under 6m,1101,1945,2721,2928,2781,2252,2485,944,1089,1999,2254,,796
    └─ Prov for Doubtful,-4,-109,-153,-275,-332,-397,-414,-377,-323,-325,-266,,-7
  └─ Cash Equivalents,1067,1160,2258,4710,5093,5206,5678,5647,4918,4966,5716,6516,
  └─ Loans n Advances,20,403,81,92,81,117,154,82,73,563,717,154,
  └─ Other asset items,628,339,1391,2997,3416,3367,3581,3980,4279,2599,2372,2647,
Total Assets,4764,5459,8066,12269,13101,12531,13422,13483,12913,12739,13688,16274,
