Metric,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2013,Mar 2014,Mar 2015
Equity Capital,4.50,4.51,4.51,4.51,4.51,3.00,3.00,3.00
Reserves,1.79,2.16,2.96,3.21,3.59,4.06,4.18,4.26
Borrowings,0.03,1.24,0.29,1.25,1.86,4.14,5.12,30.47
  └─ Long term Borrowings,,,,,,4.03,4.50,30.23
  └─ Short term Borrowings,,,,,,0.06,0.56,0.15
  └─ Other Borrowings,0.03,1.24,0.29,1.25,1.86,0.05,0.06,0.09
Other Liabilities,1.47,0.85,0.65,1.53,3.67,1.46,0.92,3.20
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.47
  └─ Trade Payables,0.00,0.00,0.01,1.04,0.08,0.01,0.03,0.03
  └─ Other liability items,1.47,0.85,0.64,0.49,3.59,1.45,0.42,2.70
Total Liabilities,7.79,8.76,8.41,10.50,13.63,12.66,13.22,40.93
Fixed Assets,0.40,0.51,1.46,1.41,1.07,1.16,1.45,1.40
  └─ Land,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
  └─ Building,0.00,0.00,1.03,1.03,0.56,0.56,0.56,0.56
  └─ Equipments,0.11,0.14,0.12,0.12,0.13,0.13,0.12,0.03
  └─ Computers,0.07,0.13,0.10,0.11,0.11,0.13,0.13,0.07
  └─ Furniture n fittings,0.09,0.16,0.15,0.15,0.20,0.17,0.17,0.10
  └─ Vehicles,0.17,0.17,0.17,0.17,0.28,0.37,0.56,0.56
  └─ Other fixed assets,0.01,0.00,0.00,0.00,0.00,0.01,0.35,0.38
  └─ Gross Block,0.49,0.64,1.61,1.62,1.32,1.41,1.93,1.74
  └─ Accumulated Depreciation,0.09,0.13,0.15,0.21,0.25,0.25,0.47,0.34
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,2.43,3.40,1.59,1.74,2.02,1.72,1.03,31.59
Other Assets,4.96,4.85,5.36,7.35,10.54,9.78,10.74,7.94
  └─ Inventories,0.57,0.00,1.74,1.82,1.82,1.57,1.49,1.31
  └─ Trade receivables,0.42,0.36,0.70,1.94,1.27,1.33,0.81,1.93
    └─ Receivables over 6m,0.00,0.00,0.51,0.69,0.90,0.97,0.56,1.28
    └─ Receivables under 6m,0.42,0.36,0.19,1.25,0.37,0.36,0.25,0.65
  └─ Cash Equivalents,0.36,0.47,0.60,0.09,0.70,1.24,2.00,0.85
  └─ Loans n Advances,0.31,0.29,0.43,0.10,0.15,0.00,0.00,0.00
  └─ Other asset items,3.30,3.73,1.89,3.40,6.60,5.64,6.44,3.85
Total Assets,7.79,8.76,8.41,10.50,13.63,12.66,13.22,40.93
