Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,64,129,129,129,129,129,129,129,129,129,129,130,
Reserves,1760,1888,2197,2414,2846,2894,3111,3219,3670,3703,3846,4080,
Borrowings,428,331,239,312,352,338,511,479,608,528,554,557,
  └─ Long term Borrowings,169,0,0,20,14,10,8,0,2,0,0,0,
  └─ Short term Borrowings,165,153,239,289,335,325,340,345,473,383,379,355,
  └─ Lease Liabilities,0,0,0,0,0,0,160,134,133,145,175,202,
  └─ Other Borrowings,94,179,0,3,3,3,3,0,0,0,0,,
Other Liabilities,873,1010,1059,1217,1569,1603,1675,1850,2393,2993,3752,5308,
  └─ Non controlling int,14,14,13,12,12,13,18,57,157,337,291,284,
  └─ Trade Payables,564,669,697,822,944,950,1134,1344,1452,1581,1363,1634,
  └─ Advance from Customers,30,27,23,23,30,20,41,27,46,30,59,,
  └─ Other liability items,264,299,326,360,583,620,482,422,738,1045,2039,3390,
Total Liabilities,3125,3358,3623,4072,4896,4964,5426,5677,6800,7353,8281,10075,
Fixed Assets,1076,1050,1085,1110,1300,1396,1612,1760,2246,2724,2758,3633,
  └─ Land,52,50,49,48,71,74,73,81,71,91,83,,
  └─ Building,306,266,276,291,560,617,597,620,645,706,679,,
  └─ Plant Machinery,477,272,359,401,470,583,590,671,748,837,811,,
  └─ Equipments,14,10,13,17,18,20,23,26,29,33,32,,
  └─ Furniture n fittings,24,12,14,20,21,28,32,36,39,46,47,,
  └─ Vehicles,7,2,3,4,4,5,6,6,6,6,6,,
  └─ Intangible Assets,560,519,502,543,554,573,830,945,1409,1773,1767,2534,
  └─ Other fixed assets,33,11,45,45,36,40,53,138,68,92,110,,
  └─ Gross Block,1473,1142,1260,1369,1734,1940,2204,2523,3015,3584,3535,,
  └─ Accumulated Depreciation,397,92,175,259,434,544,592,763,769,860,777,,
CWIP,3,37,11,27,45,58,24,39,67,44,40,85,
Investments,284,544,608,543,450,733,854,828,1096,602,1590,2083,
Other Assets,1763,1727,1919,2392,3101,2777,2936,3050,3391,3983,3893,4274,
  └─ Inventories,995,926,1253,1511,1411,1380,1126,1412,1225,1336,1235,1611,
  └─ Trade receivables,177,252,247,340,517,539,388,652,1015,1069,1271,1304,
    └─ Receivables over 6m,7,0,0,0,0,0,0,59,59,101,93,,4
    └─ Receivables under 6m,173,255,250,344,522,544,396,593,974,992,1203,,222
    └─ Prov for Doubtful,-3,-3,-3,-4,-5,-5,-8,0,-18,-24,-25,,-3
  └─ Cash Equivalents,205,317,236,201,552,279,944,579,756,943,777,493,
  └─ Loans n Advances,89,106,83,217,110,97,102,20,110,214,214,38,
  └─ Other asset items,297,126,100,123,511,482,376,387,285,421,396,828,
Total Assets,3125,3358,3623,4072,4896,4964,5426,5677,6800,7353,8281,10075,
