Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,10,10,10,10,10,10,10,10,10,10,10,10,
Reserves,997,1017,507,811,933,900,1155,1142,1400,1409,1566,3133,
Borrowings,1339,1248,1024,802,538,1193,1114,1595,1767,1188,1115,1,
  └─ Long term Borrowings,1120.66,1013.41,733.57,461.56,183.34,1139.88,1078.34,1491.20,1122.66,1074.52,1013.18,0.00,
  └─ Short term Borrowings,46.71,57.10,38.95,55.58,39.74,48.34,35.40,103.77,644.80,113.15,102.13,0.62,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,
  └─ Other Borrowings,171.32,177.02,251.12,285.06,314.90,4.48,-0.01,0.00,0.00,0.00,0.00,,
Other Liabilities,184,193,190,182,202,179,171,491,321,286,413,412,
  └─ Trade Payables,61,77,40,58,65,58,45,120,182,57,83,31,
  └─ Advance from Customers,3,4,1,1,2,3,3,6,2,2,2,,
  └─ Other liability items,120,113,149,123,136,118,123,366,138,227,328,381,
Total Liabilities,2530,2467,1731,1805,1683,2281,2451,3238,3498,2893,3104,3555,
Fixed Assets,971,972,338,351,361,369,374,303,313,191,168,88,
  └─ Land,929.00,929.00,1.04,1.04,1.04,1.04,1.04,1.04,5.78,5.86,5.33,,
  └─ Building,19.72,20.97,8.15,15.08,20.29,21.88,22.54,25.99,28.54,21.24,16.95,,
  └─ Plant Machinery,126.59,112.06,32.89,42.97,54.83,65.36,75.75,82.93,89.20,78.59,67.82,,
  └─ Equipments,1.21,1.29,0.45,0.73,0.99,1.20,1.13,1.44,2.31,2.66,1.92,,
  └─ Computers,4.12,4.12,0.65,1.07,1.05,1.26,1.52,1.87,3.96,4.17,3.88,,
  └─ Furniture n fittings,1.87,1.90,1.01,1.07,1.14,1.26,1.28,1.38,1.98,1.46,0.82,,
  └─ Vehicles,3.97,4.49,2.01,2.72,2.95,3.00,2.96,2.81,3.58,3.90,3.86,,
  └─ Intangible Assets,1.41,1.41,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.97,
  └─ Other fixed assets,4.31,4.32,296.79,296.94,294.24,295.16,295.52,224.85,227.20,119.73,119.13,,
  └─ Gross Block,1092.20,1079.56,342.99,361.62,376.53,390.16,401.74,342.66,362.55,237.61,219.71,,
  └─ Accumulated Depreciation,121.13,107.85,5.40,10.94,15.10,21.24,27.74,39.57,49.59,46.71,52.11,,
CWIP,13,15,17,19,16,19,15,3,1,13,20,1,
Investments,1,1,161,440,541,469,578,45,49,50,51,56,
Other Assets,1545,1479,1215,995,764,1425,1484,2886,3135,2639,2866,3411,
  └─ Inventories,98,108,64,57,65,64,60,171,204,65,34,1,
  └─ Trade receivables,90,76,86,100,90,77,51,66,89,78,39,1,
    └─ Receivables over 6m,24.80,23.16,0.00,0.00,0.00,0.00,0.00,0.00,16.55,19.21,19.94,,27.76
    └─ Receivables under 6m,81.73,68.89,102.59,117.11,106.13,95.67,72.73,82.80,88.15,73.68,38.99,,188.69
    └─ Prov for Doubtful,-16.65,-15.90,-17.02,-17.59,-16.14,-18.44,-22.22,-16.88,-15.46,-14.44,-20.04,,-24.54
  └─ Cash Equivalents,20,33,34,51,57,38,42,120,79,41,49,58,
  └─ Loans n Advances,13,13,259,285,505,35,142,637,1395,1007,1421,2983,
  └─ Other asset items,1324,1248,773,502,47,1210,1190,1892,1368,1448,1323,367,
Total Assets,2530,2467,1731,1805,1683,2281,2451,3238,3498,2893,3104,3555,
