Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,2,2,2,2,2,2,3,3,3,3,10,10,
Reserves,65,62,54,66,78,100,169,204,271,330,377,414,
Borrowings,84,81,81,81,75,70,58,64,43,64,65,63,
  └─ Long term Borrowings,33.04,38.38,35.42,30.30,33.98,36.67,34.21,26.70,8.97,18.90,22.62,15.32,
  └─ Short term Borrowings,46.48,39.77,43.46,48.97,41.07,31.80,16.35,30.21,27.41,37.33,38.26,40.88,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,7.58,6.90,6.54,7.29,4.52,6.31,
  └─ Other Borrowings,4.78,2.42,2.15,1.78,0.37,1.15,0.00,0.37,0.00,0.01,0.01,,
Other Liabilities,83,97,73,73,104,97,139,124,129,168,151,213,
  └─ Trade Payables,43,54,32,29,40,49,72,56,76,84,71,95,
  └─ Advance from Customers,18,23,11,22,34,28,44,46,38,63,53,,
  └─ Other liability items,22,21,30,22,29,20,23,22,15,21,27,118,
Total Liabilities,234,242,210,223,260,269,369,395,446,564,604,699,
Fixed Assets,54,52,45,51,52,72,80,86,111,185,218,211,
  └─ Land,1.24,1.67,1.45,2.39,0.33,2.39,2.39,4.35,12.36,31.88,39.30,,
  └─ Building,42.19,43.90,27.92,38.20,40.15,46.71,48.91,55.01,61.75,104.36,127.69,,
  └─ Plant Machinery,57.05,61.82,20.15,20.90,24.04,34.76,37.53,39.12,52.41,67.52,79.60,,
  └─ Equipments,6.59,5.67,1.10,1.19,1.52,1.84,2.59,3.23,4.34,5.77,6.65,,
  └─ Furniture n fittings,2.45,2.27,0.68,0.66,0.75,1.08,1.69,1.73,2.78,5.18,5.39,,
  └─ Vehicles,5.71,6.19,2.04,2.11,2.70,3.89,4.65,5.15,6.47,6.84,8.48,,
  └─ Intangible Assets,3.82,4.42,0.21,0.21,0.21,0.21,0.21,0.21,0.00,0.00,0.00,1.54,
  └─ Other fixed assets,-0.01,-0.01,0.00,0.00,0.00,4.59,12.34,13.08,13.39,12.60,12.89,,
  └─ Gross Block,119.04,125.93,53.55,65.66,69.70,95.47,110.31,121.88,153.50,234.15,280.00,,
  └─ Accumulated Depreciation,64.80,74.27,8.39,14.24,17.88,23.83,30.52,36.03,42.36,48.88,62.46,,
CWIP,8,11,13,2,4,1,4,14,24,10,19,27,
Investments,5,4,2,1,1,0,4,4,22,22,9,12,
Other Assets,168,175,150,168,204,196,281,291,289,347,358,449,
  └─ Inventories,68,75,58,57,78,75,77,93,106,142,153,177,
  └─ Trade receivables,48,47,42,50,55,51,68,23,38,50,47,57,
    └─ Receivables over 6m,16.03,19.85,22.22,14.48,13.61,17.01,0.00,0.00,7.42,5.68,7.37,,14.22
    └─ Receivables under 6m,33.92,28.60,25.26,41.24,47.59,34.38,76.69,31.27,31.34,45.97,40.12,,30.97
    └─ Prov for Doubtful,-1.51,-1.76,-5.95,-6.19,-6.07,0.00,-8.66,-7.80,-0.64,-1.96,0.00,,-1.24
  └─ Cash Equivalents,26,24,18,26,28,40,99,135,89,89,80,99,
  └─ Loans n Advances,1,1,2,1,2,0,0,0,0,1,3,4,
  └─ Other asset items,24,28,31,34,41,30,37,40,56,65,74,112,
Total Assets,234,242,210,223,260,269,369,395,446,564,604,699,
