Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,
Reserves,48.90,49.81,52.38,52.28,54.86,57.71,38.02,42.94,48.03,58.00,79.99,83.90,
Borrowings,44.35,29.93,21.74,17.91,13.56,4.74,3.80,5.94,6.22,5.29,10.66,7.62,
  └─ Long term Borrowings,16.67,15.47,7.68,5.10,2.20,1.44,1.07,0.28,0.00,0.15,0.26,0.00,
  └─ Short term Borrowings,25.57,12.09,11.22,9.65,8.50,2.71,2.73,5.66,6.22,5.14,10.39,7.59,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,
  └─ Other Borrowings,2.11,2.37,2.84,3.16,2.86,0.59,0.00,0.00,0.00,0.00,0.01,,
Other Liabilities,14.85,14.74,30.26,24.49,22.83,21.28,18.13,25.03,24.62,34.37,43.88,36.10,
  └─ Non controlling int,0.45,0.50,0.58,0.28,0.87,1.10,1.86,2.72,4.11,6.39,12.93,14.47,
  └─ Trade Payables,9.24,9.43,16.18,11.26,11.07,7.60,4.75,7.26,6.01,6.51,10.24,5.20,
  └─ Advance from Customers,0.00,0.00,3.42,2.53,1.75,2.31,2.17,4.92,3.16,7.64,4.99,,
  └─ Other liability items,5.16,4.81,10.08,10.42,9.14,10.27,9.35,10.13,11.34,13.83,15.72,16.43,
Total Liabilities,110.65,97.03,106.93,97.23,93.80,86.28,62.50,76.46,81.42,100.21,137.08,130.17,
Fixed Assets,50.40,47.93,46.14,42.56,41.40,38.10,12.39,11.25,11.62,14.66,16.34,24.85,
  └─ Land,3.81,3.81,3.81,3.00,3.00,3.00,3.00,3.00,3.00,3.00,1.84,,
  └─ Building,72.12,72.55,7.63,6.28,6.28,6.28,6.28,6.28,6.30,8.91,9.06,,
  └─ Plant Machinery,3.47,3.64,1.25,2.50,2.62,2.69,2.73,2.85,3.14,3.66,4.30,,
  └─ Equipments,0.94,1.02,0.33,0.62,0.73,0.75,0.78,0.85,0.96,0.99,1.11,,
  └─ Computers,1.01,1.08,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Furniture n fittings,4.88,4.95,1.18,0.75,0.76,0.78,0.78,0.78,0.80,1.01,1.02,,
  └─ Vehicles,2.52,3.24,1.23,1.91,3.97,4.10,4.38,4.47,4.91,5.06,8.37,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,
  └─ Other fixed assets,0.08,0.10,34.19,34.55,34.76,34.85,2.87,2.86,3.08,3.55,3.73,,
  └─ Gross Block,88.83,90.39,49.96,49.61,52.12,52.45,20.82,21.09,22.19,26.18,29.43,,
  └─ Accumulated Depreciation,38.43,42.45,3.82,7.05,10.73,14.35,8.43,9.84,10.56,11.52,13.09,,
CWIP,1.06,1.56,2.26,1.26,1.06,1.06,1.08,1.16,2.09,1.17,1.21,1.30,
Investments,0.60,1.08,2.38,3.02,3.34,1.94,11.08,17.85,24.66,34.66,38.02,50.34,
Other Assets,58.59,46.46,56.15,50.39,48.00,45.18,37.95,46.20,43.05,49.72,81.51,53.68,
  └─ Inventories,14.93,14.84,15.02,17.92,15.88,14.03,9.57,12.36,10.90,12.08,17.35,18.22,
  └─ Trade receivables,15.06,18.60,26.87,13.98,14.84,12.19,10.53,15.32,15.48,21.18,24.03,15.65,
    └─ Receivables over 6m,2.81,3.36,0.00,0.00,0.00,0.00,0.00,0.96,1.32,2.23,2.36,,2.81
    └─ Receivables under 6m,12.25,15.24,26.87,13.98,14.84,12.19,10.56,14.43,14.26,19.27,21.83,,10.04
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,-0.07,-0.10,-0.32,-0.15,,0.00
  └─ Cash Equivalents,18.18,1.89,1.42,4.40,3.97,4.27,4.87,5.56,7.62,7.05,31.88,12.64,
  └─ Loans n Advances,0.11,0.17,1.66,1.93,1.05,1.35,1.05,1.55,1.13,2.83,1.56,0.00,
  └─ Other asset items,10.31,10.96,11.18,12.16,12.26,13.34,11.93,11.41,7.92,6.58,6.69,7.17,
Total Assets,110.65,97.03,106.93,97.23,93.80,86.28,62.50,76.46,81.42,100.21,137.08,130.17,
