Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,13,13,13,13,13,13,13,13,13,13,13,13,
Reserves,1306,1476,1654,1788,1920,1952,1825,1735,1862,2242,3020,4181,
Borrowings,11,14,199,0,286,310,642,1069,955,524,17,0,
  └─ Long term Borrowings,10.73,2.64,1.99,0.00,205.63,187.50,493.78,600.55,594.97,381.77,1.34,0.00,
  └─ Short term Borrowings,0.00,0.00,196.47,0.00,50.87,47.22,148.64,468.27,359.79,142.73,16.09,0.00,
  └─ Other Borrowings,0.00,10.96,0.25,0.13,29.40,75.00,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,645,801,738,722,617,823,757,844,1184,1635,2083,2343,
  └─ Non controlling int,1,1,2,2,2,2,2,2,2,2,2,2,
  └─ Trade Payables,393,417,485,565,395,580,440,517,745,854,784,1040,
  └─ Advance from Customers,33,169,113,33,71,152,61,84,152,330,563,,
  └─ Other liability items,218,214,138,122,149,89,254,242,285,449,734,1300,
Total Liabilities,1975,2305,2604,2523,2836,3098,3238,3661,4013,4415,5134,6538,
Fixed Assets,638,786,911,948,1216,1400,1224,2033,2094,2031,1969,2222,
  └─ Land,25,24,25,25,33,34,34,34,34,34,34,,
  └─ Building,125,207,251,279,311,317,319,334,344,349,352,,
  └─ Plant Machinery,1203,1281,1432,1485,1773,1989,2034,2712,2898,3043,3147,,
  └─ Equipments,6,7,8,10,11,13,13,13,13,14,15,,
  └─ Furniture n fittings,10,11,13,16,19,21,21,21,21,22,22,,
  └─ Vehicles,177,226,228,219,220,231,98,99,104,109,121,,
  └─ Intangible Assets,46,66,91,116,193,333,345,642,727,769,821,735,
  └─ Other fixed assets,19,26,39,53,56,56,59,60,69,71,79,,
  └─ Gross Block,1612,1848,2087,2202,2617,2994,2923,3916,4211,4410,4591,,
  └─ Accumulated Depreciation,975,1063,1175,1254,1401,1593,1699,1883,2117,2379,2622,,
CWIP,240,205,220,369,372,445,725,302,154,171,287,236,
Investments,0,14,9,10,23,78,100,111,97,91,103,98,
Other Assets,1097,1300,1463,1196,1225,1175,1189,1215,1668,2121,2775,3981,
  └─ Inventories,393,548,438,477,504,552,558,637,827,1163,1184,1258,
  └─ Trade receivables,109,150,115,242,167,169,126,189,197,104,174,191,
    └─ Receivables over 6m,7,0,0,0,0,0,0,19,19,40,28,,11
    └─ Receivables under 6m,102,150,115,242,167,169,126,171,178,64,147,,124
    └─ Prov for Doubtful,0,0,0,-0,-0,-0,-0,-0,-0,0,0,,0
  └─ Cash Equivalents,307,319,236,43,5,69,37,75,141,449,507,832,
  └─ Loans n Advances,70,-0,8,-0,4,11,13,10,-1,5,9,14,
  └─ Other asset items,219,284,667,434,546,375,456,304,504,401,900,1686,
Total Assets,1975,2305,2604,2523,2836,3098,3238,3661,4013,4415,5134,6538,
