Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,3.40,3.40,3.40,3.40,7.48,7.48,7.48,7.48
Reserves,29.02,29.07,29.19,21.93,23.26,21.31,23.04,17.22
Borrowings,5.38,5.64,5.83,6.53,1.44,0.27,11.22,22.16
  └─ Long term Borrowings,0.00,0.00,0.00,0.08,0.06,0.10,0.06,8.62
  └─ Short term Borrowings,5.38,5.64,5.83,6.46,1.38,0.17,11.16,13.54
  └─ Other Borrowings,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,
Other Liabilities,31.35,27.33,29.32,29.58,36.63,54.74,34.66,35.67
  └─ Non controlling int,0.00,0.00,0.00,-1.11,-0.76,-1.10,-1.31,-1.49
  └─ Trade Payables,2.97,3.41,3.83,0.55,1.28,2.83,2.50,1.72
  └─ Advance from Customers,0.00,0.00,0.00,7.19,14.90,29.83,29.03,
  └─ Other liability items,28.38,23.92,25.49,22.95,21.21,23.18,4.44,35.44
Total Liabilities,69.15,65.44,67.74,61.44,68.81,83.80,76.40,82.53
Fixed Assets,58.01,58.01,58.82,55.28,35.70,17.28,14.09,16.40
  └─ Land,57.98,57.98,58.13,54.29,34.59,16.26,7.95,
  └─ Building,0.02,0.02,0.02,0.12,0.38,0.39,0.39,
  └─ Plant Machinery,0.00,0.00,0.08,0.12,0.13,0.13,0.13,
  └─ Equipments,0.00,0.00,0.32,0.36,0.43,0.44,0.55,
  └─ Computers,0.01,0.01,0.07,0.18,0.32,0.39,0.50,
  └─ Furniture n fittings,0.01,0.01,0.24,0.24,0.24,0.25,0.29,
  └─ Vehicles,0.00,0.00,0.00,0.11,0.11,0.20,0.20,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11
  └─ Other fixed assets,0.00,0.01,0.01,0.08,0.10,0.11,5.32,
  └─ Gross Block,58.02,58.03,58.87,55.50,36.30,18.17,15.33,
  └─ Accumulated Depreciation,0.01,0.02,0.05,0.22,0.59,0.89,1.24,
CWIP,0.00,0.00,0.06,0.02,0.10,0.10,0.10,0.25
Investments,0.44,0.19,0.18,0.00,0.00,0.00,0.30,0.30
Other Assets,10.70,7.24,8.68,6.14,33.01,66.42,61.91,65.58
  └─ Inventories,1.70,1.51,2.41,1.37,3.79,30.58,28.44,26.73
  └─ Trade receivables,1.51,1.78,2.52,1.90,4.69,8.51,6.77,6.24
    └─ Receivables over 6m,0.00,0.00,0.00,1.89,2.47,2.88,3.77,
    └─ Receivables under 6m,1.51,1.78,2.52,0.97,3.39,6.78,4.20,
    └─ Prov for Doubtful,0.00,0.00,0.00,-0.96,-1.16,-1.16,-1.20,
  └─ Cash Equivalents,3.72,0.02,0.07,0.28,0.21,0.54,0.41,0.78
  └─ Loans n Advances,0.00,0.00,0.14,0.80,0.41,0.92,1.16,0.51
  └─ Other asset items,3.77,3.93,3.54,1.79,23.91,25.87,25.13,31.32
Total Assets,69.15,65.44,67.74,61.44,68.81,83.80,76.40,82.53
