Metric,Mar 2024
Equity Capital,13.94
Reserves,8.16
Borrowings,6.45
  └─ Long term Borrowings,2.45
  └─ Short term Borrowings,4.00
Other Liabilities,5.77
  └─ Trade Payables,3.43
  └─ Other liability items,2.34
Total Liabilities,34.32
Fixed Assets,11.52
CWIP,0.00
Investments,0.00
Other Assets,22.80
  └─ Inventories,6.87
  └─ Trade receivables,11.39
  └─ Cash Equivalents,0.36
  └─ Loans n Advances,3.56
  └─ Other asset items,0.62
Total Assets,34.32
