Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,22,22,22,24,24,24,24,26,26,31,31,31,
Reserves,408,408,409,907,899,890,850,1219,2257,6248,7311,7505,
Borrowings,705,817,821,912,1077,1206,3077,4117,4985,3449,2823,2103,
  └─ Long term Borrowings,360,322,0,0,0,0,1996,3540,3928,2514,1656,1465,
  └─ Short term Borrowings,323,373,0,0,0,0,1049,555,837,926,1145,639,
  └─ Other Borrowings,23,122,821,912,1077,1206,31,22,220,9,22,,
Other Liabilities,554,538,596,793,1169,1368,985,1035,2956,2439,3437,4213,
  └─ Non controlling int,0,0,0,0,201,554,523,453,1451,1745,1578,1658,
  └─ Trade Payables,58,51,82,270,40,56,33,207,962,203,800,1247,
  └─ Advance from Customers,6,0,441,424,0,0,1,0,7,11,12,,
  └─ Other liability items,490,487,72,98,928,757,428,375,535,480,1047,1308,
Total Liabilities,1690,1785,1848,2636,3170,3489,4936,6397,10225,12168,13604,13853,
Fixed Assets,373,384,604,577,564,556,2282,2238,4225,4148,3734,3806,
  └─ Land,120.25,120.25,94.52,68.40,68.40,69.25,72.68,72.68,924.60,924.54,1120.83,,
  └─ Building,190.55,190.55,12.33,12.33,12.33,12.33,14.44,18.49,18.49,18.49,510.55,,
  └─ Plant Machinery,77.07,77.69,84.80,88.04,74.23,76.08,88.45,93.86,1382.09,1397.18,3409.84,,
  └─ Ships Vessels,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1750.63,0.00,,
  └─ Equipments,0.00,0.00,0.00,0.00,13.71,15.86,16.00,15.90,16.47,16.48,279.07,,
  └─ Computers,0.69,0.71,0.75,1.07,1.28,1.42,1.48,2.05,2.36,2.46,2.67,,
  └─ Furniture n fittings,13.02,13.09,10.38,11.07,11.90,13.62,13.68,31.90,40.90,40.97,48.53,,
  └─ Vehicles,6.20,26.93,26.95,7.29,7.18,8.41,8.90,9.39,13.56,13.30,17.21,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.64,8.01,
  └─ Other fixed assets,0.00,0.00,430.73,457.76,457.76,457.77,2206.68,2203.45,2279.61,551.72,423.72,,
  └─ Gross Block,407.78,429.22,660.46,645.96,646.79,654.74,2422.31,2447.72,4678.08,4715.77,5820.06,,
  └─ Accumulated Depreciation,34.94,45.65,56.71,69.19,83.20,98.37,139.83,210.18,452.86,567.90,2085.56,,
CWIP,509,551,313,617,1224,1685,1927,2389,3253,3657,3870,3997,
Investments,1,2,8,324,149,8,1,3,30,134,668,833,
Other Assets,807,848,923,1118,1233,1239,726,1768,2717,4229,5331,5218,
  └─ Inventories,556,582,592,606,152,126,145,171,261,228,1674,1213,
  └─ Trade receivables,57,59,93,57,42,54,29,214,1786,1915,1352,2246,
    └─ Receivables over 6m,7,7,0,0,0,0,7,4,155,1472,895,,7
    └─ Receivables under 6m,51,52,93,57,42,54,21,210,1634,443,457,,59
    └─ Prov for Doubtful,0,0,0,0,0,0,0,0,-4,0,0,,0
  └─ Cash Equivalents,18,33,45,55,40,49,111,954,202,1320,1576,822,
  └─ Loans n Advances,79,75,94,123,80,90,102,247,302,300,454,280,
  └─ Other asset items,97,100,100,278,918,920,340,182,167,466,274,657,
Total Assets,1690,1785,1848,2636,3170,3489,4936,6397,10225,12168,13604,13853,
