Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,1,1,1,9,9,10,10,10,10,10,10,10,
Reserves,7,8,9,21,24,25,24,27,34,39,47,61,
Borrowings,6,8,9,7,8,8,12,14,29,38,47,25,
  └─ Long term Borrowings,,,1.79,1.43,2.84,3.58,6.23,5.05,3.54,11.76,15.52,16.89,
  └─ Short term Borrowings,,,5.31,5.58,4.72,4.21,6.05,9.12,25.56,26.36,31.01,8.06,
  └─ Other Borrowings,6.21,7.92,1.62,0.01,0.00,0.00,-0.01,0.00,0.01,0.00,0.00,,
Other Liabilities,8,7,8,17,19,25,29,24,41,36,48,87,
  └─ Non controlling int,0,0,1,2,3,3,3,4,10,10,14,15,
  └─ Trade Payables,1,1,0,1,1,4,11,7,17,8,17,21,
  └─ Other liability items,7,7,6,15,16,17,15,13,14,17,18,50,
Total Liabilities,21,24,27,54,59,68,76,76,115,123,152,183,
Fixed Assets,4,4,9,10,9,8,8,10,19,17,23,20,
  └─ Land,0.00,0.00,1.58,1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Building,1.66,2.46,4.53,4.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Equipments,0.62,0.65,0.75,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Computers,0.69,0.50,2.50,3.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Furniture n fittings,0.46,0.39,1.10,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Vehicles,0.34,0.43,0.95,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Intangible Assets,0.00,0.00,0.24,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other fixed assets,0.00,0.01,1.57,1.07,8.61,7.76,7.70,9.50,18.74,16.82,22.67,,
  └─ Gross Block,3.77,4.44,13.22,15.17,8.61,7.76,7.70,9.50,18.74,16.82,22.67,,
  └─ Accumulated Depreciation,0.00,0.00,4.14,4.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
CWIP,2,3,0,0,0,0,18,23,24,24,21,19,
Investments,2,3,0,12,9,8,5,4,4,8,8,10,
Other Assets,13,14,18,32,42,52,46,39,68,74,101,133,
  └─ Inventories,0,0,0,0,0,0,0,0,0,0,1,1,
  └─ Trade receivables,6,5,9,16,14,13,26,26,34,52,73,94,
    └─ Receivables over 6m,1.92,2.69,9.36,4.10,4.86,5.43,3.88,3.54,3.70,5.26,49.14,,1.43
    └─ Receivables under 6m,4.29,2.30,0.00,11.53,8.81,7.70,22.40,22.40,30.67,46.80,24.05,,3.48
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
  └─ Cash Equivalents,2,1,1,1,2,1,1,1,1,2,1,5,
  └─ Loans n Advances,0,0,1,0,2,1,1,3,4,2,4,23,
  └─ Other asset items,5,8,7,15,25,37,17,10,29,18,22,11,
Total Assets,21,24,27,54,59,68,76,76,115,123,152,183,
