Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,11,11,11,11,11,11,12,12,12,12,12,12,
Reserves,892,909,982,1118,1058,1164,1397,1527,1562,1806,2128,2556,
Borrowings,181,388,314,482,613,520,358,436,219,289,362,228,
  └─ Long term Borrowings,69,50,63,50,100,30,132,94,55,189,176,153,
  └─ Short term Borrowings,105,327,246,427,484,453,218,335,158,92,182,72,
  └─ Lease Liabilities,-0,-0,-0,-0,-0,-0,9,7,6,8,4,3,
  └─ Other Borrowings,6,11,5,4,30,37,-0,-0,-0,-0,-0,,
Other Liabilities,1481,1610,2041,2107,2083,2328,2389,2024,2294,2467,2766,3326,
  └─ Non controlling int,5,8,17,34,17,-2,-13,-13,-0,5,5,5,
  └─ Trade Payables,865,1029,1257,1490,1591,1627,1078,985,1070,1028,1046,1262,
  └─ Advance from Customers,117,180,241,191,157,268,270,193,156,153,149,,
  └─ Other liability items,494,393,525,393,319,435,1054,858,1069,1281,1566,2058,
Total Liabilities,2565,2918,3348,3717,3766,4022,4157,3999,4088,4574,5267,6122,
Fixed Assets,191,175,174,172,149,86,86,80,75,72,67,66,
  └─ Land,16.98,16.98,16.98,16.98,16.98,16.98,16.98,16.98,17.00,17.00,17.00,,
  └─ Building,37.04,37.80,40.35,40.37,40.37,40.37,40.38,40.38,40.30,40.30,40.30,,
  └─ Plant Machinery,7.83,6.56,6.79,8.49,8.42,7.55,7.56,7.01,3.90,2.70,2.20,,
  └─ Equipments,14.22,9.36,9.52,10.68,11.32,11.93,12.28,12.07,7.10,5.00,4.90,,
  └─ Computers,17.38,6.14,7.48,9.93,10.03,10.35,10.63,7.81,5.10,3.70,4.70,,
  └─ Furniture n fittings,28.54,30.83,30.50,29.62,29.73,29.24,29.09,28.40,24.50,23.80,23.30,,
  └─ Vehicles,17.64,14.36,15.43,14.64,12.21,10.67,8.71,6.36,4.20,5.00,1.70,,
  └─ Intangible Assets,0.00,0.00,69.53,79.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.90,
  └─ Other fixed assets,112.42,75.20,11.74,13.96,82.94,22.05,32.92,33.28,27.70,32.70,26.30,,
  └─ Gross Block,252.05,197.23,208.32,223.76,212.00,149.14,158.55,152.29,129.80,130.20,120.40,,
  └─ Accumulated Depreciation,60.72,21.74,33.88,51.34,63.20,62.80,72.24,72.34,54.40,57.70,53.70,,
CWIP,1,2,0,0,0,0,0,0,0,0,0,0,
Investments,38,32,22,5,8,20,24,38,46,67,69,72,
Other Assets,2335,2708,3151,3540,3609,3915,4046,3882,3967,4435,5131,5984,
  └─ Inventories,47,98,38,38,15,26,30,32,35,36,36,36,
  └─ Trade receivables,1481,1657,2124,1303,1351,1589,1350,1326,1507,1991,2013,2524,
    └─ Receivables over 6m,210,88,0,0,0,0,0,483,521,677,826,,226
    └─ Receivables under 6m,1314,1682,2224,1471,1351,1756,1534,964,1115,1435,1244,,1199
    └─ Prov for Doubtful,-44,-113,-100,-168,0,-167,-185,-121,-129,-121,-57,,-37
  └─ Cash Equivalents,311,363,262,185,179,321,371,429,275,510,945,1059,
  └─ Loans n Advances,120,97,145,191,201,206,290,226,199,139,140,842,
  └─ Other asset items,376,495,581,1824,1862,1773,2006,1870,1950,1759,1998,1524,
Total Assets,2565,2918,3348,3717,3766,4022,4157,3999,4088,4574,5267,6122,
