Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,3,3,3,3,3,3,3,3,3,3,3,3,
Reserves,-12,-11,-11,-11,-10,-12,-19,-22,-20,-18,-14,-12,
Borrowings,15,18,24,30,33,24,25,23,24,25,24,18,
  └─ Long term Borrowings,6.17,6.95,11.71,15.35,20.35,8.58,10.70,19.49,19.62,20.24,17.11,13.82,
  └─ Short term Borrowings,8.48,10.78,12.14,14.30,12.67,15.52,14.64,3.11,3.77,3.51,3.97,4.18,
  └─ Other Borrowings,-0.01,0.00,0.00,0.01,0.23,0.01,0.00,,0.81,1.39,3.31,,
Other Liabilities,43,45,44,45,40,49,52,53,48,43,44,47,
  └─ Trade Payables,11.78,12.27,15.90,16.95,17.68,9.84,10.46,14.32,14.53,14.69,13.34,11.93,
  └─ Advance from Customers,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,1.32,1.80,,
  └─ Other liability items,30.87,33.15,28.35,28.43,22.58,39.34,41.09,38.27,33.52,27.04,28.80,35.08,
Total Liabilities,49,55,60,68,66,64,60,56,55,54,57,56,
Fixed Assets,21,20,21,24,25,27,26,24,23,25,24,22,
  └─ Land,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,2.22,2.22,2.22,,
  └─ Building,19.70,19.77,20.23,22.23,23.14,24.68,24.66,,22.22,24.40,24.40,,
  └─ Plant Machinery,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,16.78,17.55,,
  └─ Equipments,20.58,21.63,22.86,25.13,27.35,28.20,28.22,,29.01,0.00,0.00,,
  └─ Computers,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.43,0.57,,
  └─ Furniture n fittings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,12.01,12.10,,
  └─ Vehicles,1.23,1.23,1.43,1.52,1.23,1.23,1.23,,1.17,1.06,1.04,,
  └─ Other fixed assets,0.01,0.00,0.01,0.01,0.00,0.00,0.00,,-0.01,0.01,0.00,,
  └─ Gross Block,41.52,42.63,44.53,48.89,51.72,54.11,54.11,,54.61,56.91,57.88,,
  └─ Accumulated Depreciation,20.91,22.38,23.54,24.99,26.33,27.03,28.48,,31.20,31.90,33.89,,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,
Investments,0,2,0,1,2,2,0,0,0,0,0,0,
Other Assets,28,33,39,43,39,35,35,31,32,28,33,34,
  └─ Inventories,1.56,2.11,2.67,4.23,3.14,2.51,1.82,1.58,1.44,1.66,1.65,1.85,
  └─ Trade receivables,17.04,20.49,24.43,24.10,24.15,20.90,14.50,19.85,20.77,18.58,21.52,21.23,
    └─ Receivables over 6m,2.89,5.37,7.55,7.25,7.12,5.77,1.94,,8.89,4.59,6.87,,4.91
    └─ Receivables under 6m,14.16,15.13,16.89,16.87,17.03,15.14,12.57,,11.88,14.00,14.66,,14.19
    └─ Prov for Doubtful,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,,0.00,0.00,0.00,,-0.01
  └─ Cash Equivalents,2.62,2.45,4.03,3.31,2.49,2.56,3.65,3.41,4.65,2.96,6.07,5.64,
  └─ Loans n Advances,0.28,0.12,-0.61,0.31,0.89,0.16,0.19,1.70,0.56,3.28,2.25,0.87,
  └─ Other asset items,6.34,7.43,8.60,11.14,8.39,9.18,14.52,4.68,4.14,1.94,1.87,4.04,
Total Assets,49,55,60,68,66,64,60,56,55,54,57,56,
