Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,
Reserves,7.93,8.80,6.83,7.54,-0.44,-9.23,-16.62,-20.97,-22.66,-22.58,-22.25,-27.05,
Borrowings,5.99,7.84,8.61,7.28,16.13,18.04,24.16,29.39,34.05,33.89,29.36,14.65,
  └─ Long term Borrowings,0.80,0.61,0.41,0.18,7.52,11.25,17.58,20.52,22.97,25.32,16.24,3.57,
  └─ Short term Borrowings,5.03,7.04,8.00,6.87,8.36,6.80,6.58,8.88,11.09,8.57,13.11,11.08,
  └─ Other Borrowings,0.16,0.19,0.20,0.23,0.25,-0.01,0.00,-0.01,-0.01,0.00,0.01,,
Other Liabilities,7.49,9.16,7.73,7.37,8.49,8.90,10.41,7.26,11.63,16.39,11.25,9.22,
  └─ Trade Payables,1.30,2.37,2.15,1.41,4.61,5.93,7.34,4.95,6.13,8.85,6.93,4.69,
  └─ Advance from Customers,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Other liability items,6.16,6.76,5.58,5.96,3.88,2.97,3.07,2.31,5.50,7.54,4.32,4.53,
Total Liabilities,32.24,36.63,34.00,33.02,35.01,28.54,28.78,26.51,33.85,38.53,29.19,7.65,
Fixed Assets,3.12,2.63,2.05,2.31,1.88,1.33,0.88,0.59,0.52,0.50,0.45,0.41,
  └─ Building,1.50,1.50,1.42,0.00,0.68,0.68,1.20,0.68,0.68,0.68,0.68,,
  └─ Equipments,0.69,0.70,0.59,0.00,0.60,1.12,3.73,4.21,3.82,3.82,3.71,,
  └─ Computers,8.99,9.10,9.10,0.00,9.15,9.17,9.17,9.17,9.17,9.20,9.20,,
  └─ Furniture n fittings,0.49,0.49,0.60,0.00,0.74,0.74,0.76,0.76,0.67,0.67,0.78,,
  └─ Vehicles,1.70,1.70,1.70,0.00,1.45,0.26,0.18,0.18,0.18,0.18,0.18,,
  └─ Intangible Assets,1.65,0.75,0.90,0.00,0.00,1.65,0.00,0.75,0.75,0.75,0.00,0.00,
  └─ Other fixed assets,2.89,2.90,3.66,2.31,3.11,3.12,0.00,-0.01,0.00,0.01,0.01,,
  └─ Gross Block,17.91,17.14,17.97,2.31,15.73,16.74,15.04,15.74,15.27,15.31,14.56,,
  └─ Accumulated Depreciation,14.79,14.51,15.92,0.00,13.86,15.41,14.15,15.16,14.74,14.80,14.10,,
CWIP,0.00,0.00,0.84,0.00,11.16,12.07,14.99,16.51,17.48,18.44,19.20,0.00,
Investments,0.75,0.75,0.73,0.73,0.72,0.72,0.72,0.72,0.72,0.00,0.00,0.00,
Other Assets,28.37,33.25,30.38,29.98,21.25,14.42,12.19,8.69,15.13,19.59,9.54,7.24,
  └─ Inventories,1.91,2.10,1.49,3.25,2.47,2.12,0.18,0.83,8.06,10.25,1.67,0.78,
  └─ Trade receivables,8.31,8.98,6.10,6.60,5.09,1.97,2.65,2.02,1.04,2.83,0.70,3.08,
    └─ Receivables over 6m,6.27,5.05,1.35,0.96,1.10,0.81,0.72,0.74,1.59,3.38,1.25,,7.60
    └─ Receivables under 6m,5.46,6.35,5.15,5.64,4.08,1.24,1.93,1.45,0.00,0.00,0.00,,3.62
    └─ Prov for Doubtful,-3.42,-2.41,-0.41,0.00,-0.09,-0.09,0.00,-0.17,-0.55,-0.55,-0.55,,-4.42
  └─ Cash Equivalents,0.41,0.12,0.12,0.11,0.33,0.23,0.24,0.13,0.21,0.15,0.85,0.12,
  └─ Loans n Advances,0.36,0.07,5.06,2.49,0.37,0.45,0.10,0.07,0.07,0.07,0.00,0.74,
  └─ Other asset items,17.38,21.98,17.61,17.53,12.99,9.65,9.02,5.64,5.75,6.29,6.32,2.52,
Total Assets,32.24,36.63,34.00,33.02,35.01,28.54,28.78,26.51,33.85,38.53,29.19,7.65,
