Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,40,40,40,40,40,40,40,40,40,40,40,40,
Reserves,439,443,345,353,343,336,355,383,400,420,444,455,
Borrowings,48,60,89,97,119,96,79,95,121,121,148,159,
  └─ Long term Borrowings,11,14,13,12,9,7,6,0,0,0,0,0,
  └─ Short term Borrowings,37,47,76,85,109,72,58,80,107,104,132,143,
  └─ Lease Liabilities,0,0,0,0,0,17,15,15,14,17,16,16,
  └─ Other Borrowings,0,0,0,0,1,0,0,0,0,0,0,,
Other Liabilities,84,76,105,114,184,133,72,140,68,143,90,86,
  └─ Non controlling int,0,0,8,0,0,0,0,0,0,0,0,0,
  └─ Trade Payables,30,29,56,76,150,102,53,125,53,92,43,57,
  └─ Advance from Customers,8,3,8,3,4,3,2,2,2,10,3,,
  └─ Other liability items,46,44,33,35,30,28,17,13,13,41,44,28,
Total Liabilities,610,619,578,604,685,605,546,656,629,723,722,740,
Fixed Assets,59,57,183,203,151,168,168,141,141,140,137,140,
  └─ Land,4.61,4.85,133.23,133.28,88.69,88.54,88.54,71.54,68.97,66.68,66.33,,
  └─ Building,66.26,66.90,29.98,46.22,43.19,67.35,74.19,82.52,85.93,86.59,91.57,,
  └─ Plant Machinery,62.32,63.59,17.67,22.19,20.10,21.25,21.07,64.86,74.21,74.20,65.30,,
  └─ Equipments,7.50,7.61,1.46,2.96,3.42,3.62,3.61,3.36,3.74,4.12,4.21,,
  └─ Furniture n fittings,2.90,3.24,2.13,3.62,3.34,4.18,3.62,3.92,4.01,4.27,4.21,,
  └─ Vehicles,3.19,3.14,1.81,1.87,1.68,1.74,1.70,1.66,1.74,2.13,1.97,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,
  └─ Other fixed assets,1.78,1.78,0.99,1.48,5.14,5.32,5.36,5.41,6.78,6.42,6.44,,
  └─ Gross Block,148.56,151.11,187.27,211.62,165.56,192.00,198.09,233.27,245.38,244.41,240.03,,
  └─ Accumulated Depreciation,90.00,94.28,4.13,9.03,14.15,24.20,29.74,92.01,103.98,104.78,102.54,,
CWIP,1,2,12,0,0,1,0,0,0,1,0,0,
Investments,100,100,54,34,26,20,37,70,69,73,79,66,
Other Assets,451,460,329,367,507,417,340,445,418,510,505,533,
  └─ Inventories,88,87,120,122,116,133,105,104,145,131,129,148,
  └─ Trade receivables,108,117,147,185,267,206,171,246,187,249,229,244,
    └─ Receivables over 6m,5,11,0,0,0,0,0,30,32,30,28,,3
    └─ Receivables under 6m,104,106,200,221,270,210,173,220,161,226,208,,124
    └─ Prov for Doubtful,0,0,-53,-37,-2,-3,-3,-4,-7,-7,-8,,0
  └─ Cash Equivalents,22,32,24,16,74,17,35,28,29,46,68,85,
  └─ Loans n Advances,11,11,6,6,9,8,7,6,6,32,29,21,
  └─ Other asset items,221,214,32,37,41,53,23,61,52,52,50,36,
Total Assets,610,619,578,604,685,605,546,656,629,723,722,740,
