Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,39.79,39.82,39.82,71.79,72.23,72.23,72.23,72.23,72.23,72.23,72.23,72.23,
Reserves,85.94,108.75,101.94,133.09,146.93,100.63,70.73,45.31,-15.40,-42.81,-74.02,-77.38,
Borrowings,4.95,34.99,144.78,172.74,132.28,130.32,108.86,98.40,116.96,135.06,138.69,138.18,
  └─ Long term Borrowings,0,0,20,130,104,62,50,42,47,0,3,4,
  └─ Short term Borrowings,5,35,124,22,0,5,36,46,54,116,124,128,
  └─ Lease Liabilities,0,0,0,0,0,45,23,10,16,19,12,6,
  └─ Other Borrowings,0,0,1,21,28,18,-0,-0,0,0,0,,
Other Liabilities,83.22,94.18,88.67,96.41,102.13,123.20,125.48,116.89,120.66,123.00,123.98,122.64,
  └─ Non controlling int,0,0,0,0,0,0,0,0,0,0,0,0,
  └─ Trade Payables,4,7,20,24,24,36,65,60,60,56,60,63,
  └─ Advance from Customers,29,32,37,30,37,23,20,16,23,17,9,,
  └─ Other liability items,50,56,32,43,41,64,40,41,38,49,56,60,
Total Liabilities,213.90,277.74,375.21,474.03,453.57,426.38,377.30,332.83,294.45,287.48,260.88,255.67,
Fixed Assets,66.47,72.96,85.19,64.78,111.70,140.86,113.00,92.66,72.16,75.15,17.86,11.30,
  └─ Land,0.00,0.00,0.00,0.00,4.45,4.45,4.45,4.45,4.45,4.45,0.00,,
  └─ Building,6.80,6.80,6.80,6.80,24.76,24.76,24.76,24.76,24.76,25.53,7.79,,
  └─ Plant Machinery,22.80,23.58,23.83,22.47,23.77,23.98,20.45,20.10,5.98,6.09,4.94,,
  └─ Computers,18.24,24.63,26.16,25.77,26.52,26.75,25.34,23.32,13.78,8.67,8.62,,
  └─ Furniture n fittings,41.41,47.01,45.66,41.55,44.77,44.12,40.83,40.43,13.85,13.79,11.13,,
  └─ Vehicles,0.37,0.36,0.36,0.36,0.36,0.36,0.31,0.31,0.16,0.16,0.16,,
  └─ Intangible Assets,18.15,18.27,18.27,17.65,18.27,18.27,16.90,18.16,1.88,0.62,0.62,0.00,
  └─ Other fixed assets,16.93,24.11,47.36,45.21,90.99,161.85,139.11,123.21,129.24,140.59,91.09,,
  └─ Gross Block,124.70,144.76,168.44,159.81,233.89,304.54,272.15,254.74,194.10,199.90,124.35,,
  └─ Accumulated Depreciation,58.24,71.80,83.25,95.03,122.19,163.68,159.15,162.07,121.94,124.74,106.49,,
CWIP,4.25,10.77,4.21,0.80,2.47,6.88,0.00,0.57,0.22,0.15,0.00,0.00,
Investments,0.91,0.78,0.00,0.00,0.00,6.43,0.00,0.00,0.00,0.00,0.00,0.00,
Other Assets,142.27,193.23,285.81,408.45,339.40,272.21,264.30,239.60,222.07,212.18,243.02,244.37,
  └─ Inventories,0,1,0,0,0,0,0,0,0,0,0,0,
  └─ Trade receivables,21,46,115,18,25,36,30,24,11,9,10,11,
    └─ Receivables over 6m,1,5,0,0,0,0,0,100,97,95,95,,5
    └─ Receivables under 6m,21,41,122,124,133,147,109,0,1,2,3,,6
    └─ Prov for Doubtful,-1,-1,-7,-107,-107,-111,-78,-76,-88,-87,-88,,-1
  └─ Cash Equivalents,14,11,16,203,9,10,9,9,9,10,12,11,
  └─ Loans n Advances,18,11,20,13,14,19,51,29,33,61,61,71,
  └─ Other asset items,89,124,134,176,291,207,173,178,169,132,160,152,
Total Assets,213.90,277.74,375.21,474.03,453.57,426.38,377.30,332.83,294.45,287.48,260.88,255.67,
