Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,70,70,70,70,70,70,72,72,72,72,72,72,
Reserves,3102,3262,3244,3182,3264,3270,4531,5551,6126,6864,8140,9408,
Borrowings,1992,2834,3125,3427,3673,3596,4160,4068,4332,5333,7864,8493,
  └─ Long term Borrowings,1728,2450,2953,2924,2952,2852,2473,2427,1938,2236,4417,2430,
  └─ Short term Borrowings,86,183,71,379,498,498,386,208,773,926,858,3228,
  └─ Lease Liabilities,0,0,0,0,0,0,1300,1432,1622,2171,2589,2834,
  └─ Preference Capital,0,0,0,0,0,0,0,0,0,0,2445,0,
  └─ Other Borrowings,178,201,101,124,223,246,0,0,0,0,-2445,,
Other Liabilities,1296,1195,1665,1917,2159,4354,2629,3570,3886,4474,4568,4224,
  └─ Non controlling int,73,78,125,132,136,131,200,280,334,385,441,494,
  └─ Trade Payables,419,550,501,606,713,909,1160,1632,1916,2369,2240,2252,
  └─ Other liability items,803,567,1039,1179,1311,3315,1269,1658,1636,1720,1887,1478,
Total Liabilities,6459,7360,8103,8596,9166,11289,11392,13261,14416,16742,20644,22197,
Fixed Assets,3244,3997,4591,4773,4982,7432,6778,8296,8520,9664,10988,12312,
  └─ Land,286,335,330,361,470,688,741,1086,1101,1200,2200,,
  └─ Building,1241,1776,2155,2272,2388,5089,4352,4768,5092,6050,6480,,
  └─ Plant Machinery,211,308,724,768,740,790,804,896,952,942,977,,
  └─ Equipments,1428,1282,1349,1575,111,134,142,3106,3325,3792,4142,,
  └─ Computers,0,0,107,120,139,152,149,181,201,239,254,,
  └─ Furniture n fittings,464,463,343,405,462,506,286,346,384,450,486,,
  └─ Vehicles,53,57,72,73,76,103,102,111,118,146,150,,
  └─ Intangible Assets,196,337,353,353,353,353,382,949,994,1021,1039,1272,
  └─ Other fixed assets,404,50,74,105,1869,2415,2663,282,314,362,460,,
  └─ Gross Block,4282,4609,5507,6031,6608,10231,9621,11726,12482,14202,16190,,
  └─ Accumulated Depreciation,1038,612,916,1258,1626,2798,2842,3431,3962,4538,5201,,
CWIP,533,562,347,712,822,236,234,46,610,873,921,992,
Investments,311,352,406,352,462,434,1343,816,574,986,2487,2179,
Other Assets,2372,2448,2759,2759,2901,3187,3037,4104,4712,5219,6248,6714,
  └─ Inventories,350,406,467,566,585,738,250,432,390,460,481,542,
  └─ Trade receivables,609,609,751,825,1023,1027,1331,1765,2234,2515,3016,3485,
    └─ Receivables over 6m,470,0,0,0,0,0,0,0,644,610,537,,333
    └─ Receivables under 6m,140,688,822,943,1167,1146,1499,1957,1772,2122,2716,,187
    └─ Prov for Doubtful,0,-78,-72,-118,-144,-119,-168,-192,-182,-217,-237,,0
  └─ Cash Equivalents,377,379,524,417,347,467,724,924,776,934,1360,1117,
  └─ Loans n Advances,83,224,155,138,130,154,155,188,233,279,329,371,
  └─ Other asset items,952,830,862,813,816,802,576,795,1080,1032,1062,1199,
Total Assets,6459,7360,8103,8596,9166,11289,11392,13261,14416,16742,20644,22197,
