Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,30,30,30,30,30,30,30,30,30,30,30,30,
Reserves,3332,4362,5606,7145,8811,10504,11192,12416,14694,15217,15652,17239,
Borrowings,3842,4594,5552,8717,6198,1278,1021,815,723,655,923,1016,
  └─ Short term Borrowings,3842,4594,5552,8717,6198,1278,1021,815,723,655,923,1016,
  └─ Other Borrowings,0,0,-0,-0,0,0,0,0,0,0,0,,
Other Liabilities,8877,11956,12943,7643,13803,18916,11230,10655,7428,6170,12768,22608,
  └─ Non controlling int,0,392,249,0,0,0,0,0,0,0,147,148,
  └─ Trade Payables,8739,10853,12145,7163,13467,18687,11018,10421,7157,5920,12418,22177,
  └─ Advance from Customers,10,10,9,9,9,10,5,5,8,5,14,,
  └─ Other liability items,127,701,540,471,328,219,208,229,262,244,188,283,
Total Liabilities,16081,20941,24131,23535,28841,30728,23473,23916,22875,22072,29372,40893,
Fixed Assets,264,1287,1199,1289,1452,1521,1447,1449,2038,2071,1340,1382,
  └─ Land,0,0,0,0,53,56,56,57,60,37,39,,
  └─ Building,0,0,0,0,489,535,535,555,727,746,429,,
  └─ Plant Machinery,0,0,0,0,871,956,965,996,1496,1552,610,,
  └─ Equipments,0,0,0,0,33,36,37,39,44,47,50,,
  └─ Computers,0,0,0,0,12,12,12,16,19,18,19,,
  └─ Furniture n fittings,0,0,0,0,7,7,7,7,10,10,7,,
  └─ Vehicles,0,0,0,0,5,5,6,6,8,9,6,,
  └─ Intangible Assets,0,0,0,0,0,0,0,0,0,0,0,875,
  └─ Other fixed assets,264,1287,1199,1289,661,728,729,775,846,900,932,,
  └─ Gross Block,264,1287,1199,1289,2130,2336,2347,2453,3210,3320,2092,,
  └─ Accumulated Depreciation,0,0,0,0,678,814,900,1003,1172,1248,752,,
CWIP,0,62,88,5,2,1,12,6,38,9,10,4,
Investments,60,841,919,1020,1088,1142,1041,1113,1241,1292,10750,11797,
Other Assets,15756,18752,21925,21221,26300,28064,20973,21348,19557,18700,17273,27710,
  └─ Inventories,568,993,1163,1722,3937,4774,7407,7669,6049,4205,9626,17746,
  └─ Trade receivables,2990,4890,5020,3993,6148,9320,10349,10709,10356,11304,4933,6442,
    └─ Receivables over 6m,1,3,62,60,58,58,4061,4902,7015,7757,2652,,2
    └─ Receivables under 6m,2989,4887,4958,3933,6090,9262,6288,5806,3341,3547,2280,,2414
    └─ Prov for Doubtful,-0,-0,0,0,0,0,0,0,0,0,0,,-0
  └─ Cash Equivalents,11406,12063,14840,14470,15063,12788,2053,1809,2096,2273,1891,2615,
  └─ Loans n Advances,-0,-1,1,0,0,0,0,0,0,0,0,577,
  └─ Other asset items,793,808,901,1037,1151,1182,1164,1161,1056,917,823,329,
Total Assets,16081,20941,24131,23535,28841,30728,23473,23916,22875,22072,29372,40893,
