Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2013
Equity Capital,23,23,23,23,23,23,23,23,23,23,23,23,
Reserves,48,58,69,75,87,98,104,111,117,96,95,48,
Borrowings,0,0,0,48,130,210,207,257,385,256,150,174,
  └─ Long term Borrowings,0,0,0,0,61,136,183,0,0,0,0,174,
  └─ Short term Borrowings,0,0,0,48,70,74,24,0,0,0,0,0,
  └─ Other Borrowings,0,0,0,0,0,0,0,257,385,256,150,,
Other Liabilities,61,60,71,88,225,128,128,114,131,136,133,74,
  └─ Non controlling int,30.73,33.54,40.11,44.57,48.54,54.10,60.44,63.29,74.45,74.11,75.40,38.44,
  └─ Trade Payables,22.79,18.15,24.60,33.16,104.57,37.27,17.94,22.63,9.11,29.53,19.66,9.59,
  └─ Advance from Customers,0.03,0.22,0.03,2.23,27.92,15.57,0.00,0.49,0.01,0.00,0.00,,
  └─ Other liability items,7.37,7.63,6.37,8.40,44.41,20.84,49.31,28.03,47.12,32.18,38.20,26.32,
Total Liabilities,132,141,163,235,466,459,462,506,656,511,401,319,
Fixed Assets,6,4,2,4,4,3,9,9,34,32,30,23,
  └─ Building,0.00,0.00,0.00,0.00,0.45,0.43,1.24,1.76,1.78,3.42,6.39,,
  └─ Equipments,6.10,6.07,5.98,4.13,2.30,0.23,0.26,0.31,0.39,0.46,0.43,,
  └─ Computers,8.06,6.65,6.65,5.77,6.10,1.03,2.38,2.67,21.17,2.79,2.79,,
  └─ Furniture n fittings,6.84,6.86,6.85,4.81,4.87,0.54,1.28,1.41,1.40,1.45,1.32,,
  └─ Vehicles,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Intangible Assets,1.77,1.77,0.00,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,21.66,
  └─ Other fixed assets,15.57,10.62,10.68,10.67,12.65,0.04,5.74,7.86,18.77,39.04,38.05,,
  └─ Gross Block,38.35,31.98,30.17,27.29,28.28,4.18,12.81,15.92,45.42,49.07,50.89,,
  └─ Accumulated Depreciation,32.65,27.57,28.28,23.51,24.24,0.73,3.73,7.00,11.24,17.27,20.95,,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,
Investments,47,53,5,2,0,0,1,10,11,11,14,13,
Other Assets,79,83,156,229,461,455,452,487,610,468,357,284,
  └─ Inventories,6,2,10,70,89,97,37,65,22,46,3,1,
  └─ Trade receivables,14,14,12,32,51,23,3,6,9,27,52,23,
    └─ Receivables over 6m,0.91,4.96,5.24,3.35,2.93,0.00,0.00,0.00,0.00,0.13,44.99,,1.57
    └─ Receivables under 6m,13.80,10.19,8.21,29.67,48.80,22.77,3.07,5.74,9.01,26.88,7.38,,8.06
    └─ Prov for Doubtful,-0.91,-1.02,-0.95,-0.82,-0.94,-0.06,-0.07,-0.23,-0.13,-0.13,-0.13,,-1.60
  └─ Cash Equivalents,24,27,50,57,86,31,55,56,87,57,42,16,
  └─ Loans n Advances,18,25,54,17,129,-3,2,3,8,13,20,170,
  └─ Other asset items,18,16,30,53,107,307,355,358,484,326,240,73,
Total Assets,132,141,163,235,466,459,462,506,656,511,401,319,
