Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,644,679,679,679,679,720,766,766,766,767,736,737,
Reserves,55618,78273,57383,94749,59500,62359,54481,43795,44556,84151,115408,111331,
Borrowings,73610,69360,78604,88950,106175,124788,142131,146449,134113,107264,71540,79109,
  └─ Long term Borrowings,56071,50510,60629,61200,70818,83316,93113,97759,88696,62149,40217,44248,
  └─ Short term Borrowings,13140,11451,13860,16795,20150,16363,42792,41918,36965,36352,22282,25705,
  └─ Lease Liabilities,0,0,0,0,173,5977,6226,6772,8453,8763,9041,9156,
  └─ Other Borrowings,4399,7399,4115,10956,15034,19132,0,0,0,0,0,,
Other Liabilities,107442,114872,135914,142813,139349,132313,144193,138051,155239,177339,189289,190745,
  └─ Non controlling int,433,433,453,525,523,814,1573,4271,7278,8176,6610,6774,
  └─ Trade Payables,57407,61562,62533,76940,71691,66398,76040,69750,79252,93978,97368,92295,
  └─ Advance from Customers,2289,2165,1711,0,0,0,0,0,0,0,0,,
  └─ Other liability items,47313,50712,71218,65349,67135,65101,66579,64030,68710,75185,85311,91676,
Total Liabilities,237315,263184,272580,327192,305703,320179,341570,329061,334674,369521,376973,381922,
Fixed Assets,88479,107232,95944,121414,111234,127107,138708,138855,132080,121285,115697,180810,
  └─ Land,2513,7185,6762,7339,7286,7675,7819,7760,8045,7996,7900,,
  └─ Building,13396,12343,12164,16552,22938,32665,35537,36466,38674,40583,44662,,
  └─ Plant Machinery,88943,80063,79976,100226,109415,124158,138868,148585,153672,151877,155939,,
  └─ Equipments,482,498,0,0,0,0,0,0,0,0,0,,
  └─ Computers,1364,1634,1767,1943,2335,3054,3172,3383,3499,3667,3879,,
  └─ Furniture n fittings,1149,1241,1401,1430,1626,1890,1956,1984,2084,2029,1970,,
  └─ Vehicles,280,280,291,353,387,601,845,725,788,956,1151,,
  └─ Intangible Assets,9580,58951,54932,77870,80480,91157,114809,114323,112538,116714,93455,107481,
  └─ Other fixed assets,45196,6746,6219,7497,8049,9380,10686,10870,11841,10657,11044,,
  └─ Gross Block,162904,168941,163512,213209,232517,270579,313692,324096,331141,334479,320000,,
  └─ Accumulated Depreciation,74424,61709,67568,91795,121283,143471,174985,185241,199062,213194,204303,,
CWIP,28640,25919,33699,40034,31884,35622,20964,10251,14274,35698,65806,26500,
Investments,15337,23767,20338,20813,15771,16308,24620,29380,26379,22971,35656,26313,
Other Assets,104858,106266,122600,144932,146814,141141,157278,150575,161941,189567,159814,148299,
  └─ Inventories,29272,32656,35085,42138,39014,37457,36089,35240,40755,47788,47269,50126,
  └─ Trade receivables,12579,13571,14076,19893,18996,11173,12679,12442,15738,16952,13248,12619,
    └─ Receivables over 6m,1001,0,0,0,0,0,0,0,1534,1438,1590,,952
    └─ Receivables under 6m,12316,14845,14076,19893,18996,12287,13668,13294,15129,16265,12408,,10244
    └─ Prov for Doubtful,-738,-1274,0,0,0,-1114,-989,-852,-925,-751,-750,,-622
  └─ Cash Equivalents,32116,30460,36078,34614,32649,33727,46792,40669,37016,45807,40834,29684,
  └─ Loans n Advances,6628,2072,1816,4066,3620,3353,4520,4583,-4029,-1743,7552,7158,
  └─ Other asset items,24263,27508,35544,44221,52535,55432,57198,57641,72461,80763,50911,48712,
Total Assets,237315,263184,272580,327192,305703,320179,341570,329061,334674,369521,376973,381922,
