Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,56,56,56,56,59,59,59,59,65,65,65,80,
Reserves,387,400,438,469,544,433,-726,-989,-12,-37,-70,52,
Borrowings,761,1002,1256,1330,1414,1279,1264,1766,483,507,608,485,
  └─ Long term Borrowings,621,767,851,768,792,451,52,13,340,312,238,357,
  └─ Short term Borrowings,140,127,199,271,305,293,1212,1238,130,185,294,76,
  └─ Lease Liabilities,0,0,0,0,0,0,0,107,11,10,76,52,
  └─ Other Borrowings,0,108,206,291,317,535,0,409,2,0,0,,
Other Liabilities,539,515,542,596,733,996,1135,730,256,232,256,291,
  └─ Non controlling int,183,187,188,197,193,176,170,165,109,127,134,138,
  └─ Trade Payables,88,76,92,108,121,194,169,382,66,42,48,64,
  └─ Advance from Customers,2,1,1,21,1,1,6,0,0,2,4,,
  └─ Other liability items,266,251,262,271,418,624,790,183,81,61,70,88,
Total Liabilities,1743,1972,2293,2451,2749,2767,1731,1566,793,768,859,907,
Fixed Assets,569,764,901,921,907,940,839,764,605,557,602,555,
  └─ Land,102.21,380.82,389.52,391.31,392.99,476.40,476.43,476.43,401.56,402.87,402.50,,
  └─ Building,109.71,74.57,91.53,106.05,107.67,111.29,109.20,107.06,103.11,103.29,102.71,,
  └─ Plant Machinery,228.59,251.15,275.70,286.18,308.76,309.37,298.92,299.00,263.99,259.88,314.72,,
  └─ Ships Vessels,129.22,3.22,3.15,3.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Equipments,135.37,121.30,134.91,140.50,133.68,134.22,134.05,127.15,27.71,27.84,31.11,,
  └─ Computers,0.00,4.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Furniture n fittings,6.47,4.05,10.21,12.61,14.19,15.65,14.85,13.64,12.10,12.87,14.07,,
  └─ Vehicles,83.61,105.21,218.01,262.49,301.82,327.14,284.29,284.21,262.25,227.93,152.80,,
  └─ Intangible Assets,57.94,19.09,20.28,27.39,27.39,27.39,27.39,27.39,24.96,25.08,6.30,4.92,
  └─ Other fixed assets,12.96,2.37,2.23,2.77,2.31,2.51,2.53,2.53,2.39,2.42,2.42,,
  └─ Gross Block,866.08,966.37,1145.54,1232.39,1288.81,1403.97,1347.66,1337.41,1098.07,1062.18,1026.63,,
  └─ Accumulated Depreciation,296.91,202.20,244.99,311.23,381.47,463.99,508.19,573.41,492.71,504.90,424.67,,
CWIP,691,673,765,879,1028,1284,394,408,0,10,52,4,
Investments,0,17,17,24,18,6,9,1,1,1,1,16,
Other Assets,483,519,610,627,795,537,488,393,187,199,204,332,
  └─ Inventories,15,13,14,14,15,16,15,9,2,2,2,0,
  └─ Trade receivables,165,203,286,308,397,241,213,142,55,44,72,96,
    └─ Receivables over 6m,46,0,0,0,0,0,201,240,173,11,11,,31
    └─ Receivables under 6m,122,220,314,330,415,271,73,51,94,33,61,,138
    └─ Prov for Doubtful,-3,-17,-28,-22,-19,-30,-61,-149,-213,0,0,,-3
  └─ Cash Equivalents,41,29,41,8,61,50,65,87,82,119,87,66,
  └─ Loans n Advances,66,138,149,159,217,110,82,49,-1,-46,-43,22,
  └─ Other asset items,195,136,121,138,107,120,114,106,49,80,86,148,
Total Assets,1743,1972,2293,2451,2749,2767,1731,1566,793,768,859,907,
