Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,20,20,20,20,20,24,24,24,24,24,24,24
Reserves,280,323,336,397,625,680,722,873,1006,1144,1327,1515
Borrowings,502,536,522,573,781,627,845,1388,1703,2127,2630,3029
  └─ Long term Borrowings,186,149,180,225,179,197,213,478,632,674,1199,937
  └─ Short term Borrowings,255,305,274,276,358,349,615,893,1044,1427,1408,2070
  └─ Lease Liabilities,0,0,0,0,0,0,17,17,27,26,24,23
  └─ Preference Capital,10,10,0,0,0,0,0,0,0,0,0,0
  └─ Other Borrowings,51,72,68,72,244,81,0,-0,0,0,0,
Other Liabilities,451,639,471,445,580,678,873,944,807,1570,1869,2802
  └─ Non controlling int,66,75,63,73,0,0,0,0,1,24,36,53
  └─ Trade Payables,221,388,320,257,409,400,584,561,436,1103,1167,1702
  └─ Advance from Customers,27,45,15,22,34,127,101,133,104,122,167,
  └─ Other liability items,136,132,73,92,136,151,189,249,265,321,500,1047
Total Liabilities,1254,1519,1350,1435,2006,2009,2464,3229,3540,4865,5850,7370
Fixed Assets,692,711,583,558,834,861,930,1213,1540,1729,1720,1620
  └─ Land,68,69,54,67,94,106,167,208,221,227,235,
  └─ Building,182,186,140,141,190,201,207,222,236,395,411,
  └─ Plant Machinery,707,765,367,375,634,685,710,773,865,1039,1108,
  └─ Equipments,10,13,6,7,9,10,11,11,13,18,21,
  └─ Furniture n fittings,4,4,2,2,4,4,4,4,4,5,5,
  └─ Vehicles,5,4,2,4,5,9,20,201,473,473,479,
  └─ Intangible Assets,24,25,21,21,21,22,22,22,22,22,39,286
  └─ Other fixed assets,31,40,40,47,88,107,146,221,295,301,333,
  └─ Gross Block,1029,1104,633,663,1045,1143,1286,1662,2128,2480,2632,
  └─ Accumulated Depreciation,337,393,50,105,210,282,355,449,588,751,912,
CWIP,12,27,35,63,70,90,300,180,268,131,73,158
Investments,16,16,76,91,48,54,54,49,74,79,94,409
Other Assets,534,764,656,723,1054,1004,1179,1788,1657,2926,3962,5183
  └─ Inventories,178,288,216,235,290,296,362,413,424,744,610,518
  └─ Trade receivables,230,291,308,355,610,495,496,580,469,670,1007,2185
  └─ Cash Equivalents,11,8,3,2,11,22,18,35,45,67,194,130
  └─ Loans n Advances,34,82,57,76,31,30,35,41,52,40,43,434
  └─ Other asset items,80,95,72,55,112,161,268,719,668,1405,2108,1916
Total Assets,1254,1519,1350,1435,2006,2009,2464,3229,3540,4865,5850,7370
