Metric,Mar 2007,Mar 2008,Mar 2009,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,20,20,20,20,20,20,20,20,20,20,20
Reserves,34,39,35,69,72,74,84,89,91,94,96
Borrowings,111,131,139,82,96,98,94,113,135,115,95
  └─ Long term Borrowings,,,,53,67,69,61,70,96,75,68
  └─ Short term Borrowings,,,,22,22,20,24,34,39,40,27
  └─ Other Borrowings,111,131,139,7,8,9,9,8,0,-0,
Other Liabilities,26,43,35,8,13,15,18,13,22,28,42
  └─ Non controlling int,3.25,4.30,5.43,-0.01,3.44,4.67,6.12,7.93,8.65,10.86,12.45
  └─ Trade Payables,9.14,21.72,18.15,3.49,3.83,4.86,6.88,0.00,7.00,7.94,2.53
  └─ Advance from Customers,0.46,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other liability items,13.38,16.14,11.76,4.41,6.00,5.90,4.91,5.17,6.78,9.41,26.92
Total Liabilities,191,233,229,179,201,207,216,235,268,257,253
Fixed Assets,74,104,90,71,72,67,64,80,81,74,69
  └─ Land,2.52,6.04,5.66,1.85,1.85,1.85,1.85,1.85,1.85,1.85,
  └─ Building,8.35,21.67,25.33,38.77,38.92,39.05,39.05,39.06,39.13,39.13,
  └─ Plant Machinery,97.58,112.63,99.00,135.06,140.92,141.25,142.15,160.53,167.89,167.92,
  └─ Equipments,2.63,3.37,3.65,1.99,2.07,2.12,2.25,2.45,2.51,2.59,
  └─ Furniture n fittings,3.36,4.72,5.67,5.77,6.32,6.52,6.52,6.64,7.18,7.27,
  └─ Vehicles,2.89,3.91,3.23,5.07,5.18,5.48,5.95,10.92,11.38,11.32,
  └─ Other fixed assets,0.00,0.00,0.00,0.36,0.32,0.33,0.32,0.33,0.32,0.33,
  └─ Gross Block,117.33,152.34,142.54,188.87,195.58,196.60,198.09,221.78,230.26,230.41,
  └─ Accumulated Depreciation,43.63,48.57,52.54,117.92,123.93,129.46,134.55,141.96,149.46,156.17,
CWIP,9,12,28,4,3,0,0,31,30,30,31
Investments,14,13,22,0,0,0,0,0,0,0,2
Other Assets,94,104,89,104,126,140,152,125,157,153,151
  └─ Inventories,37,52,28,40,41,53,67,38,45,48,49
  └─ Trade receivables,33,33,33,42,53,57,58,36,40,49,44
    └─ Receivables over 6m,0.29,0.98,0.35,0.00,0.00,15.35,15.36,13.33,20.86,17.76,
    └─ Receivables under 6m,32.83,31.54,32.47,41.56,53.33,41.97,43.09,22.48,19.13,30.83,
  └─ Cash Equivalents,3,4,8,1,8,2,2,7,5,4,1
  └─ Loans n Advances,5,3,3,4,2,7,6,1,44,33,3
  └─ Other asset items,16,13,18,17,22,20,19,43,24,20,54
Total Assets,191,233,229,179,201,207,216,235,268,257,253
