Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,14,14,14,14,14,14,14,14,14,14,14,14,
Reserves,1552,1899,3664,3950,4403,5080,5462,5483,4018,4614,5618,7028,
Borrowings,883,793,1014,1024,956,2045,2670,5880,6542,2161,1574,1590,
  └─ Long term Borrowings,506,306,587,610,472,770,1127,3558,4271,911,713,286,
  └─ Short term Borrowings,306,450,388,275,323,1094,1521,2302,2251,1221,825,1270,
  └─ Lease Liabilities,0,0,0,0,0,0,23,20,20,30,37,35,
  └─ Other Borrowings,71,37,39,138,161,181,0,-0,0,0,0,,
Other Liabilities,2043,2442,2699,3344,4054,4190,4271,3874,5103,5121,5515,5906,
  └─ Non controlling int,738,1067,1342,1703,2143,2212,1795,1296,1781,1975,2181,2556,
  └─ Trade Payables,740,818,790,1024,1172,1080,1348,1322,1474,1657,1789,1940,
  └─ Advance from Customers,18,17,17,31,41,79,57,43,0,0,0,,
  └─ Other liability items,547,541,550,586,697,820,1072,1213,1848,1489,1545,1410,
Total Liabilities,4493,5148,7391,8332,9427,11329,12418,15251,15677,11911,12721,14539,
Fixed Assets,1878,1989,2217,2373,2717,2889,2802,2763,3638,3751,3880,3814,
  └─ Land,143,131,145,264,264,350,361,371,402,412,433,,
  └─ Building,381,339,404,544,690,776,802,827,1182,1337,1430,,
  └─ Estates,30,33,37,37,39,38,40,45,39,36,27,,
  └─ Plant Machinery,1089,511,661,727,1112,1372,1480,1621,2347,2583,2886,,
  └─ Equipments,63,18,26,29,38,48,56,62,72,87,93,,
  └─ Computers,2,0,1,1,1,1,1,2,2,1,2,,
  └─ Furniture n fittings,40,26,33,34,38,51,52,54,67,63,70,,
  └─ Vehicles,25,10,5,5,6,6,6,7,8,8,9,,
  └─ Intangible Assets,1070,1025,1062,1037,1045,1026,1019,1027,1017,1018,1021,1029,
  └─ Other fixed assets,28,18,37,38,41,46,49,60,89,76,71,,
  └─ Gross Block,2871,2110,2410,2717,3273,3713,3866,4075,5224,5622,6042,,
  └─ Accumulated Depreciation,993,121,192,344,556,824,1064,1312,1586,1870,2162,,
CWIP,49,91,33,207,108,51,131,561,108,189,90,42,
Investments,779,1071,2365,2832,3221,4998,4638,3818,4795,4281,5332,6751,
Other Assets,1786,1997,2776,2920,3381,3391,4847,8109,7136,3690,3419,3931,
  └─ Inventories,516,547,734,727,881,835,1183,1435,1267,1243,1304,1408,
  └─ Trade receivables,202,232,231,361,459,368,313,392,390,463,515,538,
    └─ Receivables over 6m,18,0,0,0,0,0,41,98,63,49,45,,18
    └─ Receivables under 6m,196,245,244,376,474,380,285,308,342,429,488,,164
    └─ Prov for Doubtful,-12,-13,-13,-15,-15,-12,-14,-13,-14,-15,-18,,-11
  └─ Cash Equivalents,315,135,222,255,192,222,1528,4567,3658,870,543,843,
  └─ Loans n Advances,65,410,920,979,1324,1209,29,118,38,-22,-16,135,
  └─ Other asset items,687,673,669,598,524,757,1795,1598,1782,1137,1072,1007,
Total Assets,4493,5148,7391,8332,9427,11329,12418,15251,15677,11911,12721,14539,
