Metric,Mar 2021,Mar 2022,Mar 2025,Mar 2026
Equity Capital,0.01,0.46,10,12
Reserves,-1,0,77,141
Borrowings,11,17,50,93
  └─ Long term Borrowings,0,0,31,60
  └─ Short term Borrowings,11,17,19,33
  └─ Other Borrowings,0,0,0,
Other Liabilities,4,3,21,26
  └─ Non controlling int,0.00,0.00,5.98,0.00
  └─ Trade Payables,2.38,1.57,7.28,9.39
  └─ Advance from Customers,0.84,0.67,1.41,
  └─ Other liability items,0.43,0.56,6.15,16.17
Total Liabilities,14,21,158,271
Fixed Assets,6,8,92,152
  └─ Building,0,0,15,
  └─ Plant Machinery,6,8,52,
  └─ Equipments,0,0,0,
  └─ Computers,0,0,1,
  └─ Furniture n fittings,0,0,5,
  └─ Vehicles,0,0,3,
  └─ Intangible Assets,0,0,34,81
  └─ Other fixed assets,0,0,0,
  └─ Gross Block,7,9,110,
  └─ Accumulated Depreciation,1,1,18,
CWIP,4,4,16,45
Investments,0,0,0,0
Other Assets,4,9,50,73
  └─ Inventories,0.00,0.00,2.65,3.18
  └─ Trade receivables,1.20,2.20,28.86,42.14
    └─ Receivables over 6m,1.12,2.04,6.42,
    └─ Receivables under 6m,0.08,0.16,22.44,
  └─ Cash Equivalents,0.14,1.03,5.17,6.05
  └─ Loans n Advances,0.80,3.21,3.92,12.46
  └─ Other asset items,1.40,2.52,9.34,9.53
Total Assets,14,21,158,271
