Metric,Mar 2026
Equity Capital,84.69
Reserves,134.14
Borrowings,0.00
Other Liabilities,62.41
  └─ Trade Payables,59
  └─ Other liability items,3
Total Liabilities,281.24
Fixed Assets,197.92
  └─ Intangible Assets,198
CWIP,0.00
Investments,0.00
Other Assets,83.32
  └─ Trade receivables,70
  └─ Cash Equivalents,1
  └─ Loans n Advances,7
  └─ Other asset items,5
Total Assets,281.24
