Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,32,32,33,33,33,32,33,33,33,33,33,33,
Reserves,296,335,402,518,664,719,931,1094,1168,1225,1317,1615,
Borrowings,76,112,85,67,66,102,124,165,193,218,228,416,
  └─ Long term Borrowings,0,2,0,0,0,0,0,3,2,1,0,0,
  └─ Short term Borrowings,76,107,83,67,66,64,92,97,112,105,114,112,
  └─ Lease Liabilities,0,0,0,0,0,37,33,65,79,112,114,304,
  └─ Other Borrowings,0,3,2,0,0,0,0,0,-0,0,0,,
Other Liabilities,126,140,157,146,179,238,307,394,392,405,456,483,
  └─ Non controlling int,0,0,0,0,0,0,-0,2,2,1,0,0,
  └─ Trade Payables,74,106,114,103,123,143,161,280,257,224,233,268,
  └─ Advance from Customers,4,7,13,7,3,8,10,13,23,23,33,,
  └─ Other liability items,48,27,30,36,54,87,136,100,110,157,190,215,
Total Liabilities,530,619,676,763,942,1091,1395,1686,1786,1881,2034,2547,
Fixed Assets,76,126,126,120,116,154,163,467,507,616,566,711,
  └─ Land,4,4,4,4,4,9,9,113,122,123,116,,
  └─ Building,23,36,28,30,35,70,71,116,139,181,176,,
  └─ Plant Machinery,33,38,26,33,35,52,66,136,150,156,161,,
  └─ Equipments,1,2,3,3,5,8,12,15,16,19,21,,
  └─ Computers,32,31,11,13,18,22,26,34,40,42,40,,
  └─ Furniture n fittings,14,21,12,14,19,12,13,17,19,21,23,,
  └─ Vehicles,1,1,0,1,1,2,3,3,4,4,4,,
  └─ Intangible Assets,36,47,29,29,29,29,29,30,124,246,252,209,
  └─ Other fixed assets,1,40,60,69,76,86,96,205,170,179,196,,
  └─ Gross Block,146,220,173,195,221,291,325,670,784,971,989,,
  └─ Accumulated Depreciation,70,95,47,76,105,137,162,203,278,355,423,,
CWIP,1,3,0,0,1,9,29,27,5,6,11,13,
Investments,3,4,5,12,18,82,280,84,34,128,116,19,
Other Assets,450,487,545,632,807,847,923,1108,1241,1131,1342,1804,
  └─ Inventories,228,297,304,352,396,420,446,619,643,596,701,811,
  └─ Trade receivables,48,66,96,129,118,135,167,232,240,313,324,340,
    └─ Receivables over 6m,0,0,0,0,0,0,0,0,36,44,45,,0
    └─ Receivables under 6m,48,69,98,138,125,142,180,251,224,290,305,,66
    └─ Prov for Doubtful,0,-3,-2,-9,-8,-7,-13,-20,-19,-21,-26,,0
  └─ Cash Equivalents,96,56,75,67,226,175,188,107,239,105,129,371,
  └─ Loans n Advances,28,26,26,30,27,47,64,66,48,45,45,16,
  └─ Other asset items,50,41,45,54,41,69,58,84,70,72,143,265,
Total Assets,530,619,676,763,942,1091,1395,1686,1786,1881,2034,2547,
