Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,26,26,26,26,26,26,26,26,26,26,26,45
Reserves,48,56,77,23,40,62,126,207,254,233,33,83
Borrowings,188,158,170,191,158,121,75,22,8,113,338,258
  └─ Long term Borrowings,40,19,47,65,50,18,10,3,1,31,243,171
  └─ Short term Borrowings,128,106,115,119,96,81,56,6,2,0,18,15
  └─ Lease Liabilities,0,0,0,0,1,10,9,13,4,83,77,72
  └─ Other Borrowings,21,33,8,7,10,11,-0,-0,-0,0,0,0
Other Liabilities,324,309,205,263,270,285,228,225,179,228,246,318
  └─ Non controlling int,171,134,8,6,9,13,19,24,29,28,2,1
  └─ Trade Payables,90,107,133,172,168,183,110,60,60,92,140,165
  └─ Advance from Customers,15,12,8,16,0,0,0,0,0,0,1,1
  └─ Other liability items,48,56,56,70,92,89,99,141,90,108,103,151
Total Liabilities,586,548,478,503,493,494,454,479,466,599,643,704
Fixed Assets,98,87,78,65,58,64,60,68,49,133,198,188
  └─ Land,6,6,0,0,0,0,0,0,0,0,0,0
  └─ Building,9,8,6,6,6,13,12,31,35,119,116,116
  └─ Plant Machinery,178,174,35,35,38,47,50,38,39,44,88,108
  └─ Equipments,10,11,3,4,4,4,3,4,5,5,7,8
  └─ Computers,41,39,8,9,10,8,8,7,7,7,7,9
  └─ Furniture n fittings,25,25,7,7,7,6,5,5,5,6,49,51
  └─ Vehicles,16,17,3,3,2,2,2,2,1,1,1,1
  └─ Intangible Assets,66,72,8,8,8,8,8,8,0,0,0,0
  └─ Other fixed assets,20,22,26,27,27,29,26,30,26,25,4,4
  └─ Gross Block,371,374,97,98,102,117,113,124,117,207,272,298
  └─ Accumulated Depreciation,273,287,18,33,44,53,53,56,68,74,74,110
CWIP,1,2,0,1,0,0,0,0,0,36,1,4
Investments,10,12,13,20,23,10,42,32,32,35,34,34
Other Assets,478,448,386,418,413,419,351,379,385,395,410,478
  └─ Inventories,12,13,1,2,1,1,0,0,0,0,0,0
  └─ Trade receivables,185,147,153,141,136,147,106,74,74,129,140,160
    └─ Receivables over 6m,34,31,0,0,0,0,49,19,20,38,49,54
    └─ Receivables under 6m,172,140,173,165,163,182,78,71,75,112,112,135
    └─ Prov for Doubtful,-21,-23,-19,-25,-28,-34,-21,-16,-21,-20,-22,-28
  └─ Cash Equivalents,129,108,47,91,52,44,26,116,96,28,10,15
  └─ Loans n Advances,72,71,72,75,98,106,29,41,19,19,13,7
  └─ Other asset items,80,109,112,109,126,122,190,149,196,219,246,296
Total Assets,586,548,478,503,493,494,454,479,466,599,643,704
