Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,151,151,151,151,151,147,147,143,143,143,143,143,
Reserves,7280,6413,7073,6777,6659,6649,7557,7909,10133,12255,14116,16820,
Borrowings,6540,5759,6816,6213,5999,5295,5047,4655,3649,3048,2163,1087,
  └─ Long term Borrowings,5463,4930,5770,5361,4843,4786,4394,3977,3021,2408,1488,600,
  └─ Short term Borrowings,0,0,170,171,0,0,616,648,602,623,667,450,
  └─ Lease Liabilities,0,0,0,0,0,18,36,30,26,17,8,38,
  └─ Other Borrowings,1077,829,875,681,1156,491,0,0,0,0,0,,
Other Liabilities,1565,1610,1363,1523,1562,1742,1394,1262,1284,1362,1233,1411,
  └─ Trade Payables,215,224,219,306,322,358,314,353,344,456,290,360,
  └─ Advance from Customers,0,0,24,26,12,22,16,28,39,30,30,,
  └─ Other liability items,1349,1386,1120,1191,1228,1362,1063,881,902,876,914,1050,
Total Liabilities,15535,13933,15402,14664,14370,13833,14145,13969,15209,16808,17656,19460,
Fixed Assets,10888,8925,10304,9809,9617,9123,9042,8877,8450,8329,8247,9342,
  └─ Land,59.80,59.80,59.80,59.80,59.80,59.80,59.80,59.80,59.80,59.80,59.80,,
  └─ Building,55.06,61.35,60.71,55.48,60.99,60.99,60.99,60.99,60.99,61.33,62.00,,
  └─ Plant Machinery,4688.32,3367.88,56.67,66.20,65.41,69.78,73.59,92.84,100.07,112.31,129.63,,
  └─ Ships Vessels,9514.14,7892.55,13172.86,13547.23,13815.26,13783.42,14053.65,14278.43,14263.37,14449.21,14510.00,,
  └─ Equipments,37.81,39.85,39.86,43.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Furniture n fittings,0.00,0.00,0.00,0.00,44.65,49.60,50.79,51.86,54.95,56.04,58.49,,
  └─ Vehicles,20.36,23.51,25.84,27.23,27.39,29.61,28.13,28.77,32.11,35.03,38.74,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.58,
  └─ Other fixed assets,5.34,5.34,5.47,6.68,6.78,32.34,50.25,33.56,35.93,29.00,35.01,,
  └─ Gross Block,14380.83,11450.28,13421.21,13805.93,14080.28,14085.54,14377.20,14606.25,14607.22,14802.72,14893.67,,
  └─ Accumulated Depreciation,3492.57,2525.58,3116.90,3997.40,4463.03,4962.39,5335.24,5729.71,6157.28,6473.39,6646.24,,
CWIP,227,328,22,13,14,123,24,24,35,59,21,43,
Investments,1250,912,875,856,601,963,1350,1157,1510,1970,2289,2392,
Other Assets,3170,3768,4201,3986,4138,3624,3729,3910,5215,6450,7099,7684,
  └─ Inventories,140,113,145,176,218,215,209,224,204,247,253,286,
  └─ Trade receivables,335,308,205,252,303,346,271,315,577,647,481,639,
    └─ Receivables over 6m,25,0,0,0,0,0,0,0,68,52,48,,32
    └─ Receivables under 6m,327,338,214,288,327,384,295,334,551,627,466,,278
    └─ Prov for Doubtful,-18,-30,-9,-36,-24,-38,-24,-19,-42,-33,-32,,-35
  └─ Cash Equivalents,2380,2945,3467,2955,2922,2492,2749,2837,3799,4891,5726,5511,
  └─ Loans n Advances,0,-4,-0,-0,-0,-0,0,0,0,0,0,82,
  └─ Other asset items,315,406,384,603,695,571,500,534,634,665,639,1166,
Total Assets,15535,13933,15402,14664,14370,13833,14145,13969,15209,16808,17656,19460,
