Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,59,60,66,66,66,66,66,66,66,65,65,64,
Reserves,348,635,836,935,1158,1295,1494,819,976,1035,1087,1133,
Borrowings,1626,1672,1915,1449,1824,1752,1158,886,744,981,936,899,
  └─ Long term Borrowings,572,546,523,423,531,417,320,234,217,165,143,144,
  └─ Short term Borrowings,894,928,1274,930,1145,1201,822,646,509,798,767,735,
  └─ Lease Liabilities,0,0,0,0,0,18,16,6,18,18,26,20,
  └─ Preference Capital,17,15,0,0,0,0,0,0,0,0,0,0,
  └─ Other Borrowings,143,182,118,95,148,117,0,0,0,0,0,,
Other Liabilities,995,828,514,685,877,755,753,394,335,276,299,319,
  └─ Non controlling int,0,0,2,1,1,0,0,0,0,1,1,1,
  └─ Trade Payables,675,471,263,525,666,602,594,232,182,104,133,158,
  └─ Advance from Customers,1,2,2,12,20,6,7,9,6,3,1,,
  └─ Other liability items,318,355,247,147,190,148,152,154,146,168,163,160,
Total Liabilities,3028,3196,3331,3136,3927,3869,3471,2165,2122,2357,2387,2415,
Fixed Assets,1254,1496,1494,1597,1597,1638,1614,999,1045,1150,1132,1094,
  └─ Land,87.22,346.64,346.64,346.64,345.89,345.89,347.45,196.56,196.56,191.87,192.22,,
  └─ Building,171.53,171.90,173.12,175.87,191.82,226.09,237.94,143.85,163.82,171.03,173.03,,
  └─ Plant Machinery,1635.15,1666.28,1715.06,1864.96,1915.13,1993.72,2021.98,1239.47,1300.19,1449.45,1476.28,,
  └─ Equipments,10.08,10.40,2.67,3.37,4.09,4.04,4.68,2.77,3.03,2.99,3.24,,
  └─ Computers,10.23,9.91,10.23,10.49,12.37,11.72,13.22,8.82,9.24,9.18,9.46,,
  └─ Furniture n fittings,20.34,20.66,23.04,23.31,23.72,25.93,27.59,22.51,23.33,22.22,22.31,,
  └─ Vehicles,19.26,21.61,21.84,25.75,26.32,25.94,27.38,16.46,16.42,17.03,15.83,,
  └─ Intangible Assets,0.00,2.64,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.54,
  └─ Other fixed assets,0.56,0.90,3.53,4.51,4.83,4.84,4.85,5.20,5.31,5.31,5.36,,
  └─ Gross Block,1954.37,2250.94,2296.13,2454.90,2524.17,2638.17,2685.10,1635.64,1717.90,1869.08,1897.73,,
  └─ Accumulated Depreciation,700.44,755.23,802.23,857.49,927.01,1000.60,1070.96,636.39,672.58,719.07,765.35,,
CWIP,18,28,27,24,34,7,21,29,103,17,9,13,
Investments,1,1,3,2,12,2,3,5,2,47,27,264,
Other Assets,1755,1671,1807,1512,2284,2222,1833,1132,971,1143,1219,1045,
  └─ Inventories,1252,1261,1477,1146,1674,1604,1293,852,667,917,899,858,
  └─ Trade receivables,223,251,216,245,391,343,297,160,194,163,149,114,
    └─ Receivables over 6m,1,2,0,0,0,0,64,13,10,3,7,,1
    └─ Receivables under 6m,222,249,216,245,397,343,232,147,185,160,142,,119
    └─ Prov for Doubtful,-0,0,0,0,-6,0,0,-0,-0,-0,-0,,0
  └─ Cash Equivalents,17,26,28,47,20,16,80,59,56,19,124,13,
  └─ Loans n Advances,20,25,16,18,17,32,25,15,11,10,15,4,
  └─ Other asset items,243,107,71,56,181,227,138,46,44,34,32,56,
Total Assets,3028,3196,3331,3136,3927,3869,3471,2165,2122,2357,2387,2415,
