Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,13,13,13,13,13,13,13,13,13,13,13,13,
Reserves,519,602,663,723,798,825,983,1164,1212,1397,1520,1769,
Borrowings,451,479,516,556,596,549,468,437,558,480,542,664,
  └─ Long term Borrowings,318,334,273,372,357,280,248,179,131,84,146,289,
  └─ Short term Borrowings,43,52,123,86,114,131,218,255,424,394,394,373,
  └─ Lease Liabilities,0,0,0,0,0,0,3,3,2,2,2,2,
  └─ Other Borrowings,89,93,121,98,124,138,0,0,0,0,0,,
Other Liabilities,414,501,454,515,551,586,645,768,835,938,1024,1136,
  └─ Non controlling int,95,122,140,142,167,193,197,235,295,370,419,479,
  └─ Trade Payables,67,72,82,103,95,129,98,102,112,109,106,114,
  └─ Advance from Customers,51,53,0,0,0,0,0,0,0,0,0,,
  └─ Other liability items,200,254,233,270,289,264,350,430,428,459,500,542,
Total Liabilities,1397,1595,1646,1807,1957,1973,2109,2382,2618,2829,3099,3582,
Fixed Assets,644,973,871,908,1186,1180,1096,1058,998,936,905,877,
  └─ Land,26.83,0.00,31.16,40.73,50.11,56.90,59.90,63.56,67.85,74.39,80.64,,
  └─ Building,110.78,0.00,192.30,196.80,213.76,232.93,235.67,251.41,256.83,258.94,268.43,,
  └─ Plant Machinery,836.03,0.00,657.55,746.60,1196.27,1270.09,1267.30,1312.06,1348.17,1362.29,1395.60,,
  └─ Equipments,3.36,0.00,1.71,1.84,2.80,2.91,3.11,3.37,4.06,4.25,4.27,,
  └─ Computers,5.72,0.00,1.56,2.89,3.17,3.42,3.56,3.98,4.54,4.79,4.84,,
  └─ Furniture n fittings,26.61,0.00,40.38,42.16,44.32,46.93,47.96,48.77,48.90,50.05,50.65,,
  └─ Railway sidings,10.40,0.00,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,,
  └─ Vehicles,19.67,0.00,8.10,8.98,12.35,12.92,12.98,14.19,15.25,16.25,16.75,,
  └─ Intangible Assets,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.43,
  └─ Other fixed assets,2.25,973.20,2.99,3.60,4.55,8.47,8.56,8.90,8.57,9.29,9.53,,
  └─ Gross Block,1041.74,973.20,936.08,1043.93,1527.66,1634.90,1639.37,1706.57,1754.50,1780.58,1831.04,,
  └─ Accumulated Depreciation,397.73,0.00,64.63,135.59,341.82,454.63,543.77,649.00,756.45,844.29,925.61,,
CWIP,121,0,109,256,42,15,23,8,10,14,169,401,
Investments,5,5,14,15,15,15,11,11,10,15,12,24,
Other Assets,627,617,651,629,714,763,979,1304,1599,1863,2012,2280,
  └─ Inventories,231,220,275,360,349,289,278,360,553,470,511,615,
  └─ Trade receivables,66,141,84,73,80,89,116,126,157,173,190,156,
    └─ Receivables over 6m,9,6,0,0,0,0,0,18,14,37,50,,69
    └─ Receivables under 6m,57,135,84,73,81,89,116,108,143,136,141,,25
    └─ Prov for Doubtful,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,,-0
  └─ Cash Equivalents,101,45,82,32,126,274,439,572,641,915,978,1167,
  └─ Loans n Advances,116,90,3,28,27,35,45,76,55,74,75,20,
  └─ Other asset items,113,121,207,136,131,76,102,170,193,231,258,321,
Total Assets,1397,1595,1646,1807,1957,1973,2109,2382,2618,2829,3099,3582,
