Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,1678,1678,1529,1529,1387,1387,1387,1387,1387,1387,1387,1387,
Reserves,13198,11104,10598,11823,11383,11518,12098,12803,13782,15144,17336,20138,
Borrowings,6601,8423,11479,13215,20598,27230,27234,22086,22333,22415,22429,27892,
  └─ Long term Borrowings,6011,7050,8537,9380,14377,18943,18934,18845,18498,19226,18491,23032,
  └─ Short term Borrowings,0,15,2125,2131,4547,6021,8296,3213,3808,3154,3901,4770,
  └─ Lease Liabilities,0,0,0,0,0,3,4,28,27,36,36,90,
  └─ Other Borrowings,591,1358,817,1704,1675,2262,0,0,0,0,0,,
Other Liabilities,4279,8488,9888,11880,11917,12493,12594,13542,15605,16043,16752,15786,
  └─ Non controlling int,368,640,674,686,1102,1767,1897,2185,2457,2835,3222,3749,
  └─ Trade Payables,637,1174,1258,2074,3329,3288,1896,1518,951,1375,1898,1350,
  └─ Advance from Customers,0,0,0,0,0,0,15,3,1036,867,1132,,
  └─ Other liability items,3274,6674,7956,9121,7486,7438,8786,9837,11161,10965,10501,10687,
Total Liabilities,25756,29693,33493,38448,45285,52628,53313,49818,53107,54989,57904,65202,
Fixed Assets,6655,16327,15997,16765,17658,24109,25824,24875,24058,23391,30699,36596,
  └─ Land,728,744,832,1012,1150,1410,998,1108,1226,1302,1362,,
  └─ Building,523,425,508,600,673,743,981,1028,1047,1087,1302,,
  └─ Plant Machinery,12106,14990,15401,17080,18855,26287,29522,30075,29992,30375,37977,,
  └─ Furniture n fittings,463,202,226,245,266,292,333,372,398,466,519,,
  └─ Railway sidings,0,0,0,0,0,0,0,0,0,296,657,,
  └─ Vehicles,103,39,40,42,43,59,60,62,75,113,129,,
  └─ Intangible Assets,0,0,0,0,0,0,0,0,0,0,0,251,
  └─ Other fixed assets,1382,833,853,871,879,886,1724,1967,2858,3100,4011,,
  └─ Gross Block,15305,17233,17860,19849,21866,29675,33618,34611,35596,36739,45958,,
  └─ Accumulated Depreciation,8650,906,1863,3084,4208,5566,7794,9736,11538,13348,15259,,
CWIP,10985,2542,5219,8397,13856,12662,11597,13022,14636,17726,15297,14293,
Investments,103,13,13,13,13,14,14,7,8,8,8,8,
Other Assets,8014,10812,12265,13273,13759,15844,15879,11914,14405,13864,11899,14305,
  └─ Inventories,902,1514,2342,2097,1725,1692,1649,1233,1222,1531,1965,2281,
  └─ Trade receivables,2282,3738,4793,4558,6187,8510,7522,3710,4264,3767,3141,3338,
    └─ Receivables over 6m,299,243,0,0,0,0,0,0,0,2790,1669,,685
    └─ Receivables under 6m,1986,3504,4802,4568,6318,8652,7888,4211,4461,1448,1827,,1522
    └─ Prov for Doubtful,-2,-9,-9,-10,-131,-142,-367,-502,-197,-471,-355,,-2
  └─ Cash Equivalents,3578,3615,515,368,531,433,785,344,251,700,320,842,
  └─ Loans n Advances,355,13,166,819,761,955,996,684,435,461,75,739,
  └─ Other asset items,897,1931,4448,5431,4555,4255,4928,5943,8232,7404,6398,7105,
Total Assets,25756,29693,33493,38448,45285,52628,53313,49818,53107,54989,57904,65202,
