Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08,9.24
Reserves,-0.07,-0.10,0.60,1.41,1.26,-1.06,-1.46,-2.19,-3.30,42.32
Borrowings,0.07,4.79,2.59,12.25,18.23,17.36,15.56,11.56,5.76,20.96
  └─ Long term Borrowings,0.05,4.74,1.61,5.46,6.18,5.73,5.13,4.26,5.76,10.93
  └─ Short term Borrowings,0.00,0.00,0.91,6.70,12.05,11.63,10.43,7.30,0.00,10.03
  └─ Other Borrowings,0.02,0.05,0.07,0.09,0.00,0.00,0.00,0.00,0.00,
Other Liabilities,2.71,14.44,18.57,12.88,6.11,7.91,2.90,4.50,6.51,68.60
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.25,0.20,36.59
  └─ Trade Payables,2.10,13.13,17.54,8.99,3.74,0.40,2.18,3.27,0.47,3.15
  └─ Advance from Customers,0.11,0.09,0.01,3.03,1.35,6.93,0.11,0.71,0.16,
  └─ Other liability items,0.50,1.22,1.02,0.86,1.02,0.58,0.54,0.27,5.68,28.86
Total Liabilities,5.79,22.21,24.84,29.62,28.68,27.29,20.08,16.95,12.05,141.12
Fixed Assets,0.66,3.78,3.31,3.07,6.60,6.60,5.49,4.86,3.25,115.76
  └─ Land,0.00,0.00,0.00,0.00,2.85,3.31,1.95,1.95,0.00,
  └─ Building,0.00,0.00,0.00,0.00,0.00,0.00,1.36,1.36,3.31,
  └─ Plant Machinery,0.00,2.72,2.49,2.48,3.41,3.33,2.13,1.70,0.02,
  └─ Equipments,0.00,0.08,0.09,0.10,0.15,0.17,0.13,0.13,0.03,
  └─ Computers,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,
  └─ Furniture n fittings,0.00,0.62,0.64,0.64,0.65,0.65,0.29,0.29,0.02,
  └─ Vehicles,0.09,0.44,0.44,0.50,0.50,0.50,0.11,0.11,0.39,
  └─ Intangible Assets,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.72
  └─ Other fixed assets,0.00,0.01,0.01,0.01,0.00,0.01,0.00,0.00,0.01,
  └─ Gross Block,0.66,3.91,3.70,3.76,7.59,8.00,6.00,5.57,3.81,
  └─ Accumulated Depreciation,0.00,0.13,0.39,0.68,0.99,1.40,0.51,0.71,0.55,
CWIP,1.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.37
Investments,0.00,0.00,0.00,0.00,0.00,0.20,0.01,0.01,0.00,0.00
Other Assets,3.57,18.43,21.53,26.55,22.08,20.49,14.58,12.08,8.45,24.99
  └─ Inventories,0.00,4.08,3.21,3.77,3.23,1.51,2.60,0.62,0.00,0.51
  └─ Trade receivables,2.78,11.68,15.57,19.59,17.26,13.68,10.26,9.52,7.26,9.18
    └─ Receivables over 6m,0.54,0.00,0.00,0.00,3.80,7.60,7.31,6.70,6.86,
    └─ Receivables under 6m,2.23,11.68,15.57,19.59,13.46,6.08,2.95,2.82,0.39,
  └─ Cash Equivalents,0.08,0.17,0.10,0.08,0.15,0.21,0.12,0.19,0.34,10.40
  └─ Loans n Advances,0.05,0.01,0.00,1.63,0.09,4.19,0.67,1.00,0.11,0.00
  └─ Other asset items,0.66,2.49,2.65,1.48,1.35,0.90,0.93,0.75,0.74,4.90
Total Assets,5.79,22.21,24.84,29.62,28.68,27.29,20.08,16.95,12.05,141.12
