Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,4131,4131,4131,4131,4131,4131,4131,4131,4131,4131,4131,4131,
Reserves,39641,36021,32912,32816,35516,37380,41276,50081,50616,52971,54775,56225,
Borrowings,32146,35141,41396,45409,45170,54127,37677,17284,30773,36323,36934,31928,
  └─ Long term Borrowings,15715,17496,19087,29777,30803,34560,17907,8136,6113,9568,10101,7219,
  └─ Short term Borrowings,14613,15575,19813,12244,10631,16641,17701,5250,19549,21033,19710,14450,
  └─ Lease Liabilities,0,0,0,0,0,0,2069,3899,5112,5722,7123,10258,
  └─ Other Borrowings,1818,2071,2495,3387,3736,2926,0,0,0,0,0,,
Other Liabilities,26932,26234,29405,33339,33385,31560,35007,48885,45262,47598,40878,43613,
  └─ Non controlling int,-317,0,0,0,0,0,0,0,0,0,-0,0,
  └─ Trade Payables,3812,3984,5218,7527,7225,6322,8043,16676,14342,15332,10504,10886,
  └─ Advance from Customers,925,0,0,0,1457,1221,1837,1844,1472,1513,1526,,
  └─ Other liability items,22512,22250,24187,25812,24703,24017,25127,30365,29448,30753,28848,32726,
Total Liabilities,102849,101527,107843,115694,118201,127198,118090,120381,130782,141022,136718,135896,
Fixed Assets,39011,45942,50300,58625,61374,69034,67618,73677,73543,72426,73327,75989,
  └─ Land,1030,1265,1278,1594,1629,323,372,372,374,378,427,,
  └─ Building,6124,6966,7110,7513,7513,7653,7770,8182,8368,8708,9094,,
  └─ Plant Machinery,56212,64546,70978,81067,86844,95266,97198,104296,106534,108725,111130,,
  └─ Equipments,89,65,66,67,67,66,67,67,69,71,84,,
  └─ Computers,427,0,427,432,444,454,461,465,491,546,595,,
  └─ Furniture n fittings,178,145,152,157,163,167,172,176,181,190,216,,
  └─ Railway sidings,623,630,709,810,844,912,1033,1049,1099,1113,1150,,
  └─ Vehicles,1516,1320,1339,1367,1388,1394,1407,1436,1624,1694,1873,,
  └─ Intangible Assets,4238,0,0,0,0,0,0,0,0,0,0,1390,
  └─ Other fixed assets,722,2842,2530,2537,2591,6502,6644,8778,10067,11177,13127,,
  └─ Gross Block,71159,77779,84589,95543,101482,112738,115124,124820,128807,132602,137698,,
  └─ Accumulated Depreciation,32148,31837,34289,36918,40108,43704,47506,51143,55264,60176,64371,,
CWIP,29328,24927,23275,18395,16014,8753,8881,4710,4891,6141,7206,10552,
Investments,61,2280,2475,2629,2975,3240,3442,3757,4185,4589,4976,4339,
Other Assets,34450,28377,31792,36044,37838,46170,38149,38237,48163,57867,51209,45016,
  └─ Inventories,18251,14932,15964,17277,19759,24106,15605,19840,28066,33035,29498,23553,
  └─ Trade receivables,3250,3151,2935,3871,4497,8845,8169,4771,5390,8355,7610,6507,
    └─ Receivables over 6m,847,0,0,0,0,0,0,0,0,602,678,,585
    └─ Receivables under 6m,2531,3304,3117,4068,4702,9052,8405,5032,5701,8028,7218,,5042
    └─ Prov for Doubtful,-128,-152,-182,-197,-205,-208,-237,-261,-311,-275,-286,,-135
  └─ Cash Equivalents,2636,346,379,346,288,445,796,786,551,673,967,733,
  └─ Loans n Advances,830,56,211,164,58,132,198,222,118,1262,594,1777,
  └─ Other asset items,9482,9892,12304,14387,13236,12641,13380,12617,14038,14541,12540,12446,
Total Assets,102849,101527,107843,115694,118201,127198,118090,120381,130782,141022,136718,135896,
