Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,10.76,10.76,10.76,10.76,10.76,10.76,10.76,10.76
Reserves,4.28,4.71,5.15,6.03,6.77,7.20,7.68,8.15
Borrowings,2.05,2.17,2.30,3.12,2.78,6.92,8.09,9.32
  └─ Long term Borrowings,2.05,2.17,2.30,2.35,2.01,5.68,6.43,6.90
  └─ Short term Borrowings,0.00,0.00,0.00,0.77,0.78,1.25,1.66,2.42
  └─ Other Borrowings,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,
Other Liabilities,3.23,4.47,5.51,5.01,3.82,3.80,2.43,9.56
  └─ Trade Payables,2.79,4.10,5.15,4.52,3.10,2.98,1.69,8.83
  └─ Other liability items,0.44,0.37,0.36,0.49,0.72,0.82,0.74,0.73
Total Liabilities,20.32,22.11,23.72,24.92,24.13,28.68,28.96,37.79
Fixed Assets,11.95,14.23,15.21,14.85,14.46,14.18,14.21,13.90
  └─ Land,2.56,0.00,2.67,2.67,2.67,2.74,2.74,
  └─ Building,0.04,0.00,1.58,1.59,1.58,1.58,1.58,
  └─ Plant Machinery,0.06,0.00,1.55,1.67,1.67,1.67,1.67,
  └─ Equipments,0.04,0.00,0.05,0.05,0.05,0.06,0.06,
  └─ Computers,0.01,0.00,0.01,0.01,0.01,0.01,0.01,
  └─ Furniture n fittings,0.03,0.00,0.23,0.23,0.23,0.28,0.28,
  └─ Vehicles,0.68,0.00,0.92,0.93,1.00,1.00,1.43,
  └─ Intangible Assets,9.14,0.00,9.14,9.14,9.14,9.14,9.14,9.14
  └─ Other fixed assets,0.01,14.23,0.02,0.00,0.01,0.00,0.00,
  └─ Gross Block,12.57,14.23,16.17,16.29,16.36,16.48,16.91,
  └─ Accumulated Depreciation,0.62,0.00,0.95,1.44,1.90,2.30,2.70,
CWIP,0.17,0.17,0.00,0.00,2.25,6.37,8.28,9.60
Investments,3.34,1.20,1.14,1.24,1.41,1.17,0.45,0.23
Other Assets,4.86,6.51,7.37,8.83,6.01,6.96,6.02,14.06
  └─ Inventories,1.87,0.32,0.50,2.43,1.75,2.95,2.43,3.54
  └─ Trade receivables,1.89,5.10,5.88,4.39,2.80,2.44,1.74,8.54
  └─ Cash Equivalents,0.27,0.31,0.33,0.37,0.39,0.40,0.27,0.54
  └─ Loans n Advances,0.00,0.03,0.13,1.11,0.65,0.62,0.37,0.63
  └─ Other asset items,0.83,0.75,0.53,0.53,0.42,0.55,1.21,0.81
Total Assets,20.32,22.11,23.72,24.92,24.13,28.68,28.96,37.79
