Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,19,19,18,19,19,19,19,19,19,19,21,21,
Reserves,380,442,494,530,646,681,824,905,1007,1129,1370,1487,
Borrowings,272,252,344,348,567,524,528,706,611,655,661,641,
  └─ Long term Borrowings,0,2,2,1,1,0,29,45,44,29,18,54,
  └─ Short term Borrowings,272,249,342,346,559,516,469,517,418,481,498,437,
  └─ Lease Liabilities,0,0,0,0,0,0,30,144,149,145,145,151,
  └─ Other Borrowings,0,0,1,1,6,8,0,0,0,0,0,,
Other Liabilities,258,314,247,328,422,349,275,372,283,222,288,262,
  └─ Non controlling int,0,0,-1,0,0,0,-0,0,0,-0,31,35,
  └─ Trade Payables,237,292,234,307,293,147,145,250,227,186,193,137,
  └─ Advance from Customers,1,0,2,0,1,0,0,0,0,0,0,,
  └─ Other liability items,19,22,13,21,128,202,130,122,56,36,63,90,
Total Liabilities,929,1027,1103,1225,1654,1573,1646,2002,1920,2026,2340,2412,
Fixed Assets,78,71,72,49,82,98,80,218,258,258,306,309,
  └─ Land,2,2,1,1,1,1,1,1,1,1,1,,
  └─ Building,36,37,42,37,39,39,39,39,58,59,65,,
  └─ Plant Machinery,38,39,43,41,49,49,50,54,56,60,49,,
  └─ Equipments,12,13,11,10,12,11,12,12,26,28,29,,
  └─ Computers,7,8,7,6,7,7,7,8,9,10,11,,
  └─ Furniture n fittings,36,38,22,18,20,20,21,23,20,24,28,,
  └─ Vehicles,5,6,13,15,18,19,20,20,22,24,23,,
  └─ Intangible Assets,26,9,9,0,44,48,47,84,98,105,152,108,
  └─ Other fixed assets,0,19,20,20,5,39,29,138,137,131,135,,
  └─ Gross Block,164,171,168,149,195,234,226,381,427,442,493,,
  └─ Accumulated Depreciation,86,101,97,100,113,136,146,162,170,184,187,,
CWIP,0,7,0,3,0,0,0,9,2,1,0,1,
Investments,24,36,87,65,23,71,11,74,99,119,98,113,
Other Assets,827,913,944,1108,1548,1404,1555,1700,1562,1647,1936,1989,
  └─ Inventories,489,530,559,592,1016,819,846,941,863,971,965,941,
  └─ Trade receivables,237,263,213,354,373,405,380,447,445,482,708,841,
    └─ Receivables over 6m,0,1,0,0,0,0,0,61,5,4,44,,0
    └─ Receivables under 6m,238,263,215,355,381,409,383,386,447,485,676,,245
    └─ Prov for Doubtful,-1,-1,-2,-1,-7,-4,-3,0,-7,-7,-12,,-1
  └─ Cash Equivalents,54,63,81,65,39,94,197,188,146,82,146,107,
  └─ Loans n Advances,4,7,5,6,6,6,12,18,19,21,15,7,
  └─ Other asset items,43,50,86,92,114,80,121,106,89,90,102,94,
Total Assets,929,1027,1103,1225,1654,1573,1646,2002,1920,2026,2340,2412,
