Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,9,9,9,9,9,9,9,9,9,9,9,9,
Reserves,36,35,36,78,94,108,144,216,250,292,327,375,
Borrowings,57,49,41,26,20,47,58,41,54,59,98,104,
  └─ Long term Borrowings,23,22,19,5,0,6,20,17,6,0,15,15,
  └─ Short term Borrowings,32,24,19,20,20,41,38,25,48,59,83,89,
  └─ Other Borrowings,2,3,3,2,0,0,0,0,0,0,0,,
Other Liabilities,4,3,3,10,12,51,14,10,63,56,36,43,
  └─ Trade Payables,0.89,1.22,0.09,2.48,9.74,45.83,11.22,1.61,18.21,2.93,27.92,33.10,
  └─ Advance from Customers,0.68,0.03,1.24,6.37,1.42,0.24,0.77,0.72,29.61,44.49,0.37,,
  └─ Other liability items,2.11,2.18,2.10,1.20,0.64,4.99,2.23,7.36,15.32,8.23,7.23,9.76,
Total Liabilities,106,96,89,123,135,215,226,277,377,416,469,531,
Fixed Assets,4,4,4,7,8,8,42,42,38,42,42,55,
  └─ Land,0.41,0.41,0.41,3.74,3.74,4.04,3.92,3.92,0.77,3.92,3.92,,
  └─ Building,1.04,1.04,1.04,0.68,0.69,0.69,10.50,10.57,10.63,11.04,11.13,,
  └─ Plant Machinery,6.06,6.06,6.06,2.28,3.21,3.51,27.09,29.04,31.23,34.03,37.27,,
  └─ Equipments,0.00,0.00,0.00,0.00,0.00,0.23,1.16,1.34,1.38,0.71,0.93,,
  └─ Computers,0.12,0.12,0.12,0.00,0.01,0.12,0.19,0.26,0.45,0.61,0.65,,
  └─ Furniture n fittings,0.16,0.16,0.16,0.04,0.04,0.04,0.58,0.64,0.65,0.68,0.75,,
  └─ Vehicles,0.87,0.87,0.72,0.46,0.30,0.38,0.63,0.63,0.63,0.96,0.96,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,
  └─ Other fixed assets,10.43,10.51,10.75,1.02,1.34,0.01,0.95,0.96,0.97,0.95,0.96,,
  └─ Gross Block,19.09,19.17,19.26,8.22,9.33,9.02,45.02,47.36,46.71,52.90,56.57,,
  └─ Accumulated Depreciation,15.01,15.41,15.64,1.09,1.75,0.83,2.92,5.52,8.30,11.31,14.48,,
CWIP,0,0,0,0,0,29,0,0,0,0,0,0,
Investments,21,20,20,57,72,86,115,187,228,259,303,329,
Other Assets,81,72,66,59,55,92,68,48,110,115,124,147,
  └─ Inventories,17,13,18,22,39,28,32,25,41,50,82,93,
  └─ Trade receivables,16,30,17,17,12,52,25,19,60,50,21,20,
    └─ Receivables over 6m,8.19,11.49,7.46,0.00,0.00,0.00,10.40,4.26,11.26,8.29,5.89,,3.91
    └─ Receivables under 6m,7.82,18.46,9.10,17.23,12.49,52.15,14.42,14.73,49.27,42.64,15.76,,21.66
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,0.00,-0.08,-0.15,-0.19,-0.61,-0.51,-0.22,,0.00
  └─ Cash Equivalents,0,1,0,0,0,0,0,0,0,2,0,0,
  └─ Loans n Advances,25,2,7,1,1,4,2,4,1,9,12,1,
  └─ Other asset items,23,27,23,19,2,7,9,1,8,4,8,33,
Total Assets,106,96,89,123,135,215,226,277,377,416,469,531,
