Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,21,21,21,21,21,21,21,21,21,21,21,21,
Reserves,66,72,74,77,77,79,87,101,114,131,150,165,
Borrowings,29,24,11,6,2,0,0,6,2,5,0,3,
  └─ Long term Borrowings,0.00,0.00,0.47,0.61,0.41,0.19,0.01,2.12,0.78,0.00,0.00,0.00,
  └─ Short term Borrowings,28.57,24.23,10.16,5.18,1.05,0.00,0.18,3.72,1.53,5.25,0.03,2.51,
  └─ Other Borrowings,0.00,0.00,0.09,0.19,0.21,0.22,0.00,0.01,-0.01,0.00,0.00,,
Other Liabilities,13,27,20,18,21,21,33,28,30,25,51,53,
  └─ Trade Payables,9.02,18.62,13.94,13.27,13.19,13.70,24.73,14.92,15.06,11.78,18.69,17.79,
  └─ Advance from Customers,1.18,3.53,0.00,0.00,0.00,0.00,0.00,6.00,7.99,6.44,18.36,,
  └─ Other liability items,2.98,4.52,6.15,4.73,7.87,6.87,7.81,6.74,7.34,7.00,14.12,35.56,
Total Liabilities,128,144,126,122,121,121,140,155,167,182,223,242,
Fixed Assets,5,15,15,10,8,6,7,9,7,11,21,20,
  └─ Land,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,8.60,,
  └─ Building,4.89,4.89,4.89,5.03,5.03,5.03,5.03,5.03,5.03,6.54,6.94,,
  └─ Plant Machinery,13.24,13.29,13.76,14.96,15.46,15.95,16.29,19.93,18.66,23.19,25.25,,
  └─ Equipments,1.68,1.94,2.12,2.13,2.33,2.45,2.53,2.53,2.54,2.57,2.83,,
  └─ Computers,0.26,0.28,0.32,0.33,0.34,0.34,0.34,0.38,0.39,0.40,0.44,,
  └─ Furniture n fittings,2.03,2.19,2.30,2.40,2.44,2.44,2.58,2.60,2.61,2.61,2.75,,
  └─ Vehicles,0.06,0.13,0.76,1.26,1.26,1.92,1.92,1.92,2.20,2.51,2.51,,
  └─ Intangible Assets,0.00,10.11,10.11,10.11,10.11,0.00,0.00,0.00,0.00,0.00,0.00,0.04,
  └─ Other fixed assets,1.77,1.78,5.95,1.77,1.76,1.75,1.82,1.89,1.90,1.89,1.90,,
  └─ Gross Block,24.06,34.74,40.34,38.12,38.86,30.01,30.64,34.41,33.46,39.84,51.22,,
  └─ Accumulated Depreciation,19.27,20.10,24.90,27.96,31.08,23.61,23.43,25.09,26.42,28.37,30.57,,
CWIP,0,0,0,0,0,1,2,0,0,0,0,0,
Investments,10,12,13,31,49,57,51,75,78,98,118,142,
Other Assets,113,118,97,81,65,58,81,71,82,73,84,80,
  └─ Inventories,7.52,15.00,13.04,13.72,14.04,12.55,16.56,15.46,12.64,13.67,17.64,13.33,
  └─ Trade receivables,24.48,34.34,29.16,26.02,30.00,24.59,35.43,38.04,46.73,41.15,46.83,40.83,
    └─ Receivables over 6m,6.11,34.34,0.00,0.00,0.00,2.92,8.55,2.27,17.58,15.86,15.80,,5.54
    └─ Receivables under 6m,18.37,0.00,29.16,26.02,30.00,21.67,26.88,35.77,29.15,25.29,31.03,,14.54
  └─ Cash Equivalents,72.14,36.64,36.68,21.34,0.90,6.17,10.51,1.58,8.81,1.71,2.22,2.84,
  └─ Loans n Advances,1.57,1.24,3.49,5.38,4.49,3.78,4.21,0.65,1.53,3.48,4.29,5.00,
  └─ Other asset items,7.63,30.28,15.01,14.34,15.30,10.46,14.03,15.56,12.07,12.89,13.13,18.33,
Total Assets,128,144,126,122,121,121,140,155,167,182,223,242,
