Metric,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2018,Mar 2019
Equity Capital,3.60,10.60,10.60,10.60,10.60,10.60,10.60
Reserves,1.72,3.14,3.24,3.37,-10.05,-10.07,-10.12
Borrowings,0.00,2.35,5.64,6.33,7.51,9.51,10.64
  └─ Long term Borrowings,0.00,2.35,5.64,6.33,5.90,7.76,8.08
  └─ Short term Borrowings,0.00,0.00,0.00,0.00,1.61,1.75,2.55
  └─ Other Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.01
Other Liabilities,2.00,6.15,5.76,4.52,6.41,9.88,6.54
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.00,0.01,0.01
  └─ Trade Payables,1.96,4.30,3.84,2.59,4.51,7.14,4.87
  └─ Advance from Customers,0.00,0.00,0.00,0.00,0.00,0.33,0.00
  └─ Other liability items,0.04,1.85,1.92,1.93,1.90,2.40,1.66
Total Liabilities,7.32,22.24,25.24,24.82,14.47,19.92,17.66
Fixed Assets,0.07,5.56,6.37,7.90,0.71,0.61,0.87
  └─ Plant Machinery,0.00,0.61,0.61,0.61,0.61,0.00,0.00
  └─ Equipments,0.04,0.14,0.14,0.14,0.15,0.00,0.00
  └─ Computers,0.22,0.81,0.88,0.89,0.79,0.00,0.00
  └─ Furniture n fittings,0.09,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Vehicles,0.04,0.00,0.00,0.00,0.31,0.00,0.00
  └─ Other fixed assets,0.00,4.46,5.52,7.69,-0.01,0.61,0.87
  └─ Gross Block,0.39,6.02,7.15,9.33,1.85,0.61,0.87
  └─ Accumulated Depreciation,0.32,0.47,0.78,1.43,1.14,0.00,0.00
CWIP,4.06,6.34,5.36,4.23,0.00,0.00,0.00
Investments,0.69,0.18,0.18,0.28,0.00,0.00,0.00
Other Assets,2.50,10.16,13.33,12.41,13.76,19.31,16.79
  └─ Trade receivables,2.37,8.12,10.95,8.32,10.98,17.04,14.31
    └─ Receivables over 6m,0.24,0.19,0.26,0.18,2.45,2.93,2.40
    └─ Receivables under 6m,2.12,7.94,10.70,8.15,8.53,14.10,11.91
  └─ Cash Equivalents,0.01,0.08,0.02,0.05,0.04,0.01,0.43
  └─ Loans n Advances,0.00,0.00,0.00,0.04,-1.73,0.01,0.03
  └─ Other asset items,0.12,1.96,2.36,4.00,4.47,2.25,2.02
Total Assets,7.32,22.24,25.24,24.82,14.47,19.92,17.66
