Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,31,31,31,31,31,31,31,31,31,31,31,34,
Reserves,266,687,721,814,932,1003,1138,1761,1870,2020,2225,2899,
Borrowings,2264,1236,1095,834,1000,999,1137,1047,1112,1348,1892,1691,
  └─ Long term Borrowings,401,195,65,172,396,407,508,540,551,725,1040,919,
  └─ Short term Borrowings,1418,1016,880,578,467,484,615,500,543,596,764,659,
  └─ Lease Liabilities,0,0,0,0,0,19,14,6,18,27,87,112,
  └─ Preference Capital,0,0,0,0,0,0,0,5,0,0,0,0,
  └─ Other Borrowings,446,24,151,83,137,89,0,-5,0,-0,0,,
Other Liabilities,593,1665,1645,1742,1821,2053,1814,1792,1845,2218,2029,1900,
  └─ Non controlling int,0,0,0,0,0,0,0,-19,0,0,0,0,
  └─ Trade Payables,247,481,579,781,743,722,581,642,752,1099,979,788,
  └─ Advance from Customers,61,75,63,134,124,349,244,273,221,268,155,,
  └─ Other liability items,285,1110,1003,827,954,982,989,898,872,850,894,1112,
Total Liabilities,3154,3620,3492,3421,3784,4086,4119,4631,4858,5617,6176,6523,
Fixed Assets,1146,2029,2111,2156,2173,2228,2193,2318,2717,3205,3829,4554,
  └─ Land,25.99,291.99,291.99,291.99,291.99,291.99,274.70,274.70,225.52,220.62,220.62,,
  └─ Building,99.21,92.94,93.70,98.32,99.05,108.61,121.54,130.87,130.78,140.48,141.83,,
  └─ Plant Machinery,1800.13,1685.81,1828.59,1940.57,2021.90,2119.66,2116.33,2252.17,2727.48,3294.73,3956.86,,
  └─ Equipments,21.26,5.03,5.80,6.43,7.97,9.09,9.62,10.78,11.34,12.84,13.93,,
  └─ Furniture n fittings,14.05,18.72,19.15,20.52,21.27,23.36,17.21,17.31,18.75,19.06,19.85,,
  └─ Vehicles,10.47,4.74,6.17,4.31,4.81,6.73,7.44,8.36,11.11,10.90,13.93,,
  └─ Intangible Assets,30.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.46,
  └─ Other fixed assets,8.52,0.78,1.92,1.93,9.26,34.29,34.37,33.11,33.19,46.96,115.12,,
  └─ Gross Block,2010.02,2100.01,2247.32,2364.07,2456.25,2593.73,2581.21,2727.30,3158.17,3745.59,4482.14,,
  └─ Accumulated Depreciation,864.09,71.11,136.42,207.64,283.36,365.25,388.62,409.32,441.29,540.65,653.07,,
CWIP,162,181,91,89,137,172,126,243,125,84,98,37,
Investments,4,28,25,24,21,26,27,336,318,335,381,389,
Other Assets,1843,1382,1265,1152,1453,1660,1774,1734,1698,1993,1867,1543,
  └─ Inventories,487,516,518,448,647,682,610,693,754,1106,1171,891,
  └─ Trade receivables,437,364,390,334,322,569,362,399,430,384,365,351,
    └─ Receivables over 6m,144,0,0,0,0,0,0,0,25,25,23,,28
    └─ Receivables under 6m,294,373,400,342,331,572,362,399,406,364,347,,413
    └─ Prov for Doubtful,-2,-9,-9,-8,-9,-4,-1,-1,-1,-5,-5,,-1
  └─ Cash Equivalents,162,38,29,59,116,92,98,102,113,138,77,50,
  └─ Loans n Advances,105,63,-120,-191,-181,-187,-80,153,133,98,17,43,
  └─ Other asset items,651,401,447,502,549,504,785,387,268,267,237,209,
Total Assets,3154,3620,3492,3421,3784,4086,4119,4631,4858,5617,6176,6523,
