Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,20,20,20,20,20,20,20,20,20,20,20,20,
Reserves,502,630,702,745,761,729,730,716,739,750,744,839,
Borrowings,37,68,89,138,163,124,68,174,184,148,276,323,
  └─ Long term Borrowings,33,57,78,63,143,104,47,156,165,128,245,264,
  └─ Short term Borrowings,1,10,1,60,3,0,6,6,17,19,17,42,
  └─ Lease Liabilities,-0,-0,-0,-0,-0,-0,15,12,2,1,15,18,
  └─ Other Borrowings,3,0,10,14,17,20,-0,0,-0,-0,-0,,
Other Liabilities,619,465,409,328,249,299,521,954,1256,1484,2448,3101,
  └─ Non controlling int,-8,0,0,0,0,0,0,0,0,0,0,0,
  └─ Trade Payables,16,20,14,18,14,23,26,27,37,53,74,82,
  └─ Advance from Customers,564,379,320,240,164,177,398,820,1077,1251,2206,,
  └─ Other liability items,48,65,74,71,72,99,97,106,142,180,168,3019,
Total Liabilities,1179,1183,1220,1232,1194,1173,1339,1864,2200,2402,3488,4284,
Fixed Assets,68,63,86,121,121,130,98,93,74,101,128,110,
  └─ Land,0.00,1.06,1.06,1.06,3.08,3.08,1.02,1.02,1.02,1.02,1.02,,
  └─ Building,25.25,20.57,20.80,20.42,26.42,39.82,37.08,36.20,24.98,23.21,25.58,,
  └─ Plant Machinery,46.43,37.22,38.67,38.64,37.78,36.43,39.01,36.54,42.04,66.67,79.76,,
  └─ Equipments,0.00,0.00,2.40,2.48,4.23,4.61,2.84,0.00,0.00,0.00,0.00,,
  └─ Computers,3.53,1.78,2.21,2.37,2.59,3.26,3.64,4.22,5.79,6.72,8.41,,
  └─ Furniture n fittings,7.68,4.67,5.30,6.55,10.14,10.05,7.24,6.98,5.33,6.83,8.84,,
  └─ Vehicles,3.90,2.46,2.09,1.99,3.28,3.12,3.64,4.86,5.45,6.32,7.39,,
  └─ Intangible Assets,1.11,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.09,
  └─ Other fixed assets,4.92,2.50,27.83,68.00,61.34,64.46,42.94,46.29,31.00,34.03,49.61,,
  └─ Gross Block,92.82,71.13,101.23,142.38,149.73,165.70,138.28,136.98,116.48,145.67,181.48,,
  └─ Accumulated Depreciation,25.13,7.79,15.15,21.67,28.51,35.64,40.47,44.14,42.55,44.31,53.12,,
CWIP,4,1,0,-0,-0,0,-0,-0,3,0,-0,-0,
Investments,255,178,174,158,128,66,86,138,101,108,206,286,
Other Assets,853,941,960,953,945,976,1155,1633,2022,2192,3153,3887,
  └─ Inventories,624,614,670,638,625,620,741,1247,1529,1526,2285,2701,
  └─ Trade receivables,14,27,24,25,23,32,27,25,33,40,40,43,
    └─ Receivables over 6m,3.96,5.41,24.17,14.35,12.69,14.55,-0.00,17.53,15.82,16.42,16.42,,4.39
    └─ Receivables under 6m,9.59,21.44,-0.00,12.10,11.10,18.74,28.60,10.51,21.02,26.40,28.78,,5.17
    └─ Prov for Doubtful,-0.00,-0.00,-0.28,-1.00,-1.01,-1.30,-1.48,-3.22,-3.81,-2.77,-5.27,,-0.00
  └─ Cash Equivalents,64,101,53,42,64,93,154,127,156,231,393,625,
  └─ Loans n Advances,1,23,48,87,1,4,3,-3,3,25,35,39,
  └─ Other asset items,151,176,166,161,232,227,230,237,302,370,400,479,
Total Assets,1179,1183,1220,1232,1194,1173,1339,1864,2200,2402,3488,4284,
