Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,7,7,7,7,7,7,7,7,7,7,7,7
Reserves,-322,-296,-829,-1775,-2130,-2438,-1892,-2095,-1927,-1510,-1475,-1886
Borrowings,6453,6729,6748,6994,7070,4446,4241,4178,4011,3913,3554,3657
  └─ Long term Borrowings,5103,4564,4764,4516,3123,1776,2391,2343,1664,1575,1456,1723
  └─ Short term Borrowings,665,1837,1395,1534,2634,2214,1339,1327,1555,2238,2099,1934
  └─ Other Borrowings,684,329,589,944,1312,456,510,509,792,100,0,
Other Liabilities,2067,2013,2303,2665,2758,2951,2978,3413,2019,1802,1526,1357
  └─ Non controlling int,184,165,111,-8,-46,-67,-97,-122,-438,-485,-537,-562
  └─ Trade Payables,285,865,573,569,657,476,634,597,457,369,114,154
  └─ Advance from Customers,34,85,43,55,50,26,339,265,303,156,206,
  └─ Other liability items,1565,899,1575,2049,2098,2516,2103,2673,1696,1763,1743,1765
Total Liabilities,8205,8454,8229,7892,7705,4966,5335,5503,4110,4213,3612,3135
Fixed Assets,5575,5289,4791,4552,4336,1236,749,677,53,169,124,83
  └─ Land,122.25,114.90,113.89,113.06,113.16,12.20,12.20,65.26,54.01,58.89,58.91,
  └─ Building,735.57,737.80,720.98,723.40,723.50,34.58,34.58,35.02,35.00,35.58,37.93,
  └─ Plant Machinery,3441.39,3297.70,3208.30,3149.81,3145.86,270.67,276.69,250.44,289.91,286.81,286.86,
  └─ Equipments,33.61,0.69,22.55,23.63,23.97,22.17,22.17,23.31,24.06,26.62,26.65,
  └─ Computers,5.92,5.54,5.96,6.46,6.66,4.39,4.53,5.48,5.95,6.06,6.08,
  └─ Furniture n fittings,0.00,12.97,13.60,13.90,14.24,13.27,13.33,14.36,14.76,14.94,3.51,
  └─ Vehicles,141.07,136.42,154.07,158.08,155.43,143.88,143.05,133.83,126.94,117.96,114.05,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.30
  └─ Other fixed assets,2028.99,1689.23,1517.00,1271.77,1203.99,1747.21,705.90,1664.62,-0.02,1779.25,2267.48,
  └─ Gross Block,6508.80,5995.25,5756.35,5460.11,5386.81,2248.37,1212.45,2192.32,550.61,2326.11,2801.47,
  └─ Accumulated Depreciation,933.41,706.11,964.92,908.35,1050.63,1011.99,463.27,1515.22,498.00,2157.37,2677.00,
CWIP,1623,151,150,150,151,151,613,550,232,87,87,87
Investments,13,2,1,1,3,971,754,754,1,1,1,1
Other Assets,994,3013,3287,3189,3215,2608,3218,3522,3825,3956,3400,2964
  └─ Inventories,125,120,65,100,63,29,15,6,4,2,2,2
  └─ Trade receivables,147,403,210,31,37,117,4,16,5,36,5,6
  └─ Cash Equivalents,81,156,78,55,38,87,70,115,82,39,66,85
  └─ Loans n Advances,0,3,240,228,320,399,124,78,321,210,176,1343
  └─ Other asset items,642,2330,2694,2774,2758,1976,3004,3307,3413,3669,3150,1529
Total Assets,8205,8454,8229,7892,7705,4966,5335,5503,4110,4213,3612,3135
