Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,29,29,29,29,29,29,29,30,30,30,30,30,
Reserves,330,379,491,567,521,504,559,618,643,687,776,902,
Borrowings,0,0,0,0,0,0,7,9,17,20,24,26,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,7.23,8.91,17.48,19.56,23.76,26.18,
  └─ Other Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.01,,
Other Liabilities,87,94,64,61,64,85,74,69,80,105,128,146,
  └─ Non controlling int,0,0,0,2,2,3,4,5,7,7,9,11,
  └─ Trade Payables,0,1,0,0,0,2,4,5,10,13,15,15,
  └─ Advance from Customers,9,9,7,11,9,19,11,0,0,0,0,,
  └─ Other liability items,78,84,56,47,53,61,56,58,63,84,103,121,
Total Liabilities,446,502,584,658,614,618,671,725,770,842,958,1105,
Fixed Assets,65,64,61,60,83,93,85,96,107,109,119,128,
  └─ Building,53.51,54.07,48.94,48.94,70.20,70.28,70.29,72.52,73.22,74.67,77.07,,
  └─ Equipments,5.67,6.00,2.11,2.40,3.04,3.32,3.52,3.96,4.65,5.33,6.08,,
  └─ Computers,7.20,8.07,2.05,2.44,4.21,5.95,6.31,9.42,11.89,13.24,15.03,,
  └─ Furniture n fittings,5.37,6.21,2.60,2.86,3.50,3.93,3.93,8.01,8.90,10.86,12.20,,
  └─ Vehicles,0.61,0.51,0.11,0.42,0.89,0.69,0.25,0.49,2.47,2.47,2.78,,
  └─ Intangible Assets,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,23.23,
  └─ Other fixed assets,6.64,6.76,0.55,1.66,2.53,13.47,9.64,12.26,23.00,25.36,35.73,,
  └─ Gross Block,86.95,89.57,64.31,66.67,92.32,105.59,101.89,114.61,132.08,139.88,156.84,,
  └─ Accumulated Depreciation,22.28,26.02,3.36,6.46,9.22,12.48,16.82,18.99,24.80,31.06,37.63,,
CWIP,0,0,0,0,0,1,3,8,4,6,3,0,
Investments,335,381,466,518,439,339,240,44,44,44,134,87,
Other Assets,46,58,57,79,93,185,343,577,614,683,702,890,
  └─ Trade receivables,16,24,25,39,47,41,21,17,20,22,32,35,
    └─ Receivables over 6m,8.70,13.68,0.00,0.00,0.00,0.00,0.00,5.29,8.11,3.00,5.53,,6.93
    └─ Receivables under 6m,9.30,13.00,29.73,41.30,49.88,51.84,23.05,13.62,15.21,22.52,30.41,,10.15
    └─ Prov for Doubtful,-2.26,-3.06,-4.43,-2.06,-2.62,-10.94,-1.69,-2.27,-2.94,-3.04,-3.85,,-2.28
  └─ Cash Equivalents,15,13,14,29,30,115,290,82,56,58,97,129,
  └─ Loans n Advances,1,2,9,2,3,14,15,15,8,9,8,234,
  └─ Other asset items,14,20,8,9,12,16,16,464,530,593,565,492,
Total Assets,446,502,584,658,614,618,671,725,770,842,958,1105,
