Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,17.38,17.38,18.67,18.67,18.67,18.68,18.68,18.68,18.68,18.68,18.68,18.68,
Reserves,192.06,210.93,197.72,157.95,157.97,-20.63,-37.74,-6.74,-3.72,2.09,24.24,27.96,
Borrowings,352.77,320.84,360.61,289.14,249.40,28.72,32.23,23.99,0.57,1.69,1.24,1.04,
  └─ Long term Borrowings,143.75,104.71,112.04,93.49,59.94,0.94,0.10,-0.00,-0.00,-0.00,-0.00,-0.00,
  └─ Short term Borrowings,176.35,201.54,222.99,169.49,152.37,22.39,31.07,23.27,-0.00,-0.00,-0.00,-0.00,
  └─ Lease Liabilities,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,1.06,0.72,0.57,1.70,1.24,1.04,
  └─ Other Borrowings,32.67,14.59,25.58,26.16,37.09,5.39,-0.00,-0.00,-0.00,-0.01,-0.00,,
Other Liabilities,152.74,111.77,93.96,161.60,145.02,95.44,112.53,80.96,99.00,90.86,80.95,81.59,
  └─ Non controlling int,15,0,0,0,0,0,0,0,0,0,0,0,
  └─ Trade Payables,55,51,39,105,80,57,61,12,4,4,3,4,
  └─ Advance from Customers,3,5,2,2,4,0,0,0,0,0,0,,
  └─ Other liability items,80,56,53,55,60,38,51,69,94,87,78,78,
Total Liabilities,714.95,660.92,670.96,627.36,571.06,122.21,125.70,116.89,114.53,113.32,125.11,129.27,
Fixed Assets,268.67,272.91,231.66,196.84,172.61,61.58,51.86,42.92,34.87,34.11,30.81,27.23,
  └─ Land,13.93,21.18,21.18,19.18,19.18,5.06,5.06,5.06,3.30,5.35,5.35,,
  └─ Building,58.12,60.20,45.81,45.66,45.77,14.32,14.10,13.32,13.32,13.32,13.32,,
  └─ Plant Machinery,428.52,455.03,194.34,196.89,205.90,97.49,97.50,97.59,97.63,96.60,96.65,,
  └─ Equipments,2.72,2.92,0.90,1.14,1.33,1.29,1.26,1.19,1.20,1.28,1.15,,
  └─ Furniture n fittings,3.72,3.75,0.58,0.60,0.62,0.43,0.46,0.42,0.42,0.42,0.43,,
  └─ Vehicles,6.25,6.39,4.08,4.16,4.70,3.28,2.71,1.48,1.31,1.44,1.93,,
  └─ Intangible Assets,6.57,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other fixed assets,3.70,3.81,1.01,1.21,1.23,3.72,3.42,3.10,1.79,3.29,2.99,,
  └─ Gross Block,523.53,562.80,267.90,268.84,278.73,125.59,124.51,122.16,118.97,121.70,121.82,,
  └─ Accumulated Depreciation,254.85,289.89,36.24,72.00,106.12,64.02,72.64,79.24,84.10,87.59,91.01,,
CWIP,16.13,0.38,0.95,2.06,0.86,0.07,0.07,0.00,0.00,0.00,0.00,0.00,
Investments,1.03,1.00,18.84,14.21,12.04,7.48,5.82,10.99,12.16,10.92,24.05,26.71,
Other Assets,429.12,386.63,419.51,414.25,385.55,53.08,67.95,62.98,67.50,68.29,70.25,75.33,
  └─ Inventories,155.07,191.66,201.06,211.25,211.54,13.51,13.14,10.59,12.30,9.20,7.87,7.56,
  └─ Trade receivables,160.70,130.44,106.25,118.41,98.23,10.15,10.32,15.37,14.91,15.98,14.10,19.36,
    └─ Receivables over 6m,5.78,10.15,0.00,0.00,0.00,0.00,0.19,2.16,1.48,3.28,1.73,,1.39
    └─ Receivables under 6m,155.42,120.80,106.82,119.15,100.05,10.42,10.84,13.20,13.43,12.70,12.37,,140.22
    └─ Prov for Doubtful,-0.50,-0.51,-0.58,-0.74,-1.82,-0.27,-0.71,0.00,0.00,0.00,0.00,,-0.58
  └─ Cash Equivalents,17.27,25.63,16.77,12.67,16.63,6.22,9.58,13.49,12.07,22.19,28.95,27.80,
  └─ Loans n Advances,9.34,4.10,11.58,4.47,3.88,1.31,15.91,0.70,0.83,0.74,1.05,10.27,
  └─ Other asset items,86.74,34.80,83.85,67.45,55.27,21.89,19.00,22.83,27.39,20.18,18.28,10.34,
Total Assets,714.95,660.92,670.96,627.36,571.06,122.21,125.70,116.89,114.53,113.32,125.11,129.27,
